1296	1512	2120	2824	3872	6192	9840	
232	424	696	1400	2424	4432	7576	
200	432	856	1728	3056	5192	9656	
304	696	944	1832	2944	4592	8248	
632	968	1528	2576	3688	5840	9728	
224	664	1000	1752	2696	4416	7048	
360	784	1240	1848	2896	5376	8648	
336	744	1176	1648	2584	4408	7656	
704	1128	1784	2720	3984	6216	9528	
360	640	1032	1816	2976	5072	8520	
552	672	1048	1688	2880	4728	7688	
328	552	1160	1872	3272	5312	8592	
672	920	1344	1984	3136	4720	7712	
368	424	768	1328	2080	3368	5256	
352	632	904	1296	2168	3432	5720	
400	608	1032	1560	2696	4008	6680	
536	864	1128	1584	2496	3648	6024	
224	392	648	1000	1824	3144	5152	
296	448	608	1072	1992	3120	5200	
304	456	728	1392	2264	4016	6528	
624	824	1152	1736	2832	4168	6848	
288	480	760	1248	2248	3832	6696	
384	576	840	1376	2352	4024	6400	
296	624	1104	1792	2840	4752	7672	
728	1160	1536	2536	3768	5816	9200	
440	752	1184	1856	3040	4624	7704	
360	608	1088	1664	2728	4408	6744	
288	544	1072	1736	2720	4544	8200	
680	1016	1400	2088	2888	4344	6928	
416	696	1224	1632	2696	4568	7696	
440	552	1048	1704	2856	4560	7280	
472	952	1336	2288	3392	5664	9456	
616	904	1272	1984	2976	4592	7600	
240	552	952	1536	2288	3968	6568	
368	824	1544	2296	3624	6040	9696	
312	560	872	1360	2440	4400	6968	
672	960	1360	2136	3352	5160	8376	
240	440	776	1440	2560	4528	7216	
456	832	1096	1728	2544	4336	6856	
640	888	1248	1904	2928	4904	7720	
800	1168	1744	2728	3848	5952	9040	
296	352	1040	1600	2584	3912	6656	
448	696	1032	1608	2712	4448	7328	
224	528	992	1408	2544	4336	7224	
896	1224	1872	2640	3864	6248	9568	
480	736	1312	2256	3560	5584	8864	
560	800	1136	1672	2664	4408	7264	
624	864	1280	1984	3088	4824	8248	
784	1128	1736	2480	3736	5624	8824	
536	824	1320	2024	2920	4928	7944	
440	760	992	1640	2712	4776	7936	
392	752	1016	1592	2752	4416	7032	
768	1056	1472	2200	3288	5232	8592	
392	848	1200	1856	3000	4736	8328	
376	608	992	1528	2576	4336	7304	
520	728	1184	1864	2952	4624	8024	
904	1208	1728	2656	4032	6184	9704	
432	816	1280	2120	3464	5560	9024	
472	784	1080	1832	3128	5032	8656	
520	736	1176	1904	2768	4544	7336	
872	1224	1760	2448	3608	5472	8664	
424	864	1360	2080	3152	5096	8144	
568	992	1392	2000	3208	5048	8424	
576	768	1232	1872	3184	5352	8536	
984	1520	2056	2968	4096	6000	9224	
496	992	1584	2504	3744	6104	9680	
976	1336	2176	3392	5032	8024	12552	
872	1272	2112	2960	4968	7720	11744	
1216	1720	2400	3576	5256	7840	12128	
648	1088	1752	2664	4264	7040	11072	
832	1272	1680	2936	4512	6864	11160	
744	1296	1744	2672	4296	6376	10272	
1136	1600	2168	3040	4528	6912	10480	
472	864	1328	2152	3240	5152	8968	
448	712	1160	1736	3200	5048	8352	
496	616	1184	1976	3216	4968	8096	
1048	1496	2312	3024	4632	6808	10568	
248	400	784	1552	2576	4264	6912	
456	744	1272	1880	2968	5056	8168	
488	648	1008	1600	2800	4552	7568	
1160	1608	2432	3520	5200	7784	12240	
440	800	1432	2128	3152	4920	7728	
408	960	1472	2288	3944	6392	10504	
504	880	1192	2080	3384	5416	8928	
1184	1704	2352	3408	5080	7664	11744	
584	944	1656	2656	4000	6240	10000	
648	1280	1840	3048	4944	7800	12808	
800	1312	1840	3016	4632	6936	11208	
1600	2296	3320	4872	7488	10872	16384	
928	1736	2560	4080	6440	9928	16160	
896	1560	2560	3768	6144	9280	14392	
912	1624	2672	3944	6024	9016	13672	
1664	2424	3440	4944	7008	10200	15680	
608	1008	1680	2664	4072	6872	11056	
688	1008	1656	2688	4232	6968	11008	
664	1256	1584	2696	4176	7024	11624	
1272	1912	2624	3824	5816	8552	13288	
408	808	1296	2240	3856	6032	10032	
552	784	1440	2136	3384	5928	10192	
592	952	1288	2264	3504	5688	9552	
1048	1504	2176	3064	4776	7224	11712	
464	640	1120	1992	3064	4840	7672	
416	824	1336	2096	3480	5784	9648	
528	672	1112	1728	3064	5216	9192	
1112	1608	2336	3208	4768	7432	11392	
392	496	856	1600	2672	4608	8448	
496	608	1176	1976	3224	5768	9536	
480	736	1248	2120	3480	6040	10240	
1232	1560	2176	3032	4448	7088	11384	
480	720	1168	1904	3216	4976	8368	
456	928	1496	2296	3704	6248	10296	
520	824	1360	2232	3288	5496	8968	
1224	1888	2352	3328	5160	7904	12792	
576	904	1368	2312	3632	6264	10856	
584	968	1520	2232	3456	6288	10176	
736	1160	1528	2576	3768	5824	9856	
1408	1904	2928	4144	6216	9304	14840	
576	936	1512	2480	3968	6416	10776	
576	1048	1800	2664	4376	6920	11200	
480	1120	1760	2792	4512	7408	12640	
1264	1816	2664	4104	5984	9208	14928	
656	848	1624	2712	4424	7584	13200	
512	1016	1416	2560	3848	6272	9416	
480	912	1456	2648	4400	7376	12048	
1280	1936	2696	3936	5872	9008	14064	
608	944	1528	2272	4104	6360	11144	
632	944	1552	2328	3736	5432	8416	
552	824	1480	2320	3792	6312	10456	
1224	1880	2632	3864	5696	8568	13368	
424	672	1056	2000	3136	5240	8808	
384	816	1232	1968	3168	5288	8872	
624	944	1424	2200	3696	6144	10672	
1160	1768	2504	3624	5200	7936	12808	
368	712	960	1672	2936	5032	8040	
352	728	1136	2176	3456	5592	9456	
456	848	1392	2288	3776	6392	11032	
1248	1768	2544	3584	5296	7896	12008	
368	864	1368	2048	3272	5392	8392	
536	888	1424	2192	3512	5928	9432	
728	960	1536	2504	3592	5864	9352	
1056	1472	2152	3056	4448	6488	10184	
416	592	1288	1856	3176	5192	9240	
448	872	1192	1768	3008	4768	8176	
520	704	1136	1696	2816	4352	7664	
1000	1528	1896	2576	3976	5824	9808	
528	720	928	1640	2472	4336	6992	
536	784	1120	1728	2712	4528	7600	
632	784	1040	1768	2976	4984	8360	
1136	1560	2192	3112	4544	6936	10952	
264	688	1208	2032	3264	5440	8960	
648	896	1288	2024	3024	5224	9056	
544	616	1352	1824	2992	5312	9520	
1200	1728	2320	3296	4824	6952	11312	
368	528	1128	1656	2856	4936	9224	
536	968	1256	1960	2976	4968	8480	
408	616	1064	1672	2792	4608	7464	
1176	1720	2432	3512	5112	7904	12544	
424	776	1296	2456	3936	6408	11144	
408	888	1392	2144	3888	5856	10040	
544	936	1424	2248	3856	5752	9328	
1312	1872	2648	3784	5440	8280	13248	
536	696	1232	2144	3744	6768	11984	
584	904	1744	2680	4864	8496	14656	
680	992	1440	2320	3608	5672	8624	
1336	1976	3032	4384	6624	9536	15144	
840	1264	1920	3192	5184	8208	14016	
616	1152	1752	2856	4312	7240	11136	
576	912	1712	2664	4344	7336	12456	
1520	2152	3240	4552	6528	9960	16088	
608	952	1632	2656	4464	6776	10712	
696	1168	2048	3080	4784	8248	13232	
520	880	1328	2104	3616	6376	11128	
1456	2208	3048	4432	6912	10224	15504	
376	832	1376	2464	3888	6912	11888	
576	976	1496	2448	3752	6024	9184	
584	896	1616	2624	4344	6968	11688	
1320	1792	2584	3800	5696	8152	13000	
384	712	1000	1896	3304	5344	9312	
408	688	1072	1888	2976	5016	8632	
376	616	1256	2032	3248	5496	9128	
1032	1584	2072	3008	4640	6416	10608	
384	824	1256	2136	3312	5504	8840	
544	888	1248	2064	3296	5352	9448	
584	1008	1576	2496	3824	6688	10920	
1176	1688	2496	3632	5608	8176	12856	
544	936	1408	2288	3672	6120	10688	
552	1064	1504	2232	4128	6936	11520	
560	816	1296	2072	3472	5816	9288	
1376	2064	2984	4360	6056	9104	14648	
352	728	1360	2232	3736	6384	10792	
504	840	1392	2048	3784	6776	11408	
400	672	1088	2048	3160	4896	8400	
1440	2160	2992	4312	6328	9416	14696	
368	712	1464	2152	3896	7232	12432	
480	720	1408	2080	3752	6424	10896	
520	936	1488	2496	4144	7624	12792	
1416	2136	3064	4496	6480	9968	15704	
704	1024	1880	3016	5120	8512	13440	
688	1208	1816	3000	5080	8056	13360	
752	1152	1824	2920	5064	8224	13456	
1480	2384	3456	4816	7152	11296	18280	
1088	1656	2680	4168	6352	10784	16224	
984	1464	2352	3448	5712	9088	13888	
912	1664	2584	4096	6360	10528	16264	
1408	1912	3112	4688	7000	10376	16192	
824	1536	2456	3752	5952	9944	16368	
744	1064	1984	3048	4488	7496	11712	
712	1024	1800	3008	4768	7776	13024	
1248	1848	2736	3976	6232	9168	14528	
880	1440	2176	3816	6192	10144	15704	
392	768	1416	2392	4528	6808	11728	
472	904	1384	2352	3528	5896	9048	
1488	2112	3048	4784	7280	10848	17368	
616	1112	1824	2640	4296	6752	10800	
856	1104	1968	3032	4704	7632	12536	
776	1104	1648	2840	4208	7032	11600	
1296	1680	2752	3824	5616	8344	13696	
720	1056	1584	2680	4080	6720	10840	
816	1352	2040	2968	4752	7512	11840	
736	1080	1808	2816	4416	7112	12248	
1192	1720	2480	3616	5440	7872	12552	
512	920	1304	2368	3440	5544	8984	
504	1016	1560	2312	3888	6224	10368	
704	1120	1704	2440	3552	5856	9512	
960	1496	1976	2824	4304	6424	10880	
472	896	1424	2088	3528	5800	9624	
576	920	1376	1936	3120	5136	9176	
512	808	1288	1968	3264	5352	9072	
824	1176	1824	2416	3496	5520	8960	
312	448	784	1496	2360	4152	7176	
328	640	784	1416	2552	4368	7632	
336	416	824	1480	2272	4128	7248	
776	1152	1584	2280	3416	5288	8848	
344	520	840	1432	2520	4208	6776	
304	408	784	1208	2016	3920	6664	
288	528	784	1328	2112	3808	6712	
696	1024	1376	2128	3096	4768	7928	
192	352	744	1224	2328	3744	6336	
304	440	888	1336	2288	4008	6936	
288	440	632	1400	2104	3760	6544	
792	1200	1592	2264	3392	5256	8280	
280	408	728	1248	2144	3864	6768	
208	408	648	1280	2104	3608	6344	
224	552	704	1072	2024	3280	5928	
760	1016	1360	1920	2752	4520	7232	
176	392	504	928	1408	2816	5520	
128	288	616	1072	1960	3224	5736	
144	224	496	992	1520	3024	5104	
632	848	1232	1720	2688	4160	7032	
136	232	328	672	1496	2656	4616	
232	448	592	1096	1688	3392	5984	
200	440	624	944	1544	3192	5552	
664	880	1296	1800	2712	4304	6968	
264	544	680	1384	2344	3776	6400	
256	440	776	1136	2040	3560	6360	
312	440	624	1144	2104	3336	5632	
688	912	1320	1808	2808	4224	6696	
240	424	744	1112	2024	3280	5928	
336	528	992	1496	2256	3832	6440	
384	432	696	1080	1928	3576	6088	
832	1104	1504	2032	3064	4856	7792	
224	344	520	816	1512	3032	5672	
288	488	888	1440	2256	3864	6568	
304	480	776	1208	1984	3512	6456	
824	1120	1472	2208	3160	4864	7736	
288	352	616	1160	1880	3048	6368	
256	328	672	1128	1824	3448	6136	
136	336	800	1152	2040	3488	6064	
800	1112	1608	2248	3328	5088	8288	
160	200	440	656	1464	2496	4304	
136	552	728	1120	2000	3280	5920	
200	224	432	728	1160	2248	4424	
696	1000	1336	1896	2768	4256	6840	
168	200	344	696	1256	2440	5304	
168	360	616	672	1504	2736	5072	
176	368	584	896	1664	2632	4640	
776	1016	1400	1944	3096	4816	7800	
312	424	592	1296	2176	3680	6680	
352	480	784	1328	2344	4152	7216	
440	520	1168	2032	3224	5408	8968	
800	1096	1592	2584	4464	6784	10952	
384	504	1064	1904	3240	5544	9568	
296	568	904	1464	2456	4104	6992	
408	520	840	1376	2656	4680	8136	
832	1128	1576	2296	3288	5256	8512	
424	720	1216	1816	3016	5000	8384	
248	416	832	1408	2248	3720	6256	
208	312	544	1032	1856	3280	5712	
696	960	1328	2016	2760	4376	6744	
264	384	664	1104	1736	3120	5336	
280	512	752	1016	1568	2880	5512	
312	432	520	1000	1512	2880	5000	
744	768	1088	1560	2208	3472	5448	
136	200	240	600	1264	2256	4224	
176	208	296	576	1024	1856	3888	
216	296	520	952	1400	2520	4280	
712	760	1048	1496	2080	3352	5408	
144	240	312	712	1064	2032	3768	
160	264	320	936	1216	2200	4320	
160	256	584	936	1360	2400	4344	
1272	1424	1736	2176	2912	4128	6248	
128	264	416	768	1296	2248	4352	
192	248	464	744	1112	1920	3648	
200	296	504	656	1184	1984	3512	
648	896	1176	1544	2224	3440	5832	
168	176	224	456	1112	1936	3768	
96	136	176	488	920	1536	3456	
96	104	240	440	536	1160	2280	
576	696	968	1312	1920	3008	5000	
240	288	440	712	1296	2448	4528	
248	312	504	816	1336	2192	3680	
208	448	560	944	1560	2688	4832	
608	808	1128	1648	2424	3744	6312	
256	392	496	888	1416	2664	4424	
296	376	584	1008	1832	2856	5352	
272	464	760	1240	2160	3448	5672	
784	936	1288	1784	2784	4168	6712	
136	192	392	896	1736	3048	5352	
224	408	888	1312	2168	3600	6152	
264	424	632	1016	1864	3048	5200	
728	952	1352	1896	2752	4312	6696	
232	280	456	768	1416	2736	5064	
200	280	552	864	1352	3016	5712	
128	296	448	744	1352	2216	3696	
728	952	1360	1832	2640	4032	6624	
136	248	472	856	1432	2712	4712	
96	216	544	800	1408	2504	4736	
160	264	456	824	1720	2720	4944	
712	928	1272	1720	2552	3720	6504	
208	184	344	536	968	1768	3768	
200	240	504	816	1440	2448	4512	
208	224	352	584	1168	2120	4280	
720	936	1120	1624	2192	3512	5984	
128	168	216	376	888	1768	3432	
160	184	448	712	1088	2416	4464	
200	320	416	912	1312	2240	4464	
696	992	1176	1560	2152	3672	6088	
128	264	504	800	1296	2328	4480	
200	272	320	656	1120	2280	4576	
176	192	216	648	992	2192	4216	
680	872	1104	1528	2192	3480	5576	
160	224	448	824	1336	2360	4272	
104	216	432	664	1032	2016	3936	
304	424	640	1048	1600	2792	4752	
688	912	1104	1600	2456	3600	5808	
120	216	368	760	1264	2376	4360	
120	216	384	616	1224	1952	3120	
88	144	240	848	1344	2240	3960	
680	848	1176	1528	2208	3440	5536	
128	120	312	424	704	1464	2504	
96	232	312	616	1048	1872	3336	
120	184	352	568	1136	1952	3576	
672	880	1168	1584	2296	3600	5528	
184	192	352	656	1272	2312	3984	
112	248	472	880	1464	2432	4160	
120	304	400	712	1032	1680	3192	
648	824	1016	1432	2032	3096	5128	
96	240	608	768	1464	2712	4408	
176	192	352	592	1056	2240	3904	
200	336	432	680	1096	1912	3640	
560	664	968	1256	1928	2872	4832	
104	80	200	408	672	1576	3048	
80	168	248	304	488	1200	2240	
152	152	200	320	720	1256	2344	
584	704	848	1248	1912	2760	4616	
88	136	232	408	856	1544	2832	
160	128	400	640	1104	2064	3248	
104	248	320	576	1072	1816	3152	
512	640	856	1104	1712	2632	4328	
160	176	256	696	1064	1952	3496	
80	168	280	488	856	1680	3000	
200	136	152	400	584	1376	2464	
488	584	792	1080	1568	2648	4344	
96	128	192	464	904	1624	2944	
80	96	320	408	712	1512	2984	
80	104	192	352	624	1256	2888	
512	648	840	1136	1704	2720	4512	
120	168	320	400	760	1432	2904	
80	144	280	560	928	1736	3048	
120	224	368	472	928	1864	3296	
480	624	784	1096	1696	2360	4216	
112	104	152	448	792	1448	2448	
104	160	288	608	1112	1960	3544	
120	200	464	824	1240	2312	3904	
488	640	800	1088	1760	2696	4272	
80	80	120	408	520	1184	2256	
80	120	288	536	992	1712	3288	
96	168	344	608	1024	1840	3368	
520	704	848	1152	1752	2800	4416	
128	168	256	504	864	1664	3072	
152	192	352	656	1032	2128	3872	
120	264	328	424	680	1384	2928	
480	648	912	1248	1840	3088	5016	
160	320	440	768	1264	2144	3904	
160	256	416	736	1200	2096	3808	
224	272	432	728	1384	2344	4304	
560	736	960	1360	2144	3232	5192	
184	352	664	1000	1608	2648	4400	
304	480	576	944	1584	2608	4008	
200	480	568	880	1392	2384	4264	
616	768	1168	1672	2472	3648	6040	
120	224	432	656	1480	2232	4008	
208	432	664	1024	1600	2776	4552	
272	536	672	1056	1552	2696	4768	
640	808	1152	1600	2440	3688	5912	
240	264	632	1096	1760	3016	5416	
224	392	672	1064	1776	2968	5328	
208	304	416	824	1280	2560	4704	
632	848	1120	1592	2336	3728	6304	
192	424	656	1128	1960	3168	5408	
232	472	912	1432	2144	3520	5896	
304	424	632	1088	1680	2992	5216	
776	896	1328	1952	2888	4336	6864	
192	400	584	984	1800	3016	5592	
264	472	456	864	1400	2480	4392	
280	352	776	1128	1776	3080	5224	
736	928	1384	1864	2752	4376	7136	
320	360	560	1000	1520	2408	4376	
288	456	864	1184	2072	3432	6040	
216	400	552	1096	1664	2904	5368	
800	1088	1528	2328	3368	5048	8072	
280	320	528	1016	2056	3512	6520	
352	592	1240	1696	2864	4632	7520	
368	472	792	1328	2104	3488	5768	
824	1168	1728	2336	3440	5104	7944	
200	296	704	1144	1800	3664	6168	
328	568	928	1344	2272	3592	6168	
304	320	560	1112	1856	3056	5608	
824	1040	1592	2264	3280	5056	7768	
184	448	656	1216	1968	3568	6232	
152	240	496	888	1752	2976	5360	
192	376	688	1040	1552	2792	4976	
648	856	1096	1640	2360	3568	5808	
128	144	280	560	1064	2056	4336	
152	248	384	728	1432	2336	4736	
192	216	568	1008	1608	3168	5408	
592	888	1184	1768	2504	3760	6128	
152	168	304	560	872	1928	3344	
120	176	328	744	1144	1968	3616	
152	280	536	904	1336	2296	4264	
608	824	1192	1504	2224	3360	5704	
96	160	384	616	1128	2120	3976	
136	152	216	512	856	1808	3464	
152	112	296	448	784	1744	3232	
600	888	1200	1640	2456	3704	5984	
136	192	344	736	1352	2392	4280	
80	192	576	808	1336	2288	4408	
104	112	248	728	1336	2280	4296	
568	872	1392	1752	2584	3824	6184	
112	160	368	776	1416	2488	4480	
112	232	344	712	1320	2488	4672	
120	512	752	1072	1848	3080	4984	
656	880	1168	1696	2568	3832	6168	
112	240	352	648	1104	2144	3920	
104	288	424	872	1376	2432	4528	
128	192	504	648	984	2352	4272	
624	880	1288	1728	2568	4064	6704	
144	240	464	704	1400	2416	3976	
112	320	696	1136	1752	2728	5016	
144	312	536	776	1448	2832	5232	
656	904	1248	1896	2704	4008	6704	
192	400	592	936	1624	2936	5176	
280	560	832	1048	1760	2960	5272	
184	336	480	736	1272	2408	4176	
664	936	1288	1824	2608	4144	6760	
168	480	744	1184	1984	3432	5752	
248	320	672	992	1776	2984	5192	
200	456	704	1064	1848	3112	5536	
696	856	1200	1704	2304	3608	5856	
120	192	200	440	856	1904	3800	
136	192	328	680	1336	2576	4384	
128	200	400	656	1176	2440	4608	
640	856	1056	1520	2232	3144	5760	
160	240	648	704	1456	2744	4864	
120	184	384	680	1160	2448	4136	
112	192	272	536	992	2112	3936	
728	840	1144	1528	2272	3392	5712	
184	184	432	784	1360	2488	4384	
128	232	440	728	1336	2664	4552	
152	232	264	520	888	1848	3592	
624	872	1136	1592	2328	3504	6088	
112	264	392	816	1448	2376	4440	
136	144	360	672	1080	2272	4792	
264	456	656	936	1456	2480	4200	
648	864	1072	1520	2248	3392	5472	
160	216	304	576	840	1552	2664	
200	248	448	840	1296	2256	3520	
336	368	496	936	1592	2736	4680	
728	1032	1264	1680	2456	3720	6040	
376	448	680	1112	1880	3040	5040	
288	400	704	952	1624	2704	4696	
344	520	696	1184	1960	3104	5104	
752	1056	1320	1824	2544	4016	6528	
280	472	712	1144	1952	2976	4800	
440	640	840	1312	1880	3216	5272	
480	888	1320	1728	2744	4056	6616	
944	1296	1616	2304	3328	4760	7160	
528	768	1264	1672	2472	3952	5960	
416	616	848	1216	2160	3360	5624	
312	552	848	1248	2080	3192	5304	
656	808	1112	1448	2048	3064	5136	
176	288	424	752	1192	2168	3728	
80	224	384	712	1104	2192	3664	
240	296	440	768	1352	2400	3856	
608	784	1008	1400	2168	3376	5592	
192	320	632	936	1488	2424	4352	
456	600	872	1160	1784	3096	5448	
416	584	832	1176	1824	2888	5040	
712	904	1256	1776	2504	3944	6584	
248	344	616	1024	1656	2824	4680	
336	568	792	1352	2056	3376	5752	
504	552	888	1328	1928	3136	5184	
720	976	1312	1776	2560	3976	6296	
328	496	656	1120	1776	3008	4904	
312	360	704	1104	1752	3168	5280	
216	416	736	1000	1712	2616	4536	
704	912	1208	1672	2512	3848	5912	
152	248	504	912	1584	2704	4480	
160	416	600	728	1240	2312	3928	
280	504	760	1128	1536	2616	4352	
616	1016	1128	1656	2448	3736	5816	
176	344	672	984	1664	2768	4592	
544	600	784	1088	1712	3048	4888	
264	544	712	1064	1752	2832	5208	
624	888	1152	1536	2184	3544	5968	
176	376	568	1064	1760	2976	5448	
328	520	776	1232	2024	3376	5624	
256	432	720	1144	1928	3208	5440	
808	1056	1328	1912	2760	3912	6704	
256	416	728	1320	1984	3000	5296	
224	408	736	1072	1984	3176	5376	
480	728	1008	1576	2472	3968	6656	
968	1256	1648	2240	3560	5184	8512	
424	712	1120	1808	2712	4336	6960	
456	736	1024	1504	2416	3680	6728	
384	520	752	1464	2168	3472	5688	
760	1088	1472	1936	2856	4152	6992	
336	392	720	944	1488	2504	4480	
272	432	632	1024	1520	2552	4432	
240	520	816	1192	1800	2944	5040	
640	816	1048	1360	2072	3176	5704	
184	144	344	752	1336	2248	4360	
80	296	448	768	1456	2280	4528	
120	344	672	984	1552	2544	4704	
480	712	912	1272	1800	2984	5008	
136	120	464	904	1480	2504	4528	
120	272	552	880	1288	2424	4168	
272	400	528	952	1616	2680	4720	
656	888	1032	1504	2224	3656	5800	
280	416	600	888	1704	2816	5192	
392	568	776	1312	2128	3424	5712	
488	648	944	1464	2392	4144	6560	
984	1272	1816	2512	3680	5496	8552	
504	936	1440	2072	3400	5008	8088	
688	1088	1576	2592	3744	6024	9512	
944	1648	2360	3336	4896	7712	11848	
1400	1968	2664	3800	5480	8360	13032	
1096	1672	2384	3352	5184	7584	12096	
848	1352	2016	2776	4352	6576	10072	
656	872	1376	2136	2984	4968	7656	
752	1080	1400	1816	2696	4344	6856	
200	456	832	1168	1872	3048	5176	
280	384	376	864	1440	2640	4688	
120	304	440	696	1304	2272	4232	
624	784	1000	1400	2040	3240	5568	
