4088	6032	8312	11560	16376	22960	32256	
1336	2040	2896	4520	6488	9520	13736	
336	568	1064	2344	6056	14504	27960	
400	584	1256	1880	3064	5128	8432	
3776	5808	8384	11696	16408	23488	34472	
384	704	1520	2512	4096	6696	9752	
536	1144	1408	2656	4480	7792	12480	
416	488	976	1720	2472	3920	7040	
3912	5704	8304	12000	16704	23848	34488	
352	632	840	1152	2032	3808	6208	
608	768	1136	1624	2592	3720	5912	
416	688	1200	2112	3448	5320	8872	
4080	6128	8664	12584	17208	24448	35664	
528	744	1112	1688	2816	4568	7080	
600	1088	1344	2152	3360	5160	8360	
560	800	1296	2048	3712	6176	10304	
4048	6120	8672	12248	17328	24976	35800	
1072	1616	2368	3664	6128	9240	15824	
584	824	1144	1840	2736	4088	5880	
632	1272	2440	3968	6568	10480	16000	
4024	6144	8920	12408	17680	25160	36816	
968	1360	2616	4024	6888	11160	18896	
824	1160	1680	3080	4968	7456	12464	
816	1392	2056	3344	4912	7520	10928	
4168	6504	9472	13568	19264	28144	40936	
1520	2392	4024	6040	9696	15168	22152	
968	1560	1888	3728	5576	9392	15640	
1040	1624	2584	4104	7336	11672	17952	
4464	6864	9936	13952	19920	28952	41912	
704	1296	1984	3112	5200	7968	12888	
712	1112	1632	2640	4328	7472	12272	
832	1104	1864	2720	4344	7640	11800	
4552	7008	10024	14688	20960	29912	44136	
824	1688	2632	4464	7336	11560	17936	
1184	1624	2760	4416	7256	11576	16608	
616	1176	2000	3056	4776	7824	11688	
4448	6832	9928	14544	20920	29984	43656	
1136	1848	2496	4320	6584	9624	13568	
2008	3360	5648	8672	13272	19840	28616	
1336	2208	3248	4920	7768	11560	16168	
4064	6232	9040	12936	18448	26272	38696	
1344	2080	3224	4448	7176	11560	18416	
1256	2264	3128	5824	8608	12832	18488	
1480	2328	3592	5440	8544	14360	23464	
4104	6544	9176	13680	19088	27464	40360	
1648	2360	3864	6536	11024	16968	25280	
1224	1912	2976	4320	6912	10136	15096	
1256	2080	3320	5264	7784	12488	19360	
4248	6424	9680	13536	19512	27920	40808	
1552	2688	4080	6040	8832	13480	20840	
1544	2376	3504	5664	8976	13760	20568	
1424	2128	3152	4504	6688	9856	13768	
4200	6432	9232	13400	18904	26640	39216	
1504	2680	3768	5952	9912	15376	23936	
1976	3040	5008	7416	10680	15376	21952	
2368	3504	5576	8240	12408	19256	28504	
3920	5944	8696	12456	17776	25256	37024	
1944	3000	4632	7464	11456	16968	26992	
1744	2720	3976	6048	9696	14792	22128	
1488	2232	3352	4816	6856	10464	15040	
3464	5392	7600	10848	15880	22880	33528	
1384	1952	3240	4768	7360	11344	18688	
1264	1736	2440	4280	6528	9832	14904	
1240	2096	3272	4952	7544	11632	19152	
3160	4600	6872	10160	14616	21696	31896	
1160	2064	3304	5168	8208	13088	21192	
1136	1592	2600	4280	6920	11800	18448	
1016	1576	2200	3408	5808	9392	14544	
3112	4912	7352	10752	15608	23160	34464	
1008	1840	2992	4920	8400	13312	21320	
1024	1640	2544	3808	5856	9112	13376	
1056	1736	2832	4744	8144	13408	21432	
2856	4344	6344	9504	13832	20184	30560	
1128	1720	2816	4424	7216	11192	17912	
768	1072	1832	3104	5104	8608	14640	
912	1344	2128	3200	5432	8232	12840	
2648	3936	5744	8296	12280	17408	26336	
1096	1568	2368	3760	5904	10280	16112	
976	1632	2488	3672	5928	9176	14920	
840	1584	2408	3512	5896	8952	13728	
2072	3248	4768	7176	10736	15792	24248	
808	1320	2000	3264	5608	8904	14344	
960	1352	2152	3576	6248	10096	16400	
776	912	1520	2384	3568	5704	9104	
1920	2824	4304	6376	9808	14624	22824	
696	1160	1608	2344	4312	7792	12968	
776	984	1712	2872	4624	7872	12592	
552	848	1024	1984	3296	4856	7624	
1896	2960	4384	6552	9456	14160	22160	
872	1488	2480	4320	6888	11184	17528	
824	1648	2376	3984	6320	10392	15720	
752	1144	2040	3144	5648	8664	13472	
2160	3240	4848	7248	10632	16160	24440	
768	1272	2000	3104	5688	9752	15432	
768	1256	2096	3416	5368	8640	13680	
840	1304	2240	4000	6472	11280	18352	
2440	3640	5400	8264	12632	17968	27792	
