19.155	38.83398046875	8.50515659186532	28.815	41.06461796875	5.08883727814337	43.335	43.274675	3.05923515201817	65.22	45.31921796875	1.9105506868351	102.735	47.3600578125	1.19419316077197	158.055	49.4238921875	0.742490911672891	248.58	51.6015578125	0.449701752074651	
15.735	39.41807265625	7.43486513865766	23.175	41.6571328125	4.43983754683149	35.31	43.79849453125	2.71163298252601	53.55	45.89993671875	1.67142421196758	81.405	48.1470296875	0.996270778162727	129.705	50.2272765625	0.617095962032812	208.335	52.3963609375	0.374493485314366	
13.59	38.98406640625	8.21625141803518	21.03	41.340121875	4.77604239689944	33.39	43.51451953125	2.89486561474812	50.88	45.5095640625	1.82862205976306	76.485	48.27306484375	0.9677738355946	122.175	50.3895515625	0.594463514348829	197.37	52.55134453125	0.361364851112627	
17.01	37.4815390625	11.6125194555784	25.59	41.03915390625	5.1187623891081	38.55	43.09674765625	3.18717268877067	59.55	45.28138203125	1.92726820956725	90.39	47.38921875	1.18620154639772	144.495	49.47351328125	0.734055729406371	232.635	51.62964375	0.446802902676736	
15.885	38.4525640625	9.28589897767279	24.135	41.094478125	5.05396870497767	35.355	43.20754921875	3.1068868647434	52.605	45.42522578125	1.8644802302531	80.325	47.35070625	1.19676735973546	128.1	49.34683125	0.755783203370073	213.525	51.45438125	0.465202709847319	
13.35	39.5710484375	7.17753827534449	19.8	42.37672734375	3.76190328879604	29.265	44.3808125	2.37136885074779	43.86	46.496015625	1.45706457119701	67.29	48.590846875	0.899488620385288	108.405	50.580425	0.568902524392427	180.045	52.75497578125	0.344812326472989	
8.655	41.5829234375	4.51635443410134	11.775	44.16690546875	2.49109226943171	17.58	46.3684359375	1.50050265124312	24.975	48.34187109375	0.952561997868308	38.475	50.32348125	0.603576379797709	64.185	52.29913046875	0.382972256764031	114.24	54.55339765625	0.227898042689619	
13.515	39.01438046875	8.15910108978779	20.865	41.845296875	4.25158311272522	30.96	44.1166921875	2.5200615151581	46.485	46.29800390625	1.52503555924575	72.75	48.32704609375	0.955819202945554	114.735	50.32325	0.603608519454037	188.37	52.391746875	0.374891568791713	
8.61	40.478125	5.82462353734868	13.77	43.07483203125	3.20329663668507	19.95	45.33406171875	1.90403176298543	30.48	47.38554453125	1.18720552141849	48.195	49.23689765625	0.77515864563037	79.62	51.21936953125	0.491070004887939	138.66	53.4375109375	0.29466548393305	
7.845	41.1452359375	4.99524469343739	10.935	43.93410546875	2.62826900811377	16.53	46.181434375	1.56652353278353	24.39	48.12103125	1.0022527022714	37.41	50.01738046875	0.647652899229326	62.325	52.00343984375	0.409955178272539	111.9	54.20109609375	0.247155768697939	
7.95	40.84871484375	5.34821523116186	10.965	43.7538234375	2.739668504848	16.11	45.82861796875	1.6990985293803	25.485	48.0069234375	1.02893518193129	39.255	49.69364765625	0.697775304993774	67.5	51.69195859375	0.440437715659537	120.78	53.8039390625	0.270823567474979	
