2291.90	32.89	33.46	3867.38	35.37	18.88	6204.38	37.60	11.29	9793.41	39.81	6.80	15418.84	42.09	4.02	24258.03	44.38	2.37	37991.25	46.80	1.36	
2320.93	33.57	28.61	3849.43	36.03	16.20	6082.84	38.24	9.76	9487.89	40.41	5.92	14809.16	42.66	3.53	23033.20	44.92	2.09	35600.85	47.28	1.22	
1787.38	34.24	24.50	2980.89	36.72	13.84	4702.48	38.92	8.33	7339.72	41.12	5.03	11521.61	43.39	2.98	18058.92	45.66	1.77	28326.51	47.99	1.03	
1653.23	34.54	22.84	2742.95	37.00	12.96	4314.47	39.16	7.89	6765.41	41.31	4.80	10708.06	43.54	2.88	17000.06	45.77	1.72	27013.56	48.09	1.01	
1698.63	34.48	23.18	2816.24	36.94	13.15	4438.82	39.12	7.97	6968.59	41.28	4.85	11012.62	43.52	2.89	17430.80	45.76	1.73	27477.92	48.06	1.02	
1512.88	34.65	22.29	2535.82	37.09	12.71	4014.91	39.26	7.71	6339.80	41.44	4.67	10061.31	43.71	2.77	16037.93	45.96	1.65	25513.93	48.29	0.96	
1713.99	34.44	23.40	2858.84	36.91	13.26	4503.49	39.09	8.02	7038.24	41.26	4.86	11129.01	43.50	2.90	17640.66	45.74	1.73	27996.92	48.07	1.01	
1604.86	34.84	21.34	2679.58	37.29	12.12	4239.09	39.46	7.36	6641.64	41.62	4.47	10474.18	43.87	2.67	16576.83	46.11	1.59	26218.45	48.43	0.93	
1625.31	34.63	22.41	2712.93	37.08	12.74	4278.98	39.26	7.70	6699.74	41.43	4.68	10553.20	43.68	2.78	16727.61	45.92	1.66	26564.94	48.23	0.98	
1705.58	34.46	23.30	2843.13	36.92	13.22	4480.21	39.10	7.99	6986.21	41.27	4.85	10990.04	43.51	2.90	17352.34	45.73	1.74	27489.01	48.02	1.03	
1729.50	34.53	22.90	2890.44	37.01	12.94	4542.38	39.20	7.82	7096.05	41.39	4.72	11122.28	43.64	2.81	17458.49	45.88	1.68	27380.64	48.20	0.98	
1591.08	34.80	21.51	2641.39	37.28	12.16	4129.69	39.45	7.37	6410.72	41.61	4.49	10046.43	43.83	2.69	15870.10	46.03	1.62	25177.70	48.31	0.96	
1687.93	34.59	22.60	2797.66	37.05	12.83	4377.60	39.22	7.79	6795.25	41.37	4.74	10638.98	43.58	2.85	16735.26	45.78	1.72	26396.99	48.05	1.02	
1602.28	34.61	22.50	2665.86	37.08	12.75	4200.93	39.23	7.77	6595.15	41.37	4.75	10449.68	43.56	2.86	16733.57	45.73	1.74	27053.41	47.99	1.03	
1385.13	34.76	21.72	2353.89	37.21	12.35	3756.51	39.38	7.50	5956.38	41.53	4.57	9503.07	43.77	2.73	15283.32	46.01	1.63	24551.19	48.32	0.96	
1219.56	35.28	19.30	2053.96	37.75	10.91	3257.99	39.91	6.64	5149.40	42.06	4.04	8216.74	44.28	2.43	13262.30	46.48	1.46	21557.44	48.75	0.87	
1360.63	35.25	19.40	2270.33	37.72	11.00	3589.30	39.85	6.73	5660.87	41.99	4.12	9016.99	44.18	2.48	14441.97	46.36	1.50	23278.01	48.62	0.89	
1363.30	35.06	20.30	2288.65	37.50	11.56	3634.92	39.63	7.08	5746.91	41.76	4.34	9194.09	43.94	2.62	14788.48	46.10	1.60	24009.17	48.32	0.96	
