2240.76	32.67	35.17	3797.64	35.18	19.74	6101.76	37.44	11.71	9698.46	39.70	6.97	15350.31	42.03	4.07	24363.24	44.39	2.36	38448.30	46.89	1.33	
2207.64	32.83	33.91	3735.30	35.34	18.99	6011.10	37.63	11.23	9479.94	39.85	6.73	14834.73	42.16	3.96	23257.92	44.47	2.32	36313.23	46.86	1.34	
2246.97	32.83	33.89	3802.08	35.31	19.14	6112.47	37.52	11.51	9663.21	39.71	6.96	15247.38	41.97	4.13	24136.77	44.22	2.46	38248.35	46.61	1.42	
2268.30	32.88	33.53	3805.86	35.36	18.94	6045.06	37.58	11.35	9524.37	39.76	6.87	15011.55	42.02	4.08	23686.44	44.30	2.42	37343.61	46.70	1.39	
2439.87	33.07	32.04	4126.02	35.53	18.18	6649.26	37.73	10.96	10489.71	39.91	6.64	16466.97	42.17	3.95	25681.98	44.45	2.34	39648.30	46.84	1.34	
2347.86	33.03	32.34	3937.41	35.51	18.30	6306.60	37.73	10.97	9904.77	39.90	6.65	15602.13	42.18	3.94	24421.86	44.46	2.33	37945.71	46.86	1.34	
2572.83	33.01	32.51	4272.96	35.51	18.29	6782.22	37.75	10.92	10579.80	39.92	6.62	16516.80	42.18	3.94	25633.02	44.45	2.33	39519.00	46.83	1.35	
2401.98	33.24	30.86	3971.91	35.72	17.41	6275.70	37.93	10.48	9737.76	40.09	6.38	15167.91	42.33	3.81	23634.81	44.58	2.26	36678.39	46.95	1.31	
2356.74	33.49	29.10	3895.05	35.95	16.52	6173.19	38.15	9.96	9687.06	40.31	6.05	15175.53	42.57	3.60	23650.35	44.83	2.14	36502.50	47.20	1.24	
2366.67	33.66	28.00	3879.51	36.11	15.91	6072.48	38.31	9.60	9406.56	40.49	5.81	14608.02	42.74	3.46	22563.72	44.99	2.06	34611.96	47.34	1.20	
2133.69	33.87	26.68	3541.59	36.33	15.14	5546.70	38.51	9.17	8603.97	40.69	5.55	13404.27	42.94	3.30	20918.85	45.20	1.97	32586.51	47.54	1.15	
2093.70	34.12	25.16	3535.59	36.58	14.29	5646.72	38.77	8.63	8912.22	40.95	5.22	13982.46	43.19	3.12	21798.45	45.47	1.85	33706.74	47.81	1.08	
1927.26	34.11	25.26	3223.23	36.56	14.34	5116.65	38.78	8.62	8001.57	40.96	5.21	12589.08	43.23	3.09	19748.55	45.50	1.83	30977.25	47.86	1.07	
1845.48	34.25	24.46	3092.91	36.72	13.84	4910.94	38.92	8.35	7706.46	41.11	5.03	12144.24	43.39	2.98	19019.67	45.66	1.77	29587.89	48.00	1.03	
1810.29	34.25	24.46	3013.26	36.73	13.81	4749.90	38.95	8.29	7423.02	41.15	4.99	11675.22	43.41	2.96	18413.73	45.68	1.76	29229.03	48.01	1.03	
1747.23	34.15	25.02	2924.58	36.62	14.17	4627.68	38.84	8.50	7210.53	41.05	5.11	11252.58	43.33	3.02	17531.79	45.62	1.78	27162.18	47.95	1.04	
1738.53	34.27	24.33	2880.36	36.77	13.67	4508.85	38.98	8.23	6998.97	41.17	4.97	10968.27	43.44	2.95	17202.63	45.70	1.75	27073.41	48.02	1.03	
1655.52	34.41	23.54	2751.03	36.91	13.25	4300.89	39.10	8.01	6697.80	41.28	4.85	10500.27	43.55	2.87	16437.15	45.79	1.71	25929.33	48.09	1.01	
1755.54	34.50	23.05	2919.39	36.98	13.03	4607.10	39.16	7.89	7232.64	41.33	4.78	11424.15	43.57	2.86	17989.44	45.82	1.70	28355.25	48.15	1.00	
1637.16	34.53	22.89	2702.37	37.01	12.94	4220.19	39.21	7.80	6544.29	41.38	4.74	10242.75	43.63	2.82	16059.51	45.88	1.68	25238.67	48.17	0.99	
1656.09	34.47	23.25	2753.61	36.91	13.26	4355.22	39.04	8.10	6899.52	41.17	4.97	11082.03	43.38	2.98	17960.46	45.64	1.78	29118.12	48.02	1.03	
1650.72	34.54	22.85	2732.43	37.02	12.92	4302.75	39.16	7.89	6747.36	41.32	4.80	10685.49	43.54	2.87	16952.19	45.75	1.73	26932.17	48.07	1.01	
1608.36	34.60	22.56	2676.12	37.01	12.93	4219.98	39.16	7.89	6631.29	41.31	4.81	10473.81	43.52	2.89	16605.60	45.74	1.74	26303.25	48.02	1.03	
1611.54	34.62	22.45	2673.75	37.10	12.69	4181.61	39.24	7.75	6537.36	41.38	4.73	10340.13	43.60	2.84	16433.19	45.81	1.71	26133.90	48.11	1.00	
1606.83	34.61	22.51	2653.35	37.06	12.78	4188.69	39.24	7.75	6564.21	41.37	4.75	10401.30	43.58	2.85	16599.09	45.79	1.72	26549.73	48.04	1.02	
1755.27	34.56	22.73	2878.86	37.02	12.93	4522.74	39.16	7.88	7089.51	41.30	4.82	11151.24	43.53	2.88	17573.64	45.74	1.73	27586.50	48.03	1.02	
1789.32	34.46	23.27	2965.59	36.95	13.13	4693.11	39.10	8.00	7347.12	41.25	4.88	11574.99	43.50	2.91	18155.76	45.76	1.73	28054.44	48.07	1.01	
1763.10	34.36	23.85	2937.33	36.83	13.50	4621.92	39.01	8.16	7223.43	41.18	4.96	11377.26	43.44	2.94	17865.87	45.70	1.75	27778.65	48.01	1.03	
1683.09	34.40	23.60	2794.26	36.86	13.41	4413.15	39.04	8.10	6969.72	41.23	4.90	11097.09	43.47	2.92	17775.15	45.70	1.75	28668.63	48.00	1.03	
1594.20	34.48	23.18	2668.08	36.94	13.14	4193.31	39.15	7.91	6617.55	41.33	4.79	10473.87	43.61	2.83	16615.29	45.87	1.68	26229.57	48.20	0.98	
1565.94	34.54	22.88	2608.02	37.01	12.95	4112.25	39.20	7.82	6499.65	41.37	4.74	10288.44	43.62	2.83	16341.03	45.87	1.68	25959.21	48.19	0.99	
1527.99	34.46	23.29	2586.33	36.93	13.18	4103.04	39.12	7.97	6497.73	41.32	4.79	10320.75	43.64	2.81	16431.96	45.95	1.65	25820.67	48.31	0.96	
1455.93	34.76	21.73	2438.46	37.18	12.46	3853.74	39.36	7.53	6052.05	41.53	4.57	9616.38	43.78	2.72	15453.27	46.02	1.62	24954.81	48.34	0.95	
