1312	38.2833625	1776	39.7682125	2656	41.4843625	4200	43.298975	5872	45.9468375	8840	48.0821125	13344	50.3408125	
320	38.2718875	376	39.5714875	680	41.3105875	1088	43.1951125	1848	45.9530875	3384	48.15075	4944	50.2174625	
336	37.8826875	520	39.1610625	928	40.8188875	1568	42.7278875	2952	45.5888	5656	47.6791125	10912	50.0419875	
376	37.84115	576	39.312275	848	40.944975	1456	42.955325	2200	45.7264375	3968	47.7981625	6648	50.053575	
736	38.064775	1264	39.132	1984	41.0005	3520	43.5519125	5760	45.42405	8760	47.740925	13824	49.941975	
336	37.7598875	504	39.3087625	864	41.2604375	1480	43.6729875	2840	45.83455	4808	47.9265125	8152	50.09615	
360	37.0613625	640	38.9424125	944	40.8169875	1848	43.1207875	3360	45.1969625	6592	47.59005	11360	50.062075	
264	37.0368875	504	39.06645	600	40.847775	1072	43.1414875	1952	45.275075	3544	47.673225	6096	49.950075	
808	37.5977375	1256	38.6167625	2168	40.778075	3608	43.0379	5648	45.14495	8376	47.349575	13456	49.576725	
280	37.6149625	432	38.678925	672	40.5521125	1264	43.06885	2144	45.193975	3728	47.392175	6888	49.5233625	
256	37.4204375	440	38.842225	720	40.75505	1288	43.2655875	2144	45.4065875	3504	47.59255	5216	49.638575	
264	37.22475	464	38.981775	784	40.9296125	1552	43.324425	2544	45.289325	4672	47.45	8784	49.509075	
872	37.3887	1208	39.29995	2240	40.7547875	3624	43.0166375	5520	45.40285	8728	47.5545875	13648	49.6948125	
368	38.0495375	496	40.1603125	920	41.445675	1712	43.6812	2896	45.859	4912	48.108075	8448	50.4049875	
304	37.937075	616	40.2119	1064	41.57225	1672	43.8300875	2840	45.99005	4880	48.0498625	8216	50.2661375	
424	37.335325	504	39.075925	1104	40.7189875	2152	43.0273125	3656	45.539975	6200	47.7201125	10800	50.07425	
832	37.7457875	1248	39.4248375	2072	41.3610375	3472	43.623775	4976	45.5689625	7744	47.7616	12456	50.0329375	
272	38.1798125	376	40.152275	776	42.056025	1480	44.2056125	2744	46.170175	4264	48.1094125	7664	50.3710625	
352	37.5367625	440	39.2046	928	41.2862	1712	43.5462125	2752	45.550975	4800	47.6856875	8168	49.7818125	
344	36.73225	576	38.5212875	1168	40.6289875	2376	43.0742875	3840	45.0005375	6904	47.354075	12200	49.82615	
928	36.521875	1496	38.8989375	2344	40.6000875	3784	43.17605	5832	45.2848	8704	47.4952	13512	49.610975	
272	36.242575	656	38.4782	1224	40.6062375	2032	42.8863875	3144	44.990775	5768	47.1681125	10320	49.373525	
336	36.37565	600	38.621975	912	40.722375	1264	42.9409625	2192	45.2029625	3792	47.18345	6216	49.2077	
456	36.393175	704	38.701425	1208	40.6915625	1888	42.9220375	2920	45.1117125	4592	47.18285	8040	49.4915	
1000	36.4422125	1592	38.5696625	2568	40.6706625	4024	42.8363	6160	45.1410875	9136	47.26395	14672	49.4589	
416	36.8405125	688	39.0393125	1128	41.292925	1976	43.25215	3368	45.4247125	5376	47.545175	9080	49.729125	
392	36.7925875	504	39.0180875	1008	41.390125	1664	43.306925	2992	45.5888375	4768	47.457775	8424	49.637825	
376	36.4587875	616	38.521125	1040	41.1759875	1648	43.1469125	2880	45.1549	5536	47.326775	9808	49.45625	
1120	37.166775	1744	39.599525	2408	41.499325	3656	43.63405	5472	45.78905	8120	47.612975	12664	49.770375	
360	36.92455	360	39.0665625	848	41.233975	1384	43.345475	2240	45.31835	4032	47.3278	7200	49.3911875	
440	36.8560125	552	38.9375875	968	41.0077375	1512	43.183175	2872	45.3441625	4360	47.2958375	7408	49.4695125	
288	36.1419	488	38.0717875	976	40.3074375	1872	42.7032375	3112	45.0263625	5424	47.1683875	8760	49.2523125	
1048	37.3141625	1704	39.75735	2576	41.4435125	3864	43.558625	5680	45.648725	8544	47.5827125	13112	49.72185	
