1392	38.580375	1832	40.378875	2360	42.7529125	3440	44.5166375	4688	46.6878	6800	48.6639375	10640	50.694775	
296	38.0433875	640	40.0138625	960	42.3121375	1488	44.3024125	2512	46.5386125	4048	48.4397125	6520	50.5171375	
368	37.454375	672	39.702125	1072	42.0375625	1968	44.2781625	3112	46.2817375	5592	48.313775	9976	50.761175	
472	37.5398	648	39.6788	1072	41.8794875	1800	44.18555	2800	46.448275	4736	48.47815	7848	50.6134625	
824	38.1220125	1152	39.7082625	1816	41.9657	2752	44.21545	4232	46.375675	6528	48.6010375	10424	50.5199125	
496	37.6077875	784	39.7191125	1240	42.2314875	1864	44.3516	2800	46.499025	4528	48.631775	7120	50.843325	
392	37.135275	744	39.339375	1216	41.93945	2096	44.3715	3056	46.4244375	5208	48.6432	8808	50.9940375	
328	37.4915375	552	39.2571875	896	41.761175	1696	44.3109125	2408	46.4126875	3760	48.5623375	5856	50.737425	
864	37.5100875	1256	39.80045	1904	41.683175	2960	44.2708125	4192	45.929875	6896	48.2635	10752	50.3983875	
536	37.176075	760	39.3861375	1168	41.7020125	1784	44.1134875	2888	46.140575	4592	48.2657375	7704	50.30335	
368	37.2073125	584	39.5431875	808	41.8430375	1296	44.3145	2136	46.29855	3344	48.4328375	5160	50.4261125	
408	37.754425	560	39.7566625	944	42.0496	1544	44.4809125	2544	46.471875	4240	48.4776625	7376	50.7467875	
664	37.9789125	1064	39.835	1880	42.6881875	2608	44.263475	4120	46.3583625	6648	48.5516	10584	50.8641625	
440	39.4598875	664	41.495925	1056	43.7668375	1672	45.7442125	2616	47.7355875	4464	49.8295875	7176	52.2792375	
464	39.2757	576	41.241675	936	43.5301125	1416	45.6015125	2200	47.5484	3584	49.6798625	5968	51.7990375	
424	37.7560125	816	40.1146875	1248	42.2138625	2280	44.414175	3440	46.6438	5792	48.8447	9368	51.39365	
728	38.915775	1104	40.80415	1624	42.59395	2328	44.7141125	3456	46.7270875	5680	48.88885	9304	50.9832375	
264	39.3401	544	41.72385	912	43.2081125	1512	45.7848	2624	47.86015	3848	49.7886875	6440	52.0166625	
336	37.7966125	600	39.8606625	1064	42.30355	1784	44.491675	3016	46.755225	5048	48.9987	8272	51.1160125	
472	36.7044625	784	39.337725	1104	41.571675	2152	44.259475	3392	46.5862	5480	48.5800875	9648	51.2268625	
