1840	2536	3744	5712	8472	12736	19552	
320	320	552	1216	2032	3648	5880	
304	760	1272	2144	4000	8608	17024	
504	544	1016	1608	2376	3776	6416	
1240	2072	3216	5288	8184	12856	20200	
464	656	1072	2040	3056	5384	8976	
368	744	1208	2056	4208	7744	13736	
288	456	824	1456	2296	3904	6408	
1328	2184	3400	5360	8456	12664	19952	
360	856	1360	1976	2920	4608	8088	
520	568	848	1408	2120	3416	5488	
432	736	1144	1760	2968	5168	9208	
1360	2200	3624	5240	8304	12560	20232	
432	856	1480	2440	4328	7000	11592	
536	672	1056	1784	3192	5720	9280	
528	1032	1512	2464	4592	7952	14088	
1376	2112	3160	4640	6912	10248	16680	
248	640	1016	1760	3312	5704	9664	
384	640	1048	1992	3416	5704	9712	
528	1264	2144	3520	5568	9448	15640	
1608	2488	4016	5960	8720	13080	20328	
424	800	1400	2224	3920	6744	12224	
640	888	1304	1848	3056	5024	8528	
504	768	1328	2016	2920	5296	8240	
1528	2528	3824	5968	8872	13192	20576	
464	984	1704	2824	4936	8784	14224	
432	744	1304	1888	3320	5640	9560	
472	776	1048	2048	3616	6416	11392	
1432	2248	3416	5112	7576	11424	17304	
336	344	568	1104	1976	3536	6664	
376	512	920	1552	2656	4672	7952	
344	728	1048	1584	2928	4896	8664	
1560	2328	3512	5168	7528	11664	17824	
312	584	952	1592	2632	4528	8000	
504	872	1368	2272	3680	5992	10152	
448	600	1000	1592	2552	4608	7512	
1568	2400	3624	5344	7448	11472	17760	
448	936	1688	2568	4536	7424	11920	
480	872	872	1800	3112	5080	8904	
552	896	1272	2048	3168	4968	7784	
1472	2072	3008	4464	6248	9712	14672	
288	432	720	1024	2040	3760	6328	
520	936	1416	2304	3392	5536	8864	
312	552	776	1344	2160	3952	6560	
1336	1832	2624	3984	5912	8864	13304	
352	624	968	1968	3304	6192	11040	
440	456	664	896	1400	2376	4272	
376	480	768	1120	1880	3200	5600	
1144	1536	2288	3168	4608	6792	10984	
264	400	512	960	1584	3184	5896	
328	464	624	1048	1720	3384	6000	
248	464	784	984	1728	2904	5056	
776	1192	1528	2240	3288	5088	8120	
312	448	632	816	1640	2688	5136	
208	304	432	696	1248	2008	3704	
256	408	400	720	1240	2176	4120	
552	744	1096	1584	2400	3632	6040	
160	312	488	640	1200	2200	4304	
192	288	408	664	1224	2696	4752	
96	216	472	640	944	1648	3320	
512	784	1128	1488	2240	3496	5760	
152	256	464	840	1392	2760	4760	
264	288	408	720	952	2056	3816	
120	352	544	624	1032	1680	3280	
560	808	1136	1624	2312	3712	5744	
152	232	288	480	696	1888	3288	
136	192	296	648	1112	2024	3848	
216	192	376	696	1224	2392	4360	
520	744	960	1376	1992	3160	5496	
112	248	368	448	912	1576	3712	
176	296	296	568	856	1728	3392	
