fid	decid	est_vp_psnr	phi	theta	est_phi_1	est_theta_1	err_1	est_phi_2	est_theta_2	err_2	est_phi_ins	est_theta_ins	err_ins	est_phi_ins_2	est_theta_ins_2	err_ins_2
33	1	41.91	-80	0	-64	0	16.00	-64	0	16.00	-64	0	16.00	-64	0	16.00	
34	1	41.89	-81	0	-64	0	17.00	-64	0	17.00	-64	0	17.00	-64	0	17.00	
35	1	41.89	-81	0	-64	0	17.00	-64	0	17.00	-64	0	17.00	-64	0	17.00	
36	1	41.89	-81	0	-64	0	17.00	-64	0	17.00	-64	0	17.00	-64	0	17.00	
37	1	41.87	-82	0	-64	0	18.00	-64	0	18.00	-64	0	18.00	-64	0	18.00	
38	1	41.87	-82	0	-64	0	18.00	-64	0	18.00	-64	0	18.00	-64	0	18.00	
39	1	41.87	-82	0	-64	0	18.00	-64	0	18.00	-64	0	18.00	-64	0	18.00	
40	1	41.87	-82	0	-64	0	18.00	-64	0	18.00	-64	0	18.00	-64	0	18.00	
41	1	41.87	-82	0	-64	0	18.00	-64	0	18.00	-64	0	18.00	-64	0	18.00	
42	1	41.84	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
43	1	41.84	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
44	1	41.84	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
45	1	41.84	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
46	1	41.84	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
47	1	41.84	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
48	1	41.84	-83	0	-64	0	19.00	-64	0	19.00	-64	0	19.00	-64	0	19.00	
49	1	41.82	-84	0	-64	0	20.00	-64	0	20.00	-64	0	20.00	-64	0	20.00	
50	1	41.82	-84	0	-64	0	20.00	-64	0	20.00	-64	0	20.00	-64	0	20.00	
51	1	41.80	-85	0	-64	0	21.00	-64	0	21.00	-64	0	21.00	-64	0	21.00	
52	1	41.80	-85	0	-64	0	21.00	-64	0	21.00	-64	0	21.00	-64	0	21.00	
53	1	41.78	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
54	1	41.78	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
55	1	41.75	-87	0	-64	0	23.00	-64	0	23.00	-64	0	23.00	-64	0	23.00	
56	1	41.75	-87	0	-64	0	23.00	-64	0	23.00	-64	0	23.00	-64	0	23.00	
57	1	41.75	-87	0	-64	0	23.00	-64	0	23.00	-64	0	23.00	-64	0	23.00	
58	1	41.75	-87	0	-64	0	23.00	-64	0	23.00	-64	0	23.00	-64	0	23.00	
59	1	41.75	-87	0	-64	0	23.00	-64	0	23.00	-64	0	23.00	-64	0	23.00	
60	1	41.78	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
61	1	41.78	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
62	1	41.78	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
63	1	41.78	-86	0	-64	0	22.00	-64	0	22.00	-64	0	22.00	-64	0	22.00	
64	2	41.33	-85	0	-96	0	11.00	-96	0	11.00	-112	0	27.00	-112	0	27.00	
65	2	41.33	-85	0	-97	0	12.00	-97	0	12.00	-113	0	28.00	-113	0	28.00	
66	2	41.33	-84	0	-97	0	13.00	-97	0	13.00	-114	0	30.00	-114	0	30.00	
67	2	41.32	-83	0	-98	0	15.00	-98	0	15.00	-115	0	32.00	-115	0	32.00	
68	2	41.31	-82	0	-98	0	16.00	-98	0	16.00	-116	0	34.00	-116	0	34.00	
69	2	41.30	-80	0	-99	0	19.00	-99	0	19.00	-117	0	37.00	-117	0	37.00	
70	2	41.29	-79	0	-99	0	20.00	-99	0	20.00	-118	0	39.00	-118	0	39.00	
71	2	41.28	-77	0	-100	0	23.00	-100	0	23.00	-119	0	42.00	-119	0	42.00	
72	2	41.27	-76	0	-100	0	24.00	-100	0	24.00	-120	0	44.00	-120	0	44.00	
73	2	41.26	-74	0	-101	0	27.00	-101	0	27.00	-121	0	47.00	-121	0	47.00	
74	2	41.24	-72	0	-101	0	29.00	-101	0	29.00	-122	0	50.00	-122	0	50.00	
75	2	41.22	-69	0	-102	0	33.00	-102	0	33.00	-123	0	54.00	-123	0	54.00	
76	2	41.21	-66	0	-102	0	36.00	-102	0	36.00	-124	0	58.00	-124	0	58.00	
77	2	41.18	-62	0	-103	0	41.00	-103	0	41.00	-125	0	63.00	-125	0	63.00	
78	2	41.16	-59	0	-103	0	44.00	-103	0	44.00	-126	0	67.00	-126	0	67.00	
79	2	41.14	-56	0	-104	0	48.00	-104	0	48.00	-127	0	71.00	-127	0	71.00	
80	2	41.13	-54	0	-104	0	50.00	-104	0	50.00	-128	0	74.00	-128	0	74.00	
81	2	41.12	-52	0	-105	0	53.00	-105	0	53.00	-129	0	77.00	-129	0	77.00	
82	2	41.11	-51	0	-105	0	54.00	-105	0	54.00	-130	0	79.00	-130	0	79.00	
83	2	41.11	-50	0	-106	0	56.00	-106	0	56.00	-131	0	81.00	-131	0	81.00	
84	2	41.10	-49	0	-106	0	57.00	-106	0	57.00	-132	0	83.00	-132	0	83.00	
85	2	41.11	-50	0	-107	0	57.00	-107	0	57.00	-133	0	83.00	-133	0	83.00	
86	2	41.11	-50	0	-107	0	57.00	-107	0	57.00	-134	0	84.00	-134	0	84.00	
87	2	41.10	-49	0	-108	0	59.00	-108	0	59.00	-135	0	86.00	-135	0	86.00	
88	2	41.10	-49	0	-108	0	59.00	-108	0	59.00	-136	0	87.00	-136	0	87.00	
89	2	41.10	-48	0	-109	0	61.00	-109	0	61.00	-137	0	89.00	-137	0	89.00	
90	2	41.09	-47	0	-109	0	62.00	-109	0	62.00	-138	0	91.00	-138	0	91.00	
91	2	41.09	-47	0	-110	0	63.00	-110	0	63.00	-139	0	92.00	-139	0	92.00	
92	2	41.08	-46	0	-110	0	64.00	-110	0	64.00	-140	0	94.00	-140	0	94.00	
93	2	41.08	-45	0	-111	0	66.00	-111	0	66.00	-141	0	96.00	-141	0	96.00	
94	2	40.98	-44	0	-112	0	68.00	-112	0	68.00	-142	0	98.00	-142	0	98.00	
95	2	40.89	-43	0	-112	0	69.00	-112	0	69.00	-143	0	100.00	-143	0	100.00	
96	3	41.10	-42	0	-92	0	50.00	-92	0	50.00	-81	0	39.00	-81	0	39.00	
97	3	40.94	-40	0	-92	0	52.00	-92	0	52.00	-81	0	41.00	-81	0	41.00	
98	3	40.78	-38	0	-92	0	54.00	-93	0	55.00	-81	0	43.00	-82	0	44.00	
99	3	40.71	-37	0	-92	0	55.00	-94	0	57.00	-81	0	44.00	-83	0	46.00	
100	3	40.57	-35	0	-92	0	57.00	-94	0	59.00	-81	0	46.00	-83	0	48.00	
101	3	40.50	-34	0	-92	0	58.00	-95	0	61.00	-81	0	47.00	-84	0	50.00	
102	3	40.44	-33	0	-93	0	60.00	-97	0	64.00	-81	0	48.00	-85	0	52.00	
103	3	40.32	-31	0	-93	0	62.00	-97	0	66.00	-81	0	50.00	-85	0	54.00	
104	3	40.26	-30	0	-93	0	63.00	-98	0	68.00	-80	0	50.00	-85	0	55.00	
105	3	40.16	-28	0	-93	0	65.00	-99	0	71.00	-80	0	52.00	-86	0	58.00	
106	3	40.05	-26	0	-93	0	67.00	-100	0	74.00	-80	0	54.00	-87	0	61.00	
107	3	40.00	-25	0	-94	0	69.00	-101	0	76.00	-80	0	55.00	-87	0	62.00	
108	3	39.86	-22	0	-94	0	72.00	-102	0	80.00	-80	0	58.00	-88	0	66.00	
109	3	39.82	-21	0	-94	0	73.00	-103	0	82.00	-80	0	59.00	-89	0	68.00	
110	3	39.73	-19	0	-94	0	75.00	-103	0	84.00	-80	0	61.00	-89	0	70.00	
111	3	39.65	-17	0	-94	0	77.00	-104	0	87.00	-80	0	63.00	-90	0	73.00	
112	3	39.60	-16	0	-95	0	79.00	-106	0	90.00	-79	0	63.00	-90	0	74.00	
113	3	39.56	-15	0	-95	0	80.00	-107	0	92.00	-79	0	64.00	-91	0	76.00	
114	3	39.52	-14	0	-95	0	81.00	-107	0	93.00	-79	0	65.00	-91	0	77.00	
115	3	39.52	-14	0	-95	0	81.00	-108	0	94.00	-79	0	65.00	-92	0	78.00	
116	3	39.48	-13	0	-95	0	82.00	-109	0	96.00	-79	0	66.00	-93	0	80.00	
117	3	39.48	-13	0	-95	0	82.00	-109	0	96.00	-79	0	66.00	-93	0	80.00	
118	3	39.48	-13	0	-96	0	83.00	-111	0	98.00	-79	0	66.00	-94	0	81.00	
119	3	39.48	-13	0	-96	0	83.00	-112	0	99.00	-79	0	66.00	-95	0	82.00	
120	3	39.48	-13	0	-96	0	83.00	-113	0	100.00	-78	0	65.00	-95	0	82.00	
121	3	39.48	-13	0	-96	0	83.00	-113	0	100.00	-78	0	65.00	-95	0	82.00	
122	3	39.44	-12	0	-96	0	84.00	-114	0	102.00	-78	0	66.00	-96	0	84.00	
123	3	39.44	-12	0	-97	0	85.00	-116	0	104.00	-78	0	66.00	-97	0	85.00	
124	3	39.44	-12	0	-97	0	85.00	-116	0	104.00	-78	0	66.00	-97	0	85.00	
125	3	39.40	-11	0	-97	0	86.00	-117	0	106.00	-78	0	67.00	-98	0	87.00	
126	3	39.40	-11	0	-97	0	86.00	-118	0	107.00	-78	0	67.00	-99	0	88.00	
127	3	39.40	-11	0	-97	0	86.00	-119	0	108.00	-78	0	67.00	-100	0	89.00	
128	4	44.12	-10	0	0	0	10.00	0	0	10.00	-18	0	8.00	-18	0	8.00	
129	4	44.12	-10	0	1	0	11.00	3	0	13.00	-18	0	8.00	-14	0	4.00	
130	4	44.12	-10	0	2	0	12.00	6	0	16.00	-17	0	7.00	-10	0	0.00	
131	4	44.16	-9	0	4	0	13.00	10	0	19.00	-16	0	7.00	-6	0	3.00	
132	4	44.16	-9	0	5	0	14.00	13	0	22.00	-15	0	6.00	-2	0	7.00	
133	4	44.16	-9	0	6	0	15.00	17	0	26.00	-15	0	6.00	1	0	10.00	
134	4	44.16	-9	0	8	0	17.00	21	0	30.00	-14	0	5.00	5	0	14.00	
135	4	44.19	-8	0	9	0	17.00	24	0	32.00	-13	0	5.00	9	0	17.00	
136	4	44.19	-8	0	10	0	18.00	27	0	35.00	-12	0	4.00	13	0	21.00	
137	4	44.19	-8	0	12	0	20.00	32	0	40.00	-12	0	4.00	17	0	25.00	
138	4	44.23	-7	0	13	0	20.00	35	0	42.00	-11	0	4.00	21	0	28.00	
139	4	44.23	-7	0	14	0	21.00	38	0	45.00	-10	0	3.00	25	0	32.00	
140	4	44.23	-7	0	16	0	23.00	42	0	49.00	-9	0	2.00	29	0	36.00	
141	4	44.27	-6	0	17	0	23.00	45	0	51.00	-9	0	3.00	32	0	38.00	
142	4	44.27	-6	0	18	0	24.00	49	0	55.00	-8	0	2.00	37	0	43.00	
143	4	44.27	-6	0	20	0	26.00	53	0	59.00	-7	0	1.00	41	0	47.00	
144	4	44.27	-6	0	21	0	27.00	56	0	62.00	-6	0	0.00	45	0	51.00	
145	4	44.31	-5	0	22	0	27.00	59	0	64.00	-6	0	1.00	48	0	53.00	
146	4	44.31	-5	0	24	0	29.00	64	0	69.00	-5	0	0.00	53	0	58.00	
147	4	44.31	-5	0	25	0	30.00	67	0	72.00	-4	0	1.00	57	0	62.00	
148	4	44.31	-5	0	26	0	31.00	70	0	75.00	-3	0	2.00	61	0	66.00	
149	4	44.34	-4	0	28	0	32.00	74	0	78.00	-3	0	1.00	64	0	68.00	
150	4	44.34	-4	0	29	0	33.00	77	0	81.00	-2	0	2.00	68	0	72.00	
151	4	44.39	-3	0	30	0	33.00	81	0	84.00	-1	0	2.00	73	0	76.00	
152	4	44.39	-3	0	32	0	35.00	85	0	88.00	0	0	3.00	77	0	80.00	
153	4	44.43	-2	0	33	0	35.00	88	0	90.00	0	0	2.00	80	0	82.00	
154	4	44.43	-2	0	34	0	36.00	91	0	93.00	0	0	2.00	83	0	85.00	
155	4	44.43	-2	0	36	0	38.00	96	0	98.00	1	0	3.00	88	0	90.00	
156	4	44.43	-2	0	37	0	39.00	99	0	101.00	2	0	4.00	92	0	94.00	
157	4	44.43	-2	0	38	0	40.00	102	0	104.00	2	0	4.00	95	0	97.00	
158	4	44.43	-2	0	40	0	42.00	106	0	108.00	3	0	5.00	99	0	101.00	
159	4	44.47	-1	0	41	0	42.00	110	0	111.00	4	0	5.00	104	0	105.00	
160	5	44.28	-2	0	22	0	24.00	22	0	24.00	-2	0	0.00	-2	0	0.00	
161	5	44.28	-2	0	23	0	25.00	25	0	27.00	-2	0	0.00	0	0	2.00	
162	5	44.28	-2	0	24	0	26.00	29	0	31.00	-2	0	0.00	2	0	4.00	
163	5	44.28	-2	0	25	0	27.00	33	0	35.00	-2	0	0.00	4	0	6.00	
164	5	44.28	-2	0	26	0	28.00	37	0	39.00	-1	0	1.00	7	0	9.00	
165	5	44.28	-2	0	27	0	29.00	40	0	42.00	-1	0	1.00	9	0	11.00	
166	5	44.28	-2	0	28	0	30.00	44	0	46.00	-1	0	1.00	11	0	13.00	
167	5	44.28	-2	0	29	0	31.00	48	0	50.00	-1	0	1.00	14	0	16.00	
168	5	44.28	-2	0	30	0	32.00	52	0	54.00	0	0	2.00	17	0	19.00	
169	5	44.32	-1	0	31	0	32.00	55	0	56.00	0	0	1.00	19	0	20.00	
170	5	44.32	-1	0	32	0	33.00	59	0	60.00	0	0	1.00	21	0	22.00	
171	5	44.32	-1	0	33	0	34.00	63	0	64.00	0	0	1.00	23	0	24.00	
172	5	44.36	0	0	34	0	34.00	67	0	67.00	0	0	0.00	25	0	25.00	
173	5	44.36	0	0	35	0	35.00	71	0	71.00	0	0	0.00	28	0	28.00	
174	5	44.36	0	0	36	0	36.00	74	0	74.00	0	0	0.00	30	0	30.00	
175	5	44.36	0	0	37	0	37.00	78	0	78.00	0	0	0.00	32	0	32.00	
176	5	44.36	0	0	38	0	38.00	82	0	82.00	1	0	1.00	35	0	35.00	
177	5	44.36	0	0	39	0	39.00	86	0	86.00	1	0	1.00	37	0	37.00	
178	5	44.36	0	0	40	0	40.00	89	0	89.00	1	0	1.00	39	0	39.00	
179	5	44.36	0	0	41	0	41.00	93	0	93.00	1	0	1.00	42	0	42.00	
180	5	44.36	0	0	42	0	42.00	97	0	97.00	2	0	2.00	45	0	45.00	
181	5	44.36	0	0	43	0	43.00	101	0	101.00	2	0	2.00	47	0	47.00	
182	5	44.36	0	0	44	0	44.00	105	0	105.00	2	0	2.00	49	0	49.00	
183	5	44.36	0	0	45	0	45.00	108	0	108.00	2	0	2.00	51	0	51.00	
184	5	44.36	0	0	46	0	46.00	112	0	112.00	3	0	3.00	54	0	54.00	
185	5	44.36	0	0	47	0	47.00	116	0	116.00	3	0	3.00	57	0	57.00	
186	5	44.36	0	0	48	0	48.00	120	0	120.00	3	0	3.00	59	0	59.00	
187	5	44.36	0	0	49	0	49.00	123	0	123.00	3	0	3.00	61	0	61.00	
188	5	44.36	0	0	50	0	50.00	127	0	127.00	4	0	4.00	64	0	64.00	
189	5	44.36	0	0	51	0	51.00	131	0	131.00	4	0	4.00	66	0	66.00	
190	5	44.36	0	0	52	0	52.00	135	0	135.00	4	0	4.00	68	0	68.00	
191	5	44.36	0	0	53	0	53.00	139	0	139.00	4	0	4.00	71	0	71.00	
192	6	44.95	0	0	7	0	7.00	7	0	7.00	6	0	6.00	6	0	6.00	
193	6	44.95	0	0	7	0	7.00	5	0	5.00	6	0	6.00	5	0	5.00	
194	6	44.95	0	0	7	0	7.00	4	0	4.00	6	0	6.00	5	0	5.00	
195	6	44.95	0	0	7	0	7.00	2	0	2.00	6	0	6.00	5	0	5.00	
196	6	44.95	0	0	8	0	8.00	2	0	2.00	7	0	7.00	6	0	6.00	
197	6	44.95	0	0	8	0	8.00	1	0	1.00	7	0	7.00	6	0	6.00	
198	6	44.96	-1	0	8	0	9.00	0	0	1.00	7	0	8.00	6	0	7.00	
199	6	44.96	-1	0	8	0	9.00	-1	0	0.00	7	0	8.00	5	0	6.00	
200	6	44.96	-1	0	9	0	10.00	-1	0	0.00	8	0	9.00	6	0	7.00	
201	6	44.98	-2	0	9	0	11.00	-3	0	1.00	8	0	10.00	6	0	8.00	
202	6	44.98	-2	0	9	0	11.00	-4	0	2.00	8	0	10.00	6	0	8.00	
203	6	45.00	-3	0	10	0	13.00	-4	0	1.00	8	0	11.00	6	0	9.00	
204	6	45.00	-3	0	10	0	13.00	-6	0	3.00	9	0	12.00	7	0	10.00	
205	6	45.00	-3	0	10	0	13.00	-7	0	4.00	9	0	12.00	6	0	9.00	
206	6	45.02	-4	0	10	0	14.00	-8	0	4.00	9	0	13.00	6	0	10.00	
207	6	45.02	-4	0	11	0	15.00	-9	0	5.00	9	0	13.00	6	0	10.00	
208	6	45.02	-4	0	11	0	15.00	-10	0	6.00	10	0	14.00	7	0	11.00	
209	6	45.00	-3	0	11	0	14.00	-12	0	9.00	10	0	13.00	7	0	10.00	
210	6	45.00	-3	0	12	0	15.00	-12	0	9.00	10	0	13.00	7	0	10.00	
211	6	44.98	-2	0	12	0	14.00	-13	0	11.00	10	0	12.00	6	0	8.00	
212	6	44.96	-1	0	12	0	13.00	-15	0	14.00	11	0	12.00	7	0	8.00	
213	6	44.95	0	0	12	0	12.00	-16	0	16.00	11	0	11.00	7	0	7.00	
214	6	44.95	1	0	13	0	12.00	-16	0	17.00	11	0	10.00	7	0	6.00	
215	6	44.96	3	0	13	0	10.00	-18	0	21.00	11	0	8.00	7	0	4.00	
216	6	44.96	4	0	13	0	9.00	-19	0	23.00	12	0	8.00	8	0	4.00	
217	6	44.97	5	0	14	0	9.00	-19	0	24.00	12	0	7.00	7	0	2.00	
218	6	44.97	5	0	14	0	9.00	-21	0	26.00	12	0	7.00	7	0	2.00	
219	6	44.97	6	0	14	0	8.00	-22	0	28.00	12	0	6.00	7	0	1.00	
220	6	44.97	6	0	14	0	8.00	-23	0	29.00	13	0	7.00	8	0	2.00	
221	6	44.97	6	0	15	0	9.00	-24	0	30.00	13	0	7.00	8	0	2.00	
222	6	44.97	6	0	15	0	9.00	-25	0	31.00	13	0	7.00	8	0	2.00	
223	6	44.97	6	0	15	0	9.00	-27	0	33.00	13	0	7.00	8	0	2.00	
224	7	44.75	6	0	2	0	4.00	2	0	4.00	0	0	6.00	0	0	6.00	
225	7	44.76	7	0	2	0	5.00	0	0	7.00	0	0	7.00	0	0	7.00	
226	7	44.76	7	0	2	0	5.00	-1	0	8.00	0	0	7.00	0	0	7.00	
227	7	44.76	7	0	2	0	5.00	-2	0	9.00	0	0	7.00	0	0	7.00	
228	7	44.76	7	0	2	0	5.00	-4	0	11.00	0	0	7.00	0	0	7.00	
229	7	44.76	7	0	2	0	5.00	-6	0	13.00	0	0	7.00	0	0	7.00	
230	7	44.76	7	0	2	0	5.00	-7	0	14.00	0	0	7.00	0	0	7.00	
231	7	44.76	7	0	2	0	5.00	-9	0	16.00	0	0	7.00	0	0	7.00	
232	7	44.76	8	0	2	0	6.00	-11	0	19.00	0	0	8.00	-1	0	9.00	
233	7	44.76	8	0	2	0	6.00	-12	0	20.00	0	0	8.00	-1	0	9.00	
234	7	44.76	8	0	2	0	6.00	-14	0	22.00	0	0	8.00	-1	0	9.00	
235	7	44.76	7	0	2	0	5.00	-16	0	23.00	0	0	7.00	-1	0	8.00	
236	7	44.76	7	0	2	0	5.00	-17	0	24.00	0	0	7.00	-1	0	8.00	
237	7	44.75	6	0	2	0	4.00	-19	0	25.00	0	0	6.00	-1	0	7.00	
238	7	44.75	6	0	2	0	4.00	-21	0	27.00	0	0	6.00	-1	0	7.00	
239	7	44.75	5	0	2	0	3.00	-22	0	27.00	0	0	5.00	-1	0	6.00	
240	7	44.75	5	0	3	0	2.00	-23	0	28.00	0	0	5.00	-2	0	7.00	
241	7	44.74	3	0	3	0	0.00	-24	0	27.00	0	0	3.00	-2	0	5.00	
242	7	44.74	2	0	3	0	1.00	-26	0	28.00	0	0	2.00	-2	0	4.00	
243	7	44.73	0	0	3	0	3.00	-28	0	28.00	0	0	0.00	-2	0	2.00	
244	7	44.74	-1	0	3	0	4.00	-29	0	28.00	0	0	1.00	-2	0	1.00	
245	7	44.75	-3	0	3	0	6.00	-31	0	28.00	0	0	3.00	-2	0	1.00	
246	7	44.76	-4	0	3	0	7.00	-33	0	29.00	0	0	4.00	-2	0	2.00	
247	7	44.76	-5	0	3	0	8.00	-34	0	29.00	0	0	5.00	-2	0	3.00	
248	7	44.76	-5	0	3	0	8.00	-36	0	31.00	0	0	5.00	-3	0	2.00	
249	7	44.77	-6	0	3	0	9.00	-38	0	32.00	0	0	6.00	-3	0	3.00	
250	7	44.77	-7	0	3	0	10.00	-39	0	32.00	0	0	7.00	-3	0	4.00	
251	7	44.77	-7	0	3	0	10.00	-41	0	34.00	0	0	7.00	-3	0	4.00	
252	7	44.77	-7	0	3	0	10.00	-43	0	36.00	0	0	7.00	-3	0	4.00	
253	7	44.77	-7	0	3	0	10.00	-44	0	37.00	0	0	7.00	-3	0	4.00	
254	7	44.77	-7	0	3	0	10.00	-46	0	39.00	0	0	7.00	-3	0	4.00	
255	7	44.77	-7	0	3	0	10.00	-48	0	41.00	0	0	7.00	-4	0	3.00	
256	8	44.69	-7	0	12	0	19.00	12	0	19.00	30	0	37.00	30	0	37.00	
257	8	44.69	-7	0	12	0	19.00	11	0	18.00	30	0	37.00	29	0	36.00	
258	8	44.69	-7	0	12	0	19.00	11	0	18.00	31	0	38.00	30	0	37.00	
259	8	44.69	-7	0	12	0	19.00	11	0	18.00	32	0	39.00	31	0	38.00	
260	8	44.69	-7	0	12	0	19.00	10	0	17.00	33	0	40.00	32	0	39.00	
261	8	44.65	-8	0	12	0	20.00	10	0	18.00	33	0	41.00	31	0	39.00	
262	8	44.65	-8	0	13	0	21.00	11	0	19.00	34	0	42.00	32	0	40.00	
263	8	44.65	-8	0	13	0	21.00	10	0	18.00	35	0	43.00	33	0	41.00	
264	8	44.65	-8	0	13	0	21.00	10	0	18.00	36	0	44.00	34	0	42.00	
265	8	44.65	-8	0	13	0	21.00	10	0	18.00	36	0	44.00	33	0	41.00	
266	8	44.61	-9	0	13	0	22.00	10	0	19.00	37	0	46.00	34	0	43.00	
267	8	44.61	-9	0	14	0	23.00	10	0	19.00	38	0	47.00	35	0	44.00	
268	8	44.61	-9	0	14	0	23.00	10	0	19.00	39	0	48.00	36	0	45.00	
269	8	44.61	-9	0	14	0	23.00	10	0	19.00	39	0	48.00	36	0	45.00	
270	8	44.61	-9	0	14	0	23.00	9	0	18.00	40	0	49.00	36	0	45.00	
271	8	44.61	-9	0	14	0	23.00	9	0	18.00	41	0	50.00	37	0	46.00	
272	8	44.61	-9	0	15	0	24.00	10	0	19.00	42	0	51.00	38	0	47.00	
273	8	44.61	-9	0	15	0	24.00	10	0	19.00	42	0	51.00	38	0	47.00	
274	8	44.58	-10	0	15	0	25.00	9	0	19.00	43	0	53.00	38	0	48.00	
275	8	44.54	-11	0	15	0	26.00	9	0	20.00	44	0	55.00	39	0	50.00	
276	8	44.48	-13	0	15	0	28.00	9	0	22.00	45	0	58.00	40	0	53.00	
277	8	44.42	-15	0	15	0	30.00	8	0	23.00	45	0	60.00	40	0	55.00	
278	8	44.36	-17	0	16	0	33.00	9	0	26.00	46	0	63.00	41	0	58.00	
279	8	44.28	-20	0	16	0	36.00	9	0	29.00	47	0	67.00	41	0	61.00	
280	8	44.20	-23	0	16	0	39.00	9	0	32.00	48	0	71.00	42	0	65.00	
281	8	44.15	-25	0	16	0	41.00	8	0	33.00	48	0	73.00	42	0	67.00	
282	8	44.08	-28	0	16	0	44.00	8	0	36.00	49	0	77.00	43	0	71.00	
283	8	44.02	-31	0	17	0	48.00	9	0	40.00	50	0	81.00	43	0	74.00	
284	8	43.96	-34	0	17	0	51.00	8	0	42.00	51	0	85.00	44	0	78.00	
285	8	43.92	-36	0	17	0	53.00	8	0	44.00	51	0	87.00	44	0	80.00	
286	8	43.88	-38	0	17	0	55.00	8	0	46.00	52	0	90.00	45	0	83.00	
287	8	43.86	-39	0	17	0	56.00	8	0	47.00	53	0	92.00	46	0	85.00	
288	9	43.81	-41	0	-20	0	21.00	-20	0	21.00	-31	0	10.00	-31	0	10.00	
