fid	decid	est_vp_psnr	phi	theta	est_phi_1	est_theta_1	err_1	est_phi_2	est_theta_2	err_2	est_phi_ins	est_theta_ins	err_ins	est_phi_ins_2	est_theta_ins_2	err_ins_2
169	5	46.59	-27	0	-31	0	4.00	-32	0	5.00	-35	0	8.00	-41	0	14.00	
170	5	46.59	-27	0	-31	0	4.00	-32	0	5.00	-35	0	8.00	-41	0	14.00	
171	5	46.57	-25	0	-30	0	5.00	-31	0	6.00	-35	0	10.00	-42	0	17.00	
172	5	46.57	-25	0	-30	0	5.00	-31	0	6.00	-35	0	10.00	-43	0	18.00	
173	5	46.57	-25	0	-30	0	5.00	-31	0	6.00	-35	0	10.00	-43	0	18.00	
174	5	46.56	-24	0	-30	0	6.00	-31	0	7.00	-35	0	11.00	-44	0	20.00	
175	5	46.56	-24	0	-30	0	6.00	-31	0	7.00	-35	0	11.00	-45	0	21.00	
176	5	46.55	-23	0	-30	0	7.00	-32	0	9.00	-35	0	12.00	-45	0	22.00	
177	5	46.55	-23	0	-30	0	7.00	-32	0	9.00	-35	0	12.00	-46	0	23.00	
178	5	46.54	-22	0	-30	0	8.00	-32	0	10.00	-35	0	13.00	-47	0	25.00	
179	5	46.54	-22	0	-30	0	8.00	-32	0	10.00	-35	0	13.00	-47	0	25.00	
180	5	46.54	-22	0	-30	0	8.00	-32	0	10.00	-35	0	13.00	-48	0	26.00	
181	5	46.53	-21	0	-29	0	8.00	-31	0	10.00	-35	0	14.00	-49	0	28.00	
182	5	46.53	-21	0	-29	0	8.00	-31	0	10.00	-35	0	14.00	-49	0	28.00	
183	5	46.53	-21	0	-29	0	8.00	-31	0	10.00	-35	0	14.00	-50	0	29.00	
184	5	46.52	-20	0	-29	0	9.00	-32	0	12.00	-35	0	15.00	-51	0	31.00	
185	5	46.52	-20	0	-29	0	9.00	-32	0	12.00	-35	0	15.00	-51	0	31.00	
186	5	46.52	-20	0	-29	0	9.00	-32	0	12.00	-35	0	15.00	-52	0	32.00	
187	5	46.52	-20	0	-29	0	9.00	-32	0	12.00	-35	0	15.00	-53	0	33.00	
188	5	46.52	-20	0	-29	0	9.00	-32	0	12.00	-35	0	15.00	-53	0	33.00	
189	5	46.52	-20	0	-29	0	9.00	-32	0	12.00	-35	0	15.00	-54	0	34.00	
190	5	46.52	-20	0	-29	0	9.00	-32	0	12.00	-35	0	15.00	-55	0	35.00	
191	5	46.52	-20	0	-29	0	9.00	-33	0	13.00	-35	0	15.00	-56	0	36.00	
192	6	46.84	-20	0	-30	0	10.00	-30	0	10.00	-24	0	4.00	-24	0	4.00	
193	6	46.81	-19	0	-30	0	11.00	-30	0	11.00	-23	0	4.00	-22	0	3.00	
194	6	46.75	-17	0	-30	0	13.00	-30	0	13.00	-23	0	6.00	-22	0	5.00	
195	6	46.75	-17	0	-30	0	13.00	-30	0	13.00	-23	0	6.00	-22	0	5.00	
196	6	46.72	-16	0	-30	0	14.00	-31	0	15.00	-23	0	7.00	-22	0	6.00	
197	6	46.72	-16	0	-30	0	14.00	-31	0	15.00	-22	0	6.00	-21	0	5.00	
198	6	46.72	-16	0	-30	0	14.00	-31	0	15.00	-22	0	6.00	-21	0	5.00	
199	6	46.69	-15	0	-30	0	15.00	-32	0	17.00	-22	0	7.00	-20	0	5.00	
200	6	46.69	-15	0	-30	0	15.00	-32	0	17.00	-22	0	7.00	-20	0	5.00	
201	6	46.66	-14	0	-30	0	16.00	-32	0	18.00	-21	0	7.00	-19	0	5.00	
202	6	46.66	-14	0	-30	0	16.00	-33	0	19.00	-21	0	7.00	-19	0	5.00	
203	6	46.66	-14	0	-30	0	16.00	-33	0	19.00	-21	0	7.00	-19	0	5.00	
204	6	46.66	-14	0	-30	0	16.00	-33	0	19.00	-21	0	7.00	-19	0	5.00	
205	6	46.66	-14	0	-29	0	15.00	-33	0	19.00	-20	0	6.00	-17	0	3.00	
206	6	46.66	-14	0	-29	0	15.00	-33	0	19.00	-20	0	6.00	-17	0	3.00	
207	6	46.66	-14	0	-29	0	15.00	-33	0	19.00	-20	0	6.00	-17	0	3.00	
208	6	46.66	-14	0	-29	0	15.00	-34	0	20.00	-20	0	6.00	-17	0	3.00	
209	6	46.66	-14	0	-29	0	15.00	-34	0	20.00	-19	0	5.00	-16	0	2.00	
210	6	46.66	-14	0	-29	0	15.00	-34	0	20.00	-19	0	5.00	-16	0	2.00	
211	6	46.66	-14	0	-29	0	15.00	-35	0	21.00	-19	0	5.00	-15	0	1.00	
212	6	46.66	-14	0	-29	0	15.00	-35	0	21.00	-19	0	5.00	-15	0	1.00	
213	6	46.66	-14	0	-29	0	15.00	-35	0	21.00	-18	0	4.00	-14	0	0.00	
214	6	46.66	-14	0	-29	0	15.00	-36	0	22.00	-18	0	4.00	-14	0	0.00	
215	6	46.66	-14	0	-29	0	15.00	-36	0	22.00	-18	0	4.00	-14	0	0.00	
216	6	46.66	-14	0	-29	0	15.00	-36	0	22.00	-18	0	4.00	-14	0	0.00	
217	6	46.66	-14	0	-29	0	15.00	-37	0	23.00	-17	0	3.00	-12	0	2.00	
218	6	46.66	-14	0	-29	0	15.00	-37	0	23.00	-17	0	3.00	-12	0	2.00	
219	6	46.66	-14	0	-29	0	15.00	-37	0	23.00	-17	0	3.00	-12	0	2.00	
220	6	46.66	-14	0	-29	0	15.00	-38	0	24.00	-17	0	3.00	-12	0	2.00	
221	6	46.66	-14	0	-28	0	14.00	-37	0	23.00	-16	0	2.00	-11	0	3.00	
222	6	46.66	-14	0	-28	0	14.00	-37	0	23.00	-16	0	2.00	-11	0	3.00	
223	6	46.66	-14	0	-28	0	14.00	-38	0	24.00	-16	0	2.00	-11	0	3.00	
224	7	46.49	-14	0	-5	0	9.00	-5	0	9.00	-6	0	8.00	-6	0	8.00	
225	7	46.49	-14	0	-5	0	9.00	-4	0	10.00	-6	0	8.00	-5	0	9.00	
226	7	46.49	-14	0	-4	0	10.00	-3	0	11.00	-6	0	8.00	-5	0	9.00	
227	7	46.49	-14	0	-4	0	10.00	-3	0	11.00	-5	0	9.00	-3	0	11.00	
228	7	46.49	-14	0	-4	0	10.00	-2	0	12.00	-5	0	9.00	-3	0	11.00	
229	7	46.46	-13	0	-3	0	10.00	-1	0	12.00	-5	0	8.00	-2	0	11.00	
230	7	46.46	-13	0	-3	0	10.00	-1	0	12.00	-4	0	9.00	-1	0	12.00	
231	7	46.46	-13	0	-2	0	11.00	0	0	13.00	-4	0	9.00	-1	0	12.00	
232	7	46.46	-13	0	-2	0	11.00	0	0	13.00	-3	0	10.00	0	0	13.00	
233	7	46.46	-13	0	-2	0	11.00	0	0	13.00	-3	0	10.00	0	0	13.00	
234	7	46.46	-13	0	-1	0	12.00	1	0	14.00	-3	0	10.00	1	0	14.00	
235	7	46.46	-13	0	-1	0	12.00	1	0	14.00	-2	0	11.00	2	0	15.00	
236	7	46.44	-12	0	0	0	12.00	3	0	15.00	-2	0	10.00	3	0	15.00	
237	7	46.44	-12	0	0	0	12.00	3	0	15.00	-2	0	10.00	3	0	15.00	
238	7	46.44	-12	0	0	0	12.00	3	0	15.00	-1	0	11.00	4	0	16.00	
239	7	46.44	-12	0	0	0	12.00	3	0	15.00	-1	0	11.00	5	0	17.00	
240	7	46.44	-12	0	0	0	12.00	4	0	16.00	0	0	12.00	6	0	18.00	
241	7	46.41	-11	0	1	0	12.00	5	0	16.00	0	0	11.00	7	0	18.00	
242	7	46.41	-11	0	1	0	12.00	5	0	16.00	0	0	11.00	7	0	18.00	
243	7	46.41	-11	0	2	0	13.00	6	0	17.00	0	0	11.00	7	0	18.00	
244	7	46.41	-11	0	2	0	13.00	7	0	18.00	0	0	11.00	8	0	19.00	
245	7	46.41	-11	0	2	0	13.00	7	0	18.00	0	0	11.00	8	0	19.00	
246	7	46.41	-11	0	3	0	14.00	8	0	19.00	1	0	12.00	10	0	21.00	
247	7	46.41	-11	0	3	0	14.00	8	0	19.00	1	0	12.00	10	0	21.00	
248	7	46.38	-10	0	4	0	14.00	10	0	20.00	2	0	12.00	12	0	22.00	
249	7	46.38	-10	0	4	0	14.00	10	0	20.00	2	0	12.00	12	0	22.00	
250	7	46.38	-10	0	4	0	14.00	10	0	20.00	2	0	12.00	12	0	22.00	
251	7	46.38	-10	0	5	0	15.00	11	0	21.00	3	0	13.00	14	0	24.00	
252	7	46.38	-10	0	5	0	15.00	12	0	22.00	3	0	13.00	14	0	24.00	
253	7	46.35	-9	0	6	0	15.00	13	0	22.00	3	0	12.00	15	0	24.00	
254	7	46.35	-9	0	6	0	15.00	13	0	22.00	4	0	13.00	16	0	25.00	
255	7	46.35	-9	0	6	0	15.00	14	0	23.00	4	0	13.00	17	0	26.00	
256	8	46.34	-9	0	0	0	9.00	0	0	9.00	-8	0	1.00	-8	0	1.00	
257	8	46.34	-9	0	0	0	9.00	0	0	9.00	-8	0	1.00	-7	0	2.00	
258	8	46.34	-8	0	0	0	8.00	0	0	8.00	-8	0	0.00	-7	0	1.00	
259	8	46.34	-8	0	0	0	8.00	1	0	9.00	-8	0	0.00	-7	0	1.00	
