id	estThrp(kbps)	bitrate(kbps)	vp-bitrate(kbps)	vp-psnr(dB)	calcTime(ms)	ext_width
0	0.00	2724.55	498.61	30.85	0.01	1	6000.00	0.48	1.07
1	6000.00	5851.57	956.95	36.71	0.01	1	6000.00	1.04	1.09
2	6000.00	5951.83	1493.67	39.27	0.01	1	6000.00	1.06	1.10
3	6000.00	5574.65	2323.21	40.10	0.01	1	6000.00	0.99	1.18
4	6000.00	5992.01	2018.61	39.87	0.01	1	6000.00	1.07	1.18
5	6000.00	5753.12	2231.48	41.54	0.01	1	6000.00	1.02	1.22
6	6000.00	5718.53	1992.07	39.61	0.01	1	6000.00	1.02	1.27
7	6000.00	5996.39	2023.72	41.77	0.01	1	6000.00	1.07	1.27
8	6000.00	5945.48	2537.41	44.99	0.01	1	6000.00	1.06	1.28
9	6000.00	5755.92	2168.83	41.86	0.01	1	6000.00	1.02	1.33
10	6000.00	5743.72	1915.47	40.27	0.01	1	6000.00	1.02	1.37
11	6000.00	5984.81	2695.96	40.23	0.01	1	6000.00	1.06	1.37
12	6000.00	5849.45	2425.10	40.97	0.01	1	6000.00	1.04	1.40
13	6000.00	5736.91	2553.32	41.35	0.01	1	6000.00	1.02	1.45
14	6000.00	5863.12	2576.09	41.15	0.01	1	6000.00	1.04	1.47
15	6000.00	5645.69	2713.65	40.92	0.01	1	6000.00	1.00	1.54
16	6000.00	5884.79	2528.10	41.40	0.01	1	6000.00	1.05	1.56
17	6000.00	5839.06	2221.31	41.71	0.01	1	6000.00	1.04	1.58
18	6000.00	5973.54	1539.58	40.28	0.01	1	6000.00	1.06	1.59
19	6000.00	5774.41	1860.61	41.43	0.01	1	6000.00	1.03	1.63
20	6000.00	5708.95	1817.36	37.63	0.01	1	6000.00	1.01	1.68
21	6000.00	5685.61	1889.38	40.41	0.01	1	6000.00	1.01	1.74
22	6000.00	5790.25	2131.20	40.94	0.01	1	6000.00	1.03	1.77
23	6000.00	5873.00	1832.65	42.10	0.01	1	6000.00	1.04	1.80
24	6000.00	5874.82	1488.83	42.68	0.01	1	6000.00	1.04	1.82
25	6000.00	5708.08	2078.60	40.67	0.01	1	6000.00	1.01	1.87
26	6000.00	5683.78	1712.00	42.27	0.01	1	6000.00	1.01	1.93
27	6000.00	5792.59	2214.08	41.78	0.01	1	6000.00	1.03	1.96
28	6000.00	5625.99	2117.74	36.78	0.01	1	6000.00	1.00	2.00
29	6000.00	5586.72	1794.34	38.38	0.01	1	6000.00	0.99	2.00
30	6000.00	5832.44	1040.21	40.90	0.01	1	6000.00	1.04	2.00
31	6000.00	5536.90	1198.61	41.86	0.01	1	6000.00	0.98	2.00
32	6000.00	5696.90	1418.61	42.72	0.01	1	6000.00	1.01	2.00
33	6000.00	5691.48	1297.80	44.30	0.01	1	6000.00	1.01	2.00
34	6000.00	5597.74	1398.75	43.65	0.01	1	6000.00	1.00	2.00
35	6000.00	5823.48	1655.20	43.46	0.01	1	6000.00	1.04	2.00
36	6000.00	5833.15	1632.45	41.86	0.01	1	6000.00	1.04	2.00
37	6000.00	5714.55	2224.58	40.62	0.01	1	6000.00	1.02	2.00
38	6000.00	5977.93	1837.24	38.23	0.01	1	6000.00	1.06	2.00
39	6000.00	5788.97	2545.30	41.24	0.01	1	6000.00	1.03	2.00
40	6000.00	5914.52	2268.30	40.97	0.01	1	6000.00	1.05	2.00
41	6000.00	5713.54	2006.21	40.82	0.01	1	6000.00	1.02	2.00
42	6000.00	5893.96	1874.65	38.94	0.01	1	6000.00	1.05	2.00
43	6000.00	5538.30	2229.03	42.20	0.01	1	6000.00	0.98	2.00
44	6000.00	5837.21	2074.73	42.31	0.01	1	6000.00	1.04	2.00
45	6000.00	5833.07	1876.25	42.44	0.01	1	6000.00	1.04	2.00
46	6000.00	5614.70	1575.65	39.60	0.01	1	6000.00	1.00	2.00
47	6000.00	5785.50	1880.05	39.68	0.01	1	6000.00	1.03	2.00
48	6000.00	5644.39	1718.03	40.36	0.01	1	6000.00	1.00	2.00
49	6000.00	5708.60	1642.63	41.83	0.01	1	6000.00	1.01	2.00
50	6000.00	5765.66	1649.70	45.38	0.01	1	6000.00	1.03	2.00
51	6000.00	5731.23	1621.97	45.87	0.01	1	6000.00	1.02	2.00
52	6000.00	5959.97	1531.21	42.77	0.01	1	6000.00	1.06	2.00
53	6000.00	5714.27	2449.60	44.09	0.01	1	6000.00	1.02	2.00
54	6000.00	5886.15	1805.26	42.40	0.01	1	6000.00	1.05	2.00
55	6000.00	5629.54	1770.49	42.79	0.01	1	6000.00	1.00	2.00
