id	estThrp(kbps)	bitrate(kbps)	vp-bitrate(kbps)	vp-psnr(dB)	calcTime(ms)	ext_width
0	0.00	2724.55	422.03	31.69	0.02	0	10000.00	1.07	0.29	0.00	0	0	0	
1	10000.00	9999.24	5503.57	43.47	222.64	0	10000.00	1.07	1.07	0.00	31	0	0	
2	10000.00	9998.97	4539.28	42.42	146.05	0	10000.00	1.07	1.07	0.00	62	0	0	
3	10000.00	9999.96	3656.91	36.95	295.15	1072693248	10000.00	1.07	1.07	0.00	93	-22	0	
4	10000.00	9999.10	3530.67	44.00	760.89	0	10000.00	1.07	1.07	0.00	124	66	0	
5	10000.00	9999.81	3522.87	43.89	525.67	-2147483648	10000.00	1.07	1.07	0.00	155	87	0	
6	10000.00	9998.30	5150.88	45.85	553.21	0	10000.00	1.07	1.07	0.00	186	-32	0	
7	10000.00	9998.91	5630.15	46.11	974.52	-2147483648	10000.00	1.07	1.07	0.00	217	-49	0	
8	10000.00	9999.39	4731.65	43.94	1046.97	0	10000.00	1.07	1.07	0.00	248	-10	0	
9	10000.00	9999.97	4576.83	39.93	636.59	-2147483648	10000.00	1.07	1.07	0.00	279	-8	0	
10	10000.00	9998.78	3903.51	44.01	506.18	0	10000.00	1.07	1.07	0.00	310	-33	0	
11	10000.00	9999.34	2647.42	37.48	598.98	-2147483648	10000.00	1.07	1.07	0.00	341	-43	0	
12	10000.00	9999.40	1392.34	35.63	1044.58	0	10000.00	1.07	1.07	0.00	372	-19	0	
13	10000.00	9999.72	2480.33	41.55	308.19	-2147483648	10000.00	1.07	1.07	0.00	403	153	0	
14	10000.00	10000.00	2694.40	41.64	327.80	0	10000.00	1.07	1.07	0.00	434	108	0	
15	10000.00	9999.54	3393.99	43.15	580.84	1072693248	10000.00	1.07	1.07	0.00	465	-105	0	
16	10000.00	9998.12	4330.18	44.72	773.76	0	10000.00	1.07	1.07	0.00	496	-59	0	
17	10000.00	9999.66	4019.85	43.75	1048.09	-2147483648	10000.00	1.07	1.07	0.00	527	27	0	
18	10000.00	9998.76	4694.26	44.94	1102.01	0	10000.00	1.07	1.07	0.00	558	9	0	
19	10000.00	9999.78	3759.92	44.72	438.88	-2147483648	10000.00	1.07	1.07	0.00	589	-53	0	
20	10000.00	9999.84	5526.33	45.94	788.66	0	10000.00	1.07	1.07	0.00	620	-17	0	
21	10000.00	9999.45	5472.08	45.21	830.12	-2147483648	10000.00	1.07	1.07	0.00	651	-6	0	
22	10000.00	9999.56	4429.80	43.30	1138.11	0	10000.00	1.07	1.07	0.00	682	6	0	
23	10000.00	9999.71	5014.50	46.30	1043.04	-2147483648	10000.00	1.07	1.07	0.00	713	-10	0	
24	10000.00	9999.70	2503.02	35.17	1540.98	0	10000.00	1.07	1.07	0.00	744	-20	0	
25	10000.00	9998.90	3986.95	47.26	1103.22	-2147483648	10000.00	1.07	1.07	0.00	775	30	0	
26	10000.00	9997.76	3023.22	45.05	800.36	0	10000.00	1.07	1.07	0.00	806	83	0	
27	10000.00	9999.35	4312.14	45.95	524.28	-2147483648	10000.00	1.07	1.07	0.00	837	9	0	
28	10000.00	9996.00	2846.90	42.70	369.96	0	10000.00	1.07	1.07	0.00	868	29	0	
29	10000.00	9998.07	4579.42	45.72	309.26	1072693248	10000.00	1.07	1.07	0.00	899	-6	0	
30	10000.00	9998.71	2614.00	34.86	448.42	0	10000.00	1.07	1.07	0.00	930	-27	0	
31	10000.00	9998.95	4333.99	43.38	284.81	0	10000.00	1.07	1.07	0.00	961	-20	0	
32	10000.00	9999.65	4055.76	44.39	406.29	0	10000.00	1.07	1.07	0.00	992	-59	0	
33	10000.00	9999.98	4517.15	46.06	968.62	0	10000.00	1.07	1.07	0.00	1023	3	0	
34	10000.00	9999.64	3458.30	47.20	973.95	0	10000.00	1.07	1.07	0.00	1054	21	0	
35	10000.00	9999.83	4030.77	45.63	400.86	0	10000.00	1.07	1.07	0.00	1085	-14	0	
36	10000.00	9999.17	3003.58	37.95	876.32	0	10000.00	1.07	1.07	0.00	1116	-26	0	
37	10000.00	9998.73	3368.84	37.28	634.27	0	10000.00	1.07	1.07	0.00	1147	-1	0	
38	10000.00	9998.66	3667.47	43.06	317.72	0	10000.00	1.07	1.07	0.00	1178	49	0	
39	10000.00	9999.82	3574.75	43.94	715.40	0	10000.00	1.07	1.07	0.00	1209	106	0	
40	10000.00	9999.77	3418.55	43.65	372.68	0	10000.00	1.07	1.07	0.00	1240	78	0	
41	10000.00	9999.85	3882.48	37.88	681.61	0	10000.00	1.07	1.07	0.00	1271	28	0	
42	10000.00	9999.47	3779.26	38.45	551.74	0	10000.00	1.07	1.07	0.00	1302	9	0	
43	10000.00	9999.73	4054.77	43.53	578.28	1072693248	10000.00	1.07	1.07	0.00	1333	-72	0	
44	10000.00	9999.55	4084.24	43.91	756.02	0	10000.00	1.07	1.07	0.00	1364	-67	0	
45	10000.00	9997.99	4784.37	45.37	1072.28	0	10000.00	1.07	1.07	0.00	1395	-31	0	
46	10000.00	9997.87	4432.50	45.38	1127.72	0	10000.00	1.07	1.07	0.00	1426	-17	0	
47	10000.00	9999.74	4192.24	45.33	431.46	0	10000.00	1.07	1.07	0.00	1457	9	0	
48	10000.00	9999.84	5447.87	45.29	778.92	0	10000.00	1.07	1.07	0.00	1488	-13	0	
49	10000.00	9998.06	4681.41	44.74	851.59	0	10000.00	1.07	1.07	0.00	1519	-28	0	
50	10000.00	9999.56	5486.32	45.79	1132.30	0	10000.00	1.07	1.07	0.00	1550	-17	0	
51	10000.00	9999.53	3482.28	38.86	1814.81	0	10000.00	1.07	1.07	0.00	1581	-6	0	
52	10000.00	9999.50	2994.20	38.51	1498.55	0	10000.00	1.07	1.07	0.00	1612	-11	0	
53	10000.00	9999.75	4166.89	47.20	1082.22	0	10000.00	1.07	1.07	0.00	1643	19	0	
54	10000.00	9999.18	3074.39	45.15	797.76	0	10000.00	1.07	1.07	0.00	1674	87	0	
55	10000.00	9998.96	3490.38	44.72	524.03	0	10000.00	1.07	1.07	0.00	1705	81	0	
