id	estThrp(kbps)	bitrate(kbps)	vp-bitrate(kbps)	vp-psnr(dB)	calcTime(ms)	ext_width
0	0.00	2724.55	406.26	31.82	0.00	0	10000.00	1.07	0.29	0.00	0	
1	10000.00	9996.59	5756.47	42.94	11.16	0	10000.00	2.13	1.07	0.00	0	
2	10000.00	9988.49	5058.33	42.87	14.84	0	10000.00	3.20	1.07	0.00	0	
3	10000.00	9995.66	5023.74	44.16	25.15	0	10000.00	3.20	1.07	0.00	31	
4	10000.00	9993.03	5288.75	46.13	21.79	0	10000.00	3.20	1.07	0.00	62	
5	10000.00	9993.14	5444.70	46.22	9.28	0	10000.00	3.20	1.07	0.00	93	
6	10000.00	9992.00	5347.88	46.19	24.51	0	10000.00	3.20	1.07	0.00	124	
7	10000.00	9975.95	5541.15	45.95	24.35	0	10000.00	3.21	1.06	0.00	155	
8	10000.00	9999.44	5252.83	45.91	10.52	0	10000.00	3.21	1.07	0.00	186	
9	10000.00	9991.66	5367.27	45.87	20.91	0	10000.00	3.21	1.07	0.00	217	
10	10000.00	9993.89	5174.35	45.35	17.34	0	10000.00	3.21	1.07	0.00	248	
11	10000.00	9986.50	5943.83	45.32	8.26	0	10000.00	3.21	1.07	0.00	279	
12	10000.00	9998.13	5550.52	46.37	17.06	0	10000.00	3.21	1.07	0.00	310	
13	10000.00	9992.36	5573.34	45.79	11.75	0	10000.00	3.21	1.07	0.00	341	
14	10000.00	9988.43	5432.95	45.22	17.89	0	10000.00	3.21	1.07	0.00	372	
15	10000.00	9998.95	5365.57	45.82	8.51	0	10000.00	3.21	1.07	0.00	403	
16	10000.00	9995.24	5502.04	46.11	14.64	0	10000.00	3.21	1.07	0.00	434	
17	10000.00	9983.23	5340.56	46.35	6.60	0	10000.00	3.21	1.06	0.00	465	
18	10000.00	9986.13	5035.27	46.28	7.22	0	10000.00	3.21	1.07	0.00	496	
19	10000.00	9963.05	5012.61	46.53	8.34	0	10000.00	3.22	1.06	0.00	527	
20	10000.00	9974.41	5626.49	46.10	6.97	0	10000.00	3.22	1.06	0.00	558	
21	10000.00	9967.58	5392.10	45.72	14.63	0	10000.00	3.22	1.06	0.00	589	
22	10000.00	9959.07	5056.50	46.44	8.03	0	10000.00	3.23	1.06	0.00	620	
23	10000.00	9969.38	4997.38	46.35	3.23	0	10000.00	3.23	1.06	0.00	651	
24	10000.00	9998.88	4883.03	46.24	14.80	0	10000.00	3.23	1.07	0.00	682	
25	10000.00	9952.97	4016.19	47.34	3.23	0	10000.00	3.24	1.06	0.00	713	
26	10000.00	9951.07	4064.23	47.12	3.10	0	10000.00	3.24	1.06	0.00	744	
27	10000.00	9994.94	4361.84	47.14	7.40	0	10000.00	3.24	1.07	0.00	775	
28	10000.00	9991.56	4502.28	44.86	19.53	0	10000.00	3.24	1.07	0.00	806	
29	10000.00	9993.34	4562.81	44.34	18.77	0	10000.00	3.24	1.07	0.00	837	
30	10000.00	9999.32	4762.95	43.92	18.82	0	10000.00	3.24	1.07	0.00	868	
31	10000.00	9992.66	5562.05	44.45	13.94	0	10000.00	3.25	1.07	0.00	899	
32	10000.00	9991.00	5214.92	46.03	7.20	0	10000.00	3.25	1.07	0.00	930	
33	10000.00	9999.11	4816.46	46.72	14.29	0	10000.00	3.25	1.07	0.00	961	
34	10000.00	9868.11	3781.07	47.75	6.91	0	10000.00	3.26	1.05	0.00	992	
35	10000.00	9981.28	4666.85	46.88	17.83	0	10000.00	3.26	1.06	0.00	1023	
36	10000.00	9988.94	5126.35	46.03	16.15	0	10000.00	3.26	1.07	0.00	1054	
37	10000.00	9997.16	5155.00	46.38	24.73	0	10000.00	3.26	1.07	0.00	1085	
38	10000.00	9993.91	5901.12	46.04	12.29	0	10000.00	3.26	1.07	0.00	1116	
39	10000.00	9992.84	5458.98	46.47	8.53	0	10000.00	3.27	1.07	0.00	1147	
40	10000.00	9997.06	5310.27	45.86	8.63	0	10000.00	3.27	1.07	0.00	1178	
41	10000.00	9989.62	5447.19	45.27	10.24	0	10000.00	3.27	1.07	0.00	1209	
42	10000.00	9997.77	5426.26	45.10	8.43	0	10000.00	3.27	1.07	0.00	1240	
43	10000.00	9996.74	5723.67	45.46	8.30	0	10000.00	3.27	1.07	0.00	1271	
44	10000.00	9993.67	5589.12	45.55	16.64	0	10000.00	3.27	1.07	0.00	1302	
45	10000.00	9990.64	5208.78	46.44	7.36	0	10000.00	3.27	1.07	0.00	1333	
46	10000.00	9999.52	4821.87	46.62	6.93	0	10000.00	3.27	1.07	0.00	1364	
47	10000.00	9995.58	5203.15	46.41	7.79	0	10000.00	3.27	1.07	0.00	1395	
48	10000.00	9999.35	5610.73	45.92	11.51	0	10000.00	3.27	1.07	0.00	1426	
49	10000.00	9986.92	5485.57	45.94	12.48	0	10000.00	3.27	1.07	0.00	1457	
50	10000.00	9995.47	5462.18	45.89	7.71	0	10000.00	3.27	1.07	0.00	1488	
51	10000.00	9689.93	5014.77	46.24	3.63	0	10000.00	3.30	1.03	0.00	1519	
52	10000.00	9619.46	4584.75	46.75	3.20	0	10000.00	3.35	1.03	0.00	1549	
53	10000.00	8792.86	4171.52	47.38	3.03	0	10000.00	3.47	0.94	0.00	1577	
54	10000.00	8586.35	4107.62	47.07	3.05	0	10000.00	3.63	0.92	0.00	1604	
55	10000.00	9919.38	4606.02	46.86	3.49	0	10000.00	3.63	1.06	0.00	1635	
