fid	decid	est_vp_psnr	phi	theta	est_phi_1	est_theta_1	err_1	est_phi_2	est_theta_2	err_2	est_phi_ins	est_theta_ins	err_ins	est_phi_ins_2	est_theta_ins_2	err_ins_2
22	0	32.42	-52	0	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	
23	0	32.42	-52	0	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	
24	0	32.42	-52	0	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	
25	0	32.42	-52	0	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	
26	0	32.42	-52	0	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	
27	0	32.42	-52	0	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	
28	0	32.42	-52	0	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	
29	0	32.42	-52	0	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	
30	0	32.42	-52	0	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	
31	0	32.42	-52	0	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	
32	1	42.42	-52	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
33	1	42.42	-52	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
34	1	42.42	-52	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
35	1	42.42	-52	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
36	1	42.42	-52	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
37	1	42.42	-52	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
38	1	42.45	-51	0	-51	0	0.00	-51	0	0.00	-51	0	0.00	-51	0	0.00	
39	1	42.45	-51	0	-51	0	0.00	-51	0	0.00	-51	0	0.00	-51	0	0.00	
40	1	42.45	-51	0	-51	0	0.00	-51	0	0.00	-51	0	0.00	-51	0	0.00	
41	1	42.45	-51	0	-51	0	0.00	-51	0	0.00	-51	0	0.00	-51	0	0.00	
42	1	42.45	-51	0	-51	0	0.00	-51	0	0.00	-51	0	0.00	-51	0	0.00	
43	1	42.45	-51	0	-51	0	0.00	-51	0	0.00	-51	0	0.00	-51	0	0.00	
44	1	42.45	-51	0	-51	0	0.00	-51	0	0.00	-51	0	0.00	-51	0	0.00	
45	1	42.45	-51	0	-51	0	0.00	-51	0	0.00	-51	0	0.00	-51	0	0.00	
46	1	42.45	-51	0	-51	0	0.00	-51	0	0.00	-51	0	0.00	-51	0	0.00	
47	1	42.49	-50	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
48	1	42.49	-50	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
49	1	42.49	-50	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
50	1	42.49	-50	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
51	1	42.49	-50	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
52	1	42.49	-50	0	-51	0	1.00	-51	0	1.00	-51	0	1.00	-51	0	1.00	
53	1	42.52	-49	0	-51	0	2.00	-51	0	2.00	-51	0	2.00	-51	0	2.00	
54	1	42.52	-49	0	-51	0	2.00	-51	0	2.00	-51	0	2.00	-51	0	2.00	
55	1	42.55	-48	0	-51	0	3.00	-51	0	3.00	-51	0	3.00	-51	0	3.00	
56	1	42.55	-48	0	-51	0	3.00	-51	0	3.00	-51	0	3.00	-51	0	3.00	
57	1	42.55	-48	0	-51	0	3.00	-51	0	3.00	-51	0	3.00	-51	0	3.00	
58	1	42.59	-47	0	-51	0	4.00	-51	0	4.00	-51	0	4.00	-51	0	4.00	
59	1	42.59	-47	0	-51	0	4.00	-51	0	4.00	-51	0	4.00	-51	0	4.00	
60	1	42.63	-46	0	-51	0	5.00	-51	0	5.00	-51	0	5.00	-51	0	5.00	
61	1	42.63	-46	0	-51	0	5.00	-51	0	5.00	-51	0	5.00	-51	0	5.00	
62	1	42.66	-45	0	-51	0	6.00	-51	0	6.00	-51	0	6.00	-51	0	6.00	
63	1	42.62	-44	0	-51	0	7.00	-51	0	7.00	-51	0	7.00	-51	0	7.00	
64	2	41.96	-44	0	-53	0	9.00	-53	0	9.00	-52	0	8.00	-52	0	8.00	
65	2	41.93	-43	0	-53	0	10.00	-53	0	10.00	-52	0	9.00	-52	0	9.00	
66	2	41.93	-43	0	-53	0	10.00	-53	0	10.00	-52	0	9.00	-52	0	9.00	
67	2	41.93	-43	0	-53	0	10.00	-53	0	10.00	-52	0	9.00	-52	0	9.00	
68	2	41.89	-42	0	-53	0	11.00	-53	0	11.00	-52	0	10.00	-52	0	10.00	
69	2	41.89	-42	0	-53	0	11.00	-53	0	11.00	-52	0	10.00	-52	0	10.00	
70	2	41.86	-41	0	-53	0	12.00	-53	0	12.00	-52	0	11.00	-52	0	11.00	
71	2	41.83	-40	0	-53	0	13.00	-53	0	13.00	-52	0	12.00	-52	0	12.00	
72	2	41.83	-40	0	-53	0	13.00	-53	0	13.00	-52	0	12.00	-52	0	12.00	
73	2	41.83	-40	0	-53	0	13.00	-53	0	13.00	-52	0	12.00	-52	0	12.00	
74	2	41.83	-40	0	-53	0	13.00	-53	0	13.00	-52	0	12.00	-52	0	12.00	
75	2	41.79	-39	0	-53	0	14.00	-53	0	14.00	-52	0	13.00	-52	0	13.00	
76	2	41.79	-39	0	-53	0	14.00	-53	0	14.00	-52	0	13.00	-52	0	13.00	
77	2	41.79	-39	0	-53	0	14.00	-53	0	14.00	-52	0	13.00	-52	0	13.00	
78	2	41.79	-39	0	-53	0	14.00	-53	0	14.00	-52	0	13.00	-52	0	13.00	
79	2	41.79	-39	0	-53	0	14.00	-53	0	14.00	-52	0	13.00	-52	0	13.00	
80	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
81	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
82	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
83	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
84	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
85	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
86	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
87	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
88	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
89	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
90	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
91	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
92	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
93	2	41.76	-38	0	-53	0	15.00	-53	0	15.00	-52	0	14.00	-52	0	14.00	
94	2	41.76	-38	0	-54	0	16.00	-54	0	16.00	-52	0	14.00	-52	0	14.00	
95	2	41.76	-38	0	-54	0	16.00	-54	0	16.00	-52	0	14.00	-52	0	14.00	
96	3	42.24	-38	0	-35	0	3.00	-35	0	3.00	-27	0	11.00	-27	0	11.00	
97	3	42.24	-38	0	-35	0	3.00	-34	0	4.00	-27	0	11.00	-26	0	12.00	
98	3	42.24	-37	0	-35	0	2.00	-34	0	3.00	-26	0	11.00	-25	0	12.00	
99	3	42.24	-37	0	-35	0	2.00	-34	0	3.00	-26	0	11.00	-25	0	12.00	
100	3	42.24	-37	0	-34	0	3.00	-33	0	4.00	-25	0	12.00	-24	0	13.00	
101	3	42.24	-37	0	-34	0	3.00	-32	0	5.00	-25	0	12.00	-23	0	14.00	
102	3	42.24	-37	0	-34	0	3.00	-32	0	5.00	-24	0	13.00	-22	0	15.00	
103	3	42.25	-36	0	-34	0	2.00	-32	0	4.00	-24	0	12.00	-22	0	14.00	
104	3	42.25	-36	0	-33	0	3.00	-31	0	5.00	-23	0	13.00	-21	0	15.00	
105	3	42.25	-36	0	-33	0	3.00	-30	0	6.00	-23	0	13.00	-20	0	16.00	
106	3	42.25	-36	0	-33	0	3.00	-30	0	6.00	-22	0	14.00	-19	0	17.00	
107	3	42.25	-36	0	-33	0	3.00	-30	0	6.00	-22	0	14.00	-19	0	17.00	
108	3	42.25	-35	0	-32	0	3.00	-29	0	6.00	-21	0	14.00	-18	0	17.00	
109	3	42.25	-35	0	-32	0	3.00	-29	0	6.00	-21	0	14.00	-18	0	17.00	
110	3	42.25	-35	0	-32	0	3.00	-28	0	7.00	-20	0	15.00	-16	0	19.00	
111	3	42.25	-35	0	-32	0	3.00	-28	0	7.00	-20	0	15.00	-16	0	19.00	
112	3	42.25	-35	0	-31	0	4.00	-27	0	8.00	-19	0	16.00	-15	0	20.00	
113	3	42.25	-35	0	-31	0	4.00	-27	0	8.00	-19	0	16.00	-15	0	20.00	
114	3	42.25	-35	0	-31	0	4.00	-26	0	9.00	-18	0	17.00	-13	0	22.00	
115	3	42.25	-35	0	-31	0	4.00	-26	0	9.00	-18	0	17.00	-13	0	22.00	
116	3	42.25	-35	0	-30	0	5.00	-25	0	10.00	-17	0	18.00	-12	0	23.00	
117	3	42.25	-35	0	-30	0	5.00	-25	0	10.00	-17	0	18.00	-12	0	23.00	
118	3	42.25	-35	0	-30	0	5.00	-25	0	10.00	-16	0	19.00	-11	0	24.00	
119	3	42.25	-35	0	-30	0	5.00	-24	0	11.00	-16	0	19.00	-10	0	25.00	
120	3	42.25	-35	0	-29	0	6.00	-23	0	12.00	-15	0	20.00	-9	0	26.00	
121	3	42.25	-35	0	-29	0	6.00	-23	0	12.00	-15	0	20.00	-9	0	26.00	
122	3	42.25	-35	0	-29	0	6.00	-23	0	12.00	-14	0	21.00	-8	0	27.00	
123	3	42.25	-35	0	-29	0	6.00	-22	0	13.00	-14	0	21.00	-7	0	28.00	
124	3	42.25	-35	0	-28	0	7.00	-21	0	14.00	-13	0	22.00	-6	0	29.00	
125	3	42.25	-35	0	-28	0	7.00	-21	0	14.00	-13	0	22.00	-6	0	29.00	
126	3	42.25	-35	0	-28	0	7.00	-21	0	14.00	-12	0	23.00	-5	0	30.00	
127	3	42.25	-35	0	-28	0	7.00	-21	0	14.00	-12	0	23.00	-5	0	30.00	
128	4	44.03	-35	0	-31	0	4.00	-31	0	4.00	-38	0	3.00	-38	0	3.00	
129	4	44.03	-35	0	-31	0	4.00	-30	0	5.00	-38	0	3.00	-37	0	2.00	
130	4	44.03	-35	0	-31	0	4.00	-29	0	6.00	-38	0	3.00	-37	0	2.00	
131	4	44.03	-35	0	-31	0	4.00	-29	0	6.00	-38	0	3.00	-36	0	1.00	
132	4	44.03	-35	0	-31	0	4.00	-28	0	7.00	-38	0	3.00	-36	0	1.00	
133	4	44.03	-35	0	-31	0	4.00	-28	0	7.00	-38	0	3.00	-35	0	0.00	
134	4	44.03	-35	0	-30	0	5.00	-26	0	9.00	-38	0	3.00	-35	0	0.00	
135	4	44.03	-35	0	-30	0	5.00	-26	0	9.00	-38	0	3.00	-34	0	1.00	
136	4	44.03	-35	0	-30	0	5.00	-25	0	10.00	-38	0	3.00	-34	0	1.00	
137	4	44.03	-35	0	-30	0	5.00	-25	0	10.00	-38	0	3.00	-33	0	2.00	
138	4	44.03	-35	0	-30	0	5.00	-24	0	11.00	-38	0	3.00	-33	0	2.00	
139	4	44.03	-35	0	-29	0	6.00	-23	0	12.00	-38	0	3.00	-33	0	2.00	
140	4	44.03	-35	0	-29	0	6.00	-22	0	13.00	-38	0	3.00	-32	0	3.00	
141	4	44.03	-35	0	-29	0	6.00	-22	0	13.00	-38	0	3.00	-32	0	3.00	
142	4	44.03	-35	0	-29	0	6.00	-21	0	14.00	-38	0	3.00	-31	0	4.00	
143	4	44.03	-35	0	-29	0	6.00	-21	0	14.00	-38	0	3.00	-31	0	4.00	
144	4	44.03	-35	0	-28	0	7.00	-19	0	16.00	-38	0	3.00	-30	0	5.00	
145	4	44.03	-35	0	-28	0	7.00	-19	0	16.00	-38	0	3.00	-30	0	5.00	
146	4	44.03	-35	0	-28	0	7.00	-18	0	17.00	-38	0	3.00	-29	0	6.00	
147	4	44.03	-35	0	-28	0	7.00	-18	0	17.00	-38	0	3.00	-29	0	6.00	
148	4	44.03	-35	0	-28	0	7.00	-17	0	18.00	-38	0	3.00	-28	0	7.00	
149	4	44.03	-35	0	-28	0	7.00	-17	0	18.00	-38	0	3.00	-28	0	7.00	
150	4	44.02	-34	0	-27	0	7.00	-15	0	19.00	-38	0	4.00	-28	0	6.00	
151	4	44.00	-33	0	-27	0	6.00	-15	0	18.00	-38	0	5.00	-27	0	6.00	
152	4	44.00	-33	0	-27	0	6.00	-14	0	19.00	-38	0	5.00	-27	0	6.00	
153	4	44.00	-33	0	-27	0	6.00	-14	0	19.00	-38	0	5.00	-26	0	7.00	
154	4	44.00	-33	0	-27	0	6.00	-13	0	20.00	-38	0	5.00	-26	0	7.00	
155	4	44.00	-33	0	-26	0	7.00	-12	0	21.00	-38	0	5.00	-25	0	8.00	
156	4	44.00	-33	0	-26	0	7.00	-11	0	22.00	-38	0	5.00	-25	0	8.00	
157	4	44.00	-33	0	-26	0	7.00	-11	0	22.00	-38	0	5.00	-24	0	9.00	
158	4	44.02	-34	0	-26	0	8.00	-10	0	24.00	-38	0	4.00	-24	0	10.00	
159	4	44.02	-34	0	-26	0	8.00	-10	0	24.00	-38	0	4.00	-24	0	10.00	
160	5	44.82	-33	0	-31	0	2.00	-31	0	2.00	-35	0	2.00	-35	0	2.00	
161	5	44.82	-33	0	-31	0	2.00	-31	0	2.00	-35	0	2.00	-35	0	2.00	
162	5	44.82	-33	0	-31	0	2.00	-31	0	2.00	-35	0	2.00	-36	0	3.00	
163	5	44.79	-31	0	-31	0	0.00	-31	0	0.00	-35	0	4.00	-37	0	6.00	
164	5	44.79	-31	0	-31	0	0.00	-31	0	0.00	-35	0	4.00	-37	0	6.00	
165	5	44.77	-30	0	-31	0	1.00	-32	0	2.00	-35	0	5.00	-38	0	8.00	
166	5	44.75	-29	0	-31	0	2.00	-32	0	3.00	-35	0	6.00	-39	0	10.00	
167	5	44.75	-29	0	-31	0	2.00	-32	0	3.00	-35	0	6.00	-40	0	11.00	
168	5	44.74	-28	0	-31	0	3.00	-32	0	4.00	-35	0	7.00	-40	0	12.00	
169	5	44.73	-27	0	-31	0	4.00	-33	0	6.00	-35	0	8.00	-41	0	14.00	
170	5	44.73	-27	0	-31	0	4.00	-33	0	6.00	-35	0	8.00	-42	0	15.00	
171	5	44.70	-25	0	-30	0	5.00	-32	0	7.00	-35	0	10.00	-43	0	18.00	
172	5	44.70	-25	0	-30	0	5.00	-32	0	7.00	-35	0	10.00	-43	0	18.00	
173	5	44.70	-25	0	-30	0	5.00	-32	0	7.00	-35	0	10.00	-44	0	19.00	
174	5	44.68	-24	0	-30	0	6.00	-33	0	9.00	-35	0	11.00	-45	0	21.00	
175	5	44.68	-24	0	-30	0	6.00	-33	0	9.00	-35	0	11.00	-46	0	22.00	
176	5	44.67	-23	0	-30	0	7.00	-33	0	10.00	-35	0	12.00	-46	0	23.00	
177	5	44.67	-23	0	-30	0	7.00	-33	0	10.00	-35	0	12.00	-47	0	24.00	
178	5	44.65	-22	0	-30	0	8.00	-34	0	12.00	-35	0	13.00	-48	0	26.00	
179	5	44.65	-22	0	-30	0	8.00	-34	0	12.00	-35	0	13.00	-49	0	27.00	
180	5	44.65	-22	0	-30	0	8.00	-34	0	12.00	-35	0	13.00	-49	0	27.00	
181	5	44.64	-21	0	-30	0	9.00	-34	0	13.00	-35	0	14.00	-50	0	29.00	
182	5	44.64	-21	0	-29	0	8.00	-33	0	12.00	-35	0	14.00	-51	0	30.00	
183	5	44.64	-21	0	-29	0	8.00	-34	0	13.00	-35	0	14.00	-52	0	31.00	
184	5	44.63	-20	0	-29	0	9.00	-34	0	14.00	-35	0	15.00	-52	0	32.00	
185	5	44.63	-20	0	-29	0	9.00	-34	0	14.00	-35	0	15.00	-53	0	33.00	
186	5	44.63	-20	0	-29	0	9.00	-34	0	14.00	-35	0	15.00	-54	0	34.00	
187	5	44.63	-20	0	-29	0	9.00	-35	0	15.00	-35	0	15.00	-55	0	35.00	
188	5	44.63	-20	0	-29	0	9.00	-35	0	15.00	-35	0	15.00	-55	0	35.00	
189	5	44.63	-20	0	-29	0	9.00	-35	0	15.00	-35	0	15.00	-56	0	36.00	
190	5	44.63	-20	0	-29	0	9.00	-35	0	15.00	-35	0	15.00	-57	0	37.00	
191	5	44.63	-20	0	-29	0	9.00	-36	0	16.00	-35	0	15.00	-58	0	38.00	
192	6	45.52	-20	0	-32	0	12.00	-32	0	12.00	-34	0	14.00	-34	0	14.00	
193	6	45.49	-19	0	-32	0	13.00	-32	0	13.00	-34	0	15.00	-33	0	14.00	
194	6	45.44	-17	0	-32	0	15.00	-32	0	15.00	-34	0	17.00	-33	0	16.00	
195	6	45.44	-17	0	-32	0	15.00	-32	0	15.00	-34	0	17.00	-33	0	16.00	
196	6	45.42	-16	0	-32	0	16.00	-33	0	17.00	-34	0	18.00	-33	0	17.00	
197	6	45.42	-16	0	-32	0	16.00	-33	0	17.00	-34	0	18.00	-33	0	17.00	
198	6	45.42	-16	0	-32	0	16.00	-33	0	17.00	-34	0	18.00	-33	0	17.00	
199	6	45.39	-15	0	-32	0	17.00	-33	0	18.00	-34	0	19.00	-33	0	18.00	
200	6	45.39	-15	0	-32	0	17.00	-34	0	19.00	-34	0	19.00	-32	0	17.00	
201	6	45.36	-14	0	-32	0	18.00	-34	0	20.00	-34	0	20.00	-32	0	18.00	
202	6	45.36	-14	0	-32	0	18.00	-34	0	20.00	-34	0	20.00	-32	0	18.00	
203	6	45.36	-14	0	-32	0	18.00	-34	0	20.00	-34	0	20.00	-32	0	18.00	
204	6	45.36	-14	0	-32	0	18.00	-35	0	21.00	-34	0	20.00	-32	0	18.00	
205	6	45.36	-14	0	-32	0	18.00	-35	0	21.00	-34	0	20.00	-32	0	18.00	
206	6	45.36	-14	0	-32	0	18.00	-35	0	21.00	-34	0	20.00	-32	0	18.00	
207	6	45.36	-14	0	-32	0	18.00	-35	0	21.00	-34	0	20.00	-32	0	18.00	
208	6	45.36	-14	0	-32	0	18.00	-36	0	22.00	-34	0	20.00	-31	0	17.00	
209	6	45.36	-14	0	-32	0	18.00	-36	0	22.00	-34	0	20.00	-31	0	17.00	
210	6	45.36	-14	0	-32	0	18.00	-36	0	22.00	-34	0	20.00	-31	0	17.00	
211	6	45.36	-14	0	-32	0	18.00	-36	0	22.00	-34	0	20.00	-31	0	17.00	
212	6	45.36	-14	0	-32	0	18.00	-37	0	23.00	-34	0	20.00	-31	0	17.00	
213	6	45.36	-14	0	-32	0	18.00	-37	0	23.00	-34	0	20.00	-31	0	17.00	
214	6	45.36	-14	0	-32	0	18.00	-37	0	23.00	-34	0	20.00	-31	0	17.00	
215	6	45.36	-14	0	-32	0	18.00	-37	0	23.00	-34	0	20.00	-31	0	17.00	
216	6	45.36	-14	0	-32	0	18.00	-38	0	24.00	-34	0	20.00	-30	0	16.00	
217	6	45.36	-14	0	-32	0	18.00	-38	0	24.00	-34	0	20.00	-30	0	16.00	
218	6	45.36	-14	0	-32	0	18.00	-38	0	24.00	-34	0	20.00	-30	0	16.00	
219	6	45.36	-14	0	-32	0	18.00	-38	0	24.00	-34	0	20.00	-30	0	16.00	
220	6	45.36	-14	0	-32	0	18.00	-39	0	25.00	-34	0	20.00	-30	0	16.00	
221	6	45.36	-14	0	-32	0	18.00	-39	0	25.00	-34	0	20.00	-30	0	16.00	
222	6	45.36	-14	0	-32	0	18.00	-39	0	25.00	-34	0	20.00	-30	0	16.00	
223	6	45.36	-14	0	-32	0	18.00	-40	0	26.00	-34	0	20.00	-30	0	16.00	
224	7	44.81	-14	0	-6	0	8.00	-6	0	8.00	-15	0	1.00	-15	0	1.00	
225	7	44.81	-14	0	-6	0	8.00	-5	0	9.00	-15	0	1.00	-14	0	0.00	
226	7	44.81	-14	0	-6	0	8.00	-5	0	9.00	-15	0	1.00	-14	0	0.00	
227	7	44.81	-14	0	-5	0	9.00	-4	0	10.00	-15	0	1.00	-13	0	1.00	
228	7	44.81	-14	0	-5	0	9.00	-3	0	11.00	-15	0	1.00	-13	0	1.00	
229	7	44.80	-13	0	-4	0	9.00	-2	0	11.00	-15	0	2.00	-12	0	1.00	
230	7	44.80	-13	0	-4	0	9.00	-2	0	11.00	-15	0	2.00	-12	0	1.00	
231	7	44.80	-13	0	-4	0	9.00	-1	0	12.00	-15	0	2.00	-11	0	2.00	
232	7	44.80	-13	0	-3	0	10.00	0	0	13.00	-14	0	1.00	-10	0	3.00	
233	7	44.80	-13	0	-3	0	10.00	0	0	13.00	-14	0	1.00	-9	0	4.00	
234	7	44.80	-13	0	-2	0	11.00	0	0	13.00	-14	0	1.00	-9	0	4.00	
235	7	44.80	-13	0	-2	0	11.00	1	0	14.00	-14	0	1.00	-8	0	5.00	
236	7	44.80	-12	0	-2	0	10.00	1	0	13.00	-14	0	2.00	-8	0	4.00	
237	7	44.80	-12	0	-1	0	11.00	2	0	14.00	-14	0	2.00	-7	0	5.00	
238	7	44.80	-12	0	-1	0	11.00	3	0	15.00	-14	0	2.00	-7	0	5.00	
239	7	44.80	-12	0	0	0	12.00	4	0	16.00	-14	0	2.00	-6	0	6.00	
240	7	44.80	-12	0	0	0	12.00	4	0	16.00	-13	0	1.00	-5	0	7.00	
241	7	44.79	-11	0	0	0	11.00	4	0	15.00	-13	0	2.00	-4	0	7.00	
242	7	44.79	-11	0	0	0	11.00	5	0	16.00	-13	0	2.00	-4	0	7.00	
243	7	44.79	-11	0	0	0	11.00	5	0	16.00	-13	0	2.00	-3	0	8.00	
244	7	44.79	-11	0	1	0	12.00	6	0	17.00	-13	0	2.00	-3	0	8.00	
245	7	44.79	-11	0	1	0	12.00	7	0	18.00	-13	0	2.00	-2	0	9.00	
246	7	44.79	-11	0	1	0	12.00	7	0	18.00	-13	0	2.00	-2	0	9.00	
247	7	44.79	-11	0	2	0	13.00	8	0	19.00	-13	0	2.00	-1	0	10.00	
248	7	44.79	-10	0	2	0	12.00	8	0	18.00	-12	0	2.00	0	0	10.00	
249	7	44.79	-10	0	3	0	13.00	10	0	20.00	-12	0	2.00	0	0	10.00	
250	7	44.79	-10	0	3	0	13.00	10	0	20.00	-12	0	2.00	0	0	10.00	
251	7	44.79	-10	0	3	0	13.00	10	0	20.00	-12	0	2.00	1	0	11.00	
252	7	44.79	-10	0	4	0	14.00	12	0	22.00	-12	0	2.00	1	0	11.00	
253	7	44.78	-9	0	4	0	13.00	12	0	21.00	-12	0	3.00	2	0	11.00	
254	7	44.78	-9	0	5	0	14.00	13	0	22.00	-12	0	3.00	2	0	11.00	
255	7	44.78	-9	0	5	0	14.00	14	0	23.00	-12	0	3.00	3	0	12.00	
256	8	44.68	-9	0	-7	0	2.00	-7	0	2.00	-14	0	5.00	-14	0	5.00	
257	8	44.68	-9	0	-7	0	2.00	-6	0	3.00	-14	0	5.00	-13	0	4.00	
258	8	44.71	-8	0	-7	0	1.00	-5	0	3.00	-14	0	6.00	-12	0	4.00	
259	8	44.71	-8	0	-7	0	1.00	-5	0	3.00	-14	0	6.00	-12	0	4.00	
260	8	44.71	-8	0	-7	0	1.00	-4	0	4.00	-14	0	6.00	-11	0	3.00	
261	8	44.74	-7	0	-7	0	0.00	-4	0	3.00	-14	0	7.00	-10	0	3.00	
262	8	44.74	-7	0	-6	0	1.00	-2	0	5.00	-14	0	7.00	-10	0	3.00	
263	8	44.74	-7	0	-6	0	1.00	-1	0	6.00	-14	0	7.00	-9	0	2.00	
264	8	44.74	-7	0	-6	0	1.00	-1	0	6.00	-14	0	7.00	-8	0	1.00	
265	8	44.74	-7	0	-6	0	1.00	0	0	7.00	-14	0	7.00	-8	0	1.00	
266	8	44.74	-7	0	-6	0	1.00	0	0	7.00	-14	0	7.00	-7	0	0.00	
267	8	44.74	-7	0	-5	0	2.00	1	0	8.00	-14	0	7.00	-6	0	1.00	
268	8	44.74	-7	0	-5	0	2.00	1	0	8.00	-14	0	7.00	-6	0	1.00	
269	8	44.74	-7	0	-5	0	2.00	2	0	9.00	-14	0	7.00	-5	0	2.00	
270	8	44.74	-7	0	-5	0	2.00	3	0	10.00	-14	0	7.00	-4	0	3.00	
271	8	44.74	-7	0	-5	0	2.00	3	0	10.00	-14	0	7.00	-4	0	3.00	
272	8	44.74	-7	0	-4	0	3.00	5	0	12.00	-14	0	7.00	-3	0	4.00	
273	8	44.74	-7	0	-4	0	3.00	5	0	12.00	-14	0	7.00	-3	0	4.00	
274	8	44.74	-7	0	-4	0	3.00	6	0	13.00	-14	0	7.00	-2	0	5.00	
275	8	44.74	-7	0	-4	0	3.00	7	0	14.00	-14	0	7.00	-1	0	6.00	
276	8	44.74	-7	0	-4	0	3.00	7	0	14.00	-14	0	7.00	-1	0	6.00	
277	8	44.74	-7	0	-4	0	3.00	8	0	15.00	-14	0	7.00	0	0	7.00	
278	8	44.74	-7	0	-3	0	4.00	9	0	16.00	-14	0	7.00	0	0	7.00	
