id	estThrp(kbps)	bitrate(kbps)	vp-bitrate(kbps)	vp-psnr(dB)	calcTime(ms)	ext_width
0	0.00	2724.55	504.18	30.77	0.00	0	10000.00	1.07	0.29	0.00	0	
1	10000.00	2922.09	490.41	31.52	0.00	0	10000.00	2.13	0.31	0.00	0	
2	10000.00	2703.56	344.11	33.55	0.00	0	10000.00	3.20	0.29	0.00	0	
3	10000.00	9995.88	3766.39	43.98	0.09	0	10000.00	3.20	1.07	0.00	31	
4	10000.00	9999.79	3313.64	40.16	0.15	0	10000.00	3.20	1.07	0.00	62	
5	10000.00	9998.52	453.36	33.01	0.16	0	10000.00	3.20	1.07	0.00	93	
6	10000.00	9997.88	384.73	32.56	0.14	0	10000.00	3.20	1.07	0.00	124	
7	10000.00	9998.65	3424.57	38.91	0.14	0	10000.00	3.20	1.07	0.00	155	
8	10000.00	9998.81	477.57	35.71	0.09	0	10000.00	3.20	1.07	0.00	186	
9	10000.00	9998.15	630.45	35.50	0.09	0	10000.00	3.20	1.07	0.00	217	
10	10000.00	9999.83	618.65	33.44	0.13	0	10000.00	3.20	1.07	0.00	248	
11	10000.00	9999.81	2649.67	36.48	11.59	0	10000.00	3.20	1.07	0.00	279	
12	10000.00	9999.21	997.53	33.16	0.09	0	10000.00	3.20	1.07	0.00	310	
13	10000.00	9998.62	2315.08	35.41	0.14	0	10000.00	3.20	1.07	0.00	341	
14	10000.00	9999.33	784.47	34.13	0.09	0	10000.00	3.20	1.07	0.00	372	
15	10000.00	9998.50	736.05	34.28	0.08	0	10000.00	3.20	1.07	0.00	403	
16	10000.00	9996.76	772.77	33.13	0.16	0	10000.00	3.20	1.07	0.00	434	
17	10000.00	10000.00	1832.68	35.27	0.10	0	10000.00	3.20	1.07	0.00	465	
18	10000.00	9998.96	563.62	35.48	0.08	0	10000.00	3.20	1.07	0.00	496	
19	10000.00	9998.87	1800.39	35.15	0.12	0	10000.00	3.20	1.07	0.00	527	
20	10000.00	9999.56	3541.64	39.23	2.56	0	10000.00	3.20	1.07	0.00	558	
21	10000.00	9999.26	3073.78	37.85	0.08	0	10000.00	3.20	1.07	0.00	589	
22	10000.00	9999.81	3968.75	39.21	0.09	0	10000.00	3.20	1.07	0.00	620	
23	10000.00	9999.52	1218.09	38.71	0.10	0	10000.00	3.20	1.07	0.00	651	
24	10000.00	9999.05	998.00	38.39	0.10	0	10000.00	3.20	1.07	0.00	682	
25	10000.00	9999.80	2504.81	39.38	0.09	0	10000.00	3.20	1.07	0.00	713	
26	10000.00	9996.35	718.22	38.07	0.09	0	10000.00	3.20	1.07	0.00	744	
27	10000.00	9998.76	701.57	35.78	0.10	0	10000.00	3.20	1.07	0.00	775	
28	10000.00	9999.51	3213.94	39.95	0.13	0	10000.00	3.20	1.07	0.00	806	
29	10000.00	9997.43	474.05	32.36	26.48	0	10000.00	3.20	1.07	0.00	837	
30	10000.00	9998.24	609.15	32.90	0.14	0	10000.00	3.20	1.07	0.00	868	
31	10000.00	9999.58	2756.28	39.20	0.08	0	10000.00	3.20	1.07	0.00	899	
32	10000.00	9998.99	2293.59	37.84	0.07	0	10000.00	3.20	1.07	0.00	930	
33	10000.00	9997.54	899.05	38.08	0.09	0	10000.00	3.20	1.07	0.00	961	
34	10000.00	9999.60	1243.29	35.75	0.15	0	10000.00	3.20	1.07	0.00	992	
35	10000.00	9999.69	653.64	34.14	0.15	0	10000.00	3.20	1.07	0.00	1023	
36	10000.00	9999.98	4444.57	44.68	0.14	0	10000.00	3.20	1.07	0.00	1054	
37	10000.00	9999.44	3533.12	40.75	2.10	0	10000.00	3.20	1.07	0.00	1085	
38	10000.00	9998.74	1943.05	37.45	0.13	0	10000.00	3.20	1.07	0.00	1116	
39	10000.00	9999.63	987.97	33.99	0.18	0	10000.00	3.20	1.07	0.00	1147	
40	10000.00	9998.42	648.71	34.74	0.09	0	10000.00	3.20	1.07	0.00	1178	
41	10000.00	9999.60	1250.23	33.99	0.10	0	10000.00	3.20	1.07	0.00	1209	
42	10000.00	9997.98	1535.80	33.23	0.14	0	10000.00	3.20	1.07	0.00	1240	
43	10000.00	9998.39	1310.65	34.56	0.16	0	10000.00	3.21	1.07	0.00	1271	
44	10000.00	9996.40	2480.97	35.59	0.16	0	10000.00	3.21	1.07	0.00	1302	
45	10000.00	9998.48	3126.13	38.16	27.05	0	10000.00	3.21	1.07	0.00	1333	
46	10000.00	9999.11	3530.41	44.18	0.07	0	10000.00	3.21	1.07	0.00	1364	
47	10000.00	9999.31	3887.24	42.72	0.13	0	10000.00	3.21	1.07	0.00	1395	
48	10000.00	9999.94	1835.09	36.16	0.12	0	10000.00	3.21	1.07	0.00	1426	
49	10000.00	9999.78	1002.59	35.44	0.08	0	10000.00	3.21	1.07	0.00	1457	
50	10000.00	9999.52	4784.61	43.10	0.07	0	10000.00	3.21	1.07	0.00	1488	
51	10000.00	9998.81	2095.79	39.92	0.08	0	10000.00	3.21	1.07	0.00	1519	
52	10000.00	9998.81	2192.56	38.83	0.08	0	10000.00	3.21	1.07	0.00	1550	
53	10000.00	9999.84	2889.74	42.62	0.08	0	10000.00	3.21	1.07	0.00	1581	
54	10000.00	9993.03	2782.93	41.44	2.20	0	10000.00	3.21	1.07	0.00	1612	
55	10000.00	9998.48	380.03	33.58	0.21	0	10000.00	3.21	1.07	0.00	1643	
