id	estThrp(kbps)	bitrate(kbps)	vp-bitrate(kbps)	vp-psnr(dB)	calcTime(ms)	ext_width
0	0.00	2724.55	498.61	30.85	0.01	1	10000.00	1.07	0.29	0.00	0	
1	10000.00	9663.19	4342.69	44.07	0.01	1	10000.00	2.13	1.03	0.00	0	
2	10000.00	9933.29	5167.95	44.47	0.01	1	10000.00	3.20	1.06	0.00	0	
3	10000.00	9707.20	945.86	34.39	0.09	1	10000.00	3.20	1.04	0.00	31	
4	10000.00	9880.69	2036.89	40.58	0.10	1	10000.00	3.20	1.05	0.00	62	
5	10000.00	9834.00	2134.40	41.40	0.11	1	10000.00	3.20	1.05	0.00	93	
6	10000.00	9911.03	3498.65	43.99	0.09	1	10000.00	3.20	1.06	0.00	124	
7	10000.00	9879.79	3004.37	43.90	0.09	1	10000.00	3.20	1.05	0.00	155	
8	10000.00	9867.25	2114.91	43.33	0.09	1	10000.00	3.20	1.05	0.00	186	
9	10000.00	9772.55	1896.36	39.41	0.09	1	10000.00	3.20	1.04	0.00	217	
10	10000.00	9984.69	2037.36	41.30	0.09	1	10000.00	3.20	1.07	0.00	248	
11	10000.00	9833.02	2275.61	39.69	0.10	1	10000.00	3.20	1.05	0.00	279	
12	10000.00	9978.99	2051.34	40.12	0.10	1	10000.00	3.20	1.06	0.00	310	
13	10000.00	9648.58	2111.23	40.03	0.09	1	10000.00	3.20	1.03	0.00	341	
14	10000.00	9829.78	2437.17	40.46	0.09	1	10000.00	3.20	1.05	0.00	372	
15	10000.00	9829.43	2687.19	40.87	0.09	1	10000.00	3.20	1.05	0.00	403	
16	10000.00	9709.55	3882.72	43.73	0.09	1	10000.00	3.20	1.04	0.00	434	
17	10000.00	9819.99	2231.39	41.77	0.09	1	10000.00	3.20	1.05	0.00	465	
18	10000.00	9795.75	1754.37	38.76	0.09	1	10000.00	3.20	1.04	0.00	496	
19	10000.00	9763.32	807.50	36.46	0.10	1	10000.00	3.20	1.04	0.00	527	
20	10000.00	9994.52	2030.80	41.11	0.08	1	10000.00	3.20	1.07	0.00	558	
21	10000.00	9893.90	3275.87	43.82	0.09	1	10000.00	3.20	1.06	0.00	589	
22	10000.00	9700.33	2227.88	41.42	0.09	1	10000.00	3.20	1.03	0.00	620	
23	10000.00	9853.82	2696.82	42.68	0.09	1	10000.00	3.20	1.05	0.00	651	
24	10000.00	9951.12	1218.87	36.27	0.09	1	10000.00	3.20	1.06	0.00	682	
25	10000.00	9882.11	2158.78	39.22	0.09	1	10000.00	3.20	1.05	0.00	713	
26	10000.00	9666.11	1174.77	38.69	0.09	1	10000.00	3.20	1.03	0.00	744	
27	10000.00	9868.99	1558.97	42.49	0.10	1	10000.00	3.20	1.05	0.00	775	
28	10000.00	9837.33	2187.60	37.38	0.07	1	10000.00	3.20	1.05	0.00	806	
29	10000.00	9854.48	1751.08	38.40	0.09	1	10000.00	3.20	1.05	0.00	837	
30	10000.00	9997.00	929.74	38.77	0.07	1	10000.00	3.20	1.07	0.00	868	
31	10000.00	9820.52	1449.09	44.00	0.07	1	10000.00	3.20	1.05	0.00	899	
32	10000.00	9953.34	1236.77	42.03	0.07	1	10000.00	3.20	1.06	0.00	930	
33	10000.00	9840.34	1054.53	43.08	27.55	1	10000.00	3.20	1.05	0.00	961	
34	10000.00	9913.76	1594.03	42.44	0.09	1	10000.00	3.20	1.06	0.00	992	
35	10000.00	9817.18	1549.56	40.53	0.07	1	10000.00	3.20	1.05	0.00	1023	
36	10000.00	9743.42	2480.03	43.62	0.08	1	10000.00	3.20	1.04	0.00	1054	
37	10000.00	9740.29	2401.98	37.65	0.09	1	10000.00	3.20	1.04	0.00	1085	
38	10000.00	9811.43	2423.73	38.89	0.09	1	10000.00	3.20	1.05	0.00	1116	
39	10000.00	9791.68	2432.87	37.36	0.09	1	10000.00	3.20	1.04	0.00	1147	
40	10000.00	9954.49	2058.13	36.45	0.10	1	10000.00	3.20	1.06	0.00	1178	
41	10000.00	9751.98	2136.52	41.74	0.09	1	10000.00	3.20	1.04	0.00	1209	
42	10000.00	9847.01	2377.77	37.72	0.08	1	10000.00	3.20	1.05	0.00	1240	
43	10000.00	9503.63	1716.89	40.16	0.09	1	10000.00	3.20	1.01	0.00	1271	
44	10000.00	9682.03	1532.66	38.19	0.08	1	10000.00	3.20	1.03	0.00	1302	
45	10000.00	9791.07	1133.40	36.75	0.09	1	10000.00	3.20	1.04	0.00	1333	
46	10000.00	9618.74	2609.92	41.94	0.09	1	10000.00	3.20	1.03	0.00	1364	
47	10000.00	9960.44	1787.21	40.06	0.09	1	10000.00	3.20	1.06	0.00	1395	
48	10000.00	9619.22	1755.47	41.52	0.09	1	10000.00	3.20	1.03	0.00	1426	
49	10000.00	9805.96	1286.15	38.97	0.09	1	10000.00	3.20	1.05	0.00	1457	
50	10000.00	9699.94	926.16	38.05	0.08	1	10000.00	3.20	1.03	0.00	1488	
51	10000.00	9857.37	852.30	40.34	0.09	1	10000.00	3.20	1.05	0.00	1519	
52	10000.00	9953.84	2489.58	45.30	0.09	1	10000.00	3.20	1.06	0.00	1550	
53	10000.00	9879.51	1913.39	40.43	0.11	1	10000.00	3.20	1.05	0.00	1581	
54	10000.00	9923.09	1245.39	35.41	0.09	1	10000.00	3.20	1.06	0.00	1612	
55	10000.00	9686.70	1997.19	41.20	0.09	1	10000.00	3.20	1.03	0.00	1643	
