fid	decid	est_vp_psnr	phi	theta	est_phi_1	est_theta_1	err_1	est_phi_2	est_theta_2	err_2
31	0	32.52	-52	-5	0	0	0.00	-166311976	32767	0.00	
32	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
33	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
34	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
35	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
36	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
37	1	32.17	-52	-5	0	0	0.00	-166311976	32767	0.00	
38	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
39	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
40	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
41	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
42	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
43	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
44	1	32.20	-51	-5	0	0	0.00	-166311976	32767	0.00	
45	1	32.19	-51	-4	0	0	0.00	-166311976	32767	0.00	
46	1	32.19	-51	-4	0	0	0.00	-166311976	32767	0.00	
47	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
48	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
49	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
50	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
51	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
52	1	32.22	-50	-4	0	0	0.00	-166311976	32767	0.00	
53	1	32.25	-49	-4	0	0	0.00	-166311976	32767	0.00	
54	1	32.25	-49	-4	0	0	0.00	-166311976	32767	0.00	
55	1	32.28	-48	-4	0	0	0.00	-166311976	32767	0.00	
56	1	32.28	-48	-4	0	0	0.00	-166311976	32767	0.00	
57	1	32.28	-48	-4	0	0	0.00	-166311976	32767	0.00	
58	1	32.31	-47	-4	0	0	0.00	-166311976	32767	0.00	
59	1	32.31	-47	-4	0	0	0.00	-166311976	32767	0.00	
60	1	32.32	-46	-3	0	0	0.00	-166311976	32767	0.00	
61	1	32.32	-46	-3	0	0	0.00	-166311976	32767	0.00	
62	1	32.35	-45	-3	0	0	0.00	-166311976	32767	0.00	
63	1	32.38	-44	-3	0	0	0.00	-166311976	32767	0.00	
64	2	31.65	-44	-3	0	0	0.00	-166311976	32767	0.00	
65	2	31.66	-43	-2	0	0	0.00	-166311976	32767	0.00	
66	2	31.66	-43	-1	0	0	0.00	-166311976	32767	0.00	
67	2	31.66	-43	-1	0	0	0.00	-166311976	32767	0.00	
68	2	31.67	-42	0	0	0	0.00	-166311976	32767	0.00	
69	2	31.67	-42	0	0	0	0.00	-166311976	32767	0.00	
70	2	31.69	-41	1	0	0	0.00	-166311976	32767	0.00	
71	2	31.71	-40	1	0	0	0.00	-166311976	32767	0.00	
72	2	31.71	-40	1	0	0	0.00	-166311976	32767	0.00	
73	2	31.71	-40	1	0	0	0.00	-166311976	32767	0.00	
74	2	31.71	-40	1	0	0	0.00	-166311976	32767	0.00	
75	2	31.73	-39	2	0	0	0.00	-166311976	32767	0.00	
76	2	31.73	-39	3	0	0	0.00	-166311976	32767	0.00	
77	2	31.73	-39	3	0	0	0.00	-166311976	32767	0.00	
78	2	31.74	-39	4	0	0	0.00	-166311976	32767	0.00	
79	2	31.74	-39	4	0	0	0.00	-166311976	32767	0.00	
80	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
81	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
82	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
83	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
84	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
85	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
86	2	31.76	-38	4	0	0	0.00	-166311976	32767	0.00	
87	2	31.76	-38	4	0	0	0.00	-166311976	32767	0.00	
88	2	31.76	-38	4	0	0	0.00	-166311976	32767	0.00	
89	2	31.76	-38	4	0	0	0.00	-166311976	32767	0.00	
90	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
91	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
92	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
93	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
94	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
95	2	31.76	-38	5	0	0	0.00	-166311976	32767	0.00	
96	3	41.94	-38	6	-51	-4	16.39	-51	-4	16.39	
97	3	41.94	-38	6	-51	-4	16.39	-51	-4	16.39	
98	3	41.80	-37	7	-51	-4	17.78	-51	-4	17.78	
99	3	41.80	-37	7	-51	-4	17.78	-51	-4	17.78	
100	3	41.80	-37	7	-51	-4	17.78	-51	-4	17.78	
101	3	41.80	-37	7	-51	-4	17.78	-51	-4	17.78	
102	3	41.80	-37	7	-51	-4	17.78	-51	-4	17.78	
103	3	41.56	-36	9	-51	-4	19.81	-51	-4	19.81	
104	3	41.56	-36	9	-51	-4	19.81	-51	-4	19.81	
105	3	41.56	-36	9	-51	-4	19.81	-51	-4	19.81	
106	3	41.56	-36	9	-51	-4	19.81	-51	-4	19.81	
107	3	41.56	-36	9	-51	-4	19.81	-51	-4	19.81	
108	3	41.43	-35	10	-51	-4	21.21	-51	-4	21.21	
109	3	41.43	-35	10	-51	-4	21.21	-51	-4	21.21	
110	3	41.43	-35	10	-51	-4	21.21	-51	-4	21.21	
111	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
112	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
113	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
114	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
115	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
116	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
117	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
118	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
119	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
120	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
121	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
122	3	41.32	-35	11	-51	-4	21.88	-51	-4	21.88	
123	3	41.43	-35	10	-51	-4	21.21	-51	-4	21.21	
124	3	41.43	-35	10	-51	-4	21.21	-51	-4	21.21	
125	3	41.43	-35	10	-51	-4	21.21	-51	-4	21.21	
126	3	41.43	-35	10	-51	-4	21.21	-51	-4	21.21	
127	3	41.43	-35	10	-51	-4	21.21	-51	-4	21.21	
128	4	42.48	-35	11	-55	-8	27.51	-55	-8	27.51	
129	4	42.48	-35	11	-55	-8	27.51	-55	-8	27.51	
130	4	42.48	-35	11	-55	-8	27.51	-55	-8	27.51	
131	4	42.48	-35	11	-55	-8	27.51	-55	-8	27.51	
132	4	42.48	-35	11	-55	-8	27.51	-55	-8	27.51	
133	4	42.48	-35	11	-55	-8	27.51	-55	-8	27.51	
134	4	42.48	-35	11	-55	-8	27.51	-55	-8	27.51	
135	4	42.48	-35	11	-55	-8	27.51	-55	-8	27.51	
136	4	42.64	-35	10	-55	-8	26.84	-55	-8	26.84	
137	4	42.64	-35	10	-55	-8	26.84	-55	-8	26.84	
138	4	42.64	-35	10	-55	-8	26.84	-55	-8	26.84	
139	4	42.64	-35	10	-55	-8	26.84	-55	-8	26.84	
140	4	42.64	-35	10	-55	-8	26.84	-55	-8	26.84	
141	4	42.64	-35	10	-55	-8	26.84	-55	-8	26.84	
142	4	42.64	-35	10	-55	-8	26.84	-55	-8	26.84	
143	4	42.64	-35	10	-55	-8	26.84	-55	-8	26.84	
144	4	42.64	-35	10	-55	-8	26.84	-55	-8	26.84	
145	4	42.80	-35	9	-55	-8	26.19	-55	-8	26.19	
146	4	42.96	-35	8	-55	-8	25.56	-55	-8	25.56	
147	4	42.96	-35	8	-55	-8	25.56	-55	-8	25.56	
148	4	43.29	-35	6	-55	-8	24.37	-55	-8	24.37	
149	4	43.29	-35	6	-55	-8	24.37	-55	-8	24.37	
150	4	43.57	-34	4	-55	-8	24.14	-55	-8	24.14	
151	4	43.54	-33	4	-55	-8	25.01	-55	-8	25.01	
152	4	43.54	-33	4	-55	-8	25.01	-55	-8	25.01	
153	4	43.69	-33	3	-55	-8	24.55	-55	-8	24.55	
154	4	43.69	-33	3	-55	-8	24.55	-55	-8	24.55	
155	4	43.69	-33	3	-55	-8	24.55	-55	-8	24.55	
156	4	43.69	-33	3	-56	-9	25.88	-56	-9	25.88	
157	4	43.69	-33	3	-56	-9	25.88	-56	-9	25.88	
158	4	43.57	-34	4	-56	-9	25.49	-56	-9	25.49	
159	4	43.57	-34	4	-56	-9	25.49	-56	-9	25.49	
160	5	44.69	-33	3	-19	3	13.98	-19	3	13.98	
161	5	44.69	-33	3	-19	3	13.98	-19	3	13.98	
162	5	44.69	-33	3	-19	3	13.98	-19	3	13.98	
163	5	44.67	-31	3	-19	3	11.98	-19	3	11.98	
164	5	44.67	-31	3	-18	3	12.98	-18	3	12.98	
165	5	44.72	-30	2	-18	3	12.03	-18	3	12.03	
166	5	44.74	-29	1	-18	3	11.17	-18	3	11.17	
167	5	44.74	-29	1	-18	3	11.17	-18	3	11.17	
168	5	44.73	-28	1	-17	3	11.17	-17	3	11.17	
169	5	44.73	-27	0	-17	3	10.44	-17	3	10.44	
170	5	44.73	-27	0	-17	3	10.44	-17	3	10.44	
171	5	44.71	-25	0	-17	3	8.54	-17	3	8.54	
172	5	44.71	-25	0	-16	3	9.48	-16	3	9.48	
173	5	44.71	-25	1	-16	3	9.21	-16	3	9.21	
174	5	44.70	-24	1	-16	3	8.24	-16	3	8.24	
175	5	44.70	-24	1	-16	3	8.24	-16	3	8.24	
176	5	44.65	-23	2	-15	4	8.24	-15	4	8.24	
177	5	44.65	-23	2	-15	4	8.24	-15	4	8.24	
178	5	44.64	-22	2	-15	4	7.27	-15	4	7.27	
179	5	44.64	-22	2	-15	4	7.27	-15	4	7.27	
180	5	44.64	-22	2	-14	4	8.24	-14	4	8.24	
181	5	44.64	-21	2	-14	4	7.27	-14	4	7.27	
182	5	44.64	-21	2	-14	4	7.27	-14	4	7.27	
183	5	44.64	-21	2	-14	4	7.27	-14	4	7.27	
184	5	44.63	-20	2	-13	4	7.27	-13	4	7.27	
185	5	44.63	-20	2	-13	4	7.27	-13	4	7.27	
186	5	44.63	-20	2	-13	4	7.27	-13	4	7.27	
187	5	44.63	-20	2	-13	4	7.27	-13	4	7.27	
188	5	44.63	-20	2	-12	4	8.24	-12	4	8.24	
189	5	44.63	-20	2	-12	4	8.24	-12	4	8.24	
190	5	44.63	-20	2	-12	4	8.24	-12	4	8.24	
191	5	44.63	-20	2	-12	4	8.24	-12	4	8.24	
192	6	42.41	-20	2	-16	29	27.27	-16	29	27.27	
193	6	42.47	-19	3	-16	29	26.16	-16	29	26.16	
194	6	42.39	-17	3	-16	29	26.02	-16	29	26.02	
195	6	42.39	-17	3	-16	29	26.02	-16	29	26.02	
196	6	42.56	-16	5	-16	30	25.00	-16	30	25.00	
197	6	42.56	-16	5	-15	30	25.02	-15	30	25.02	
198	6	42.56	-16	5	-15	30	25.02	-15	30	25.02	
199	6	42.52	-15	5	-15	30	25.00	-15	30	25.00	
200	6	42.52	-15	5	-15	31	26.00	-15	31	26.00	
201	6	42.48	-14	5	-15	31	26.02	-15	31	26.02	
202	6	42.48	-14	5	-14	31	26.00	-14	31	26.00	
203	6	42.48	-14	5	-14	31	26.00	-14	31	26.00	
204	6	42.48	-14	5	-14	32	27.00	-14	32	27.00	
205	6	42.48	-14	5	-14	32	27.00	-14	32	27.00	
206	6	42.48	-14	5	-13	32	27.02	-13	32	27.02	
207	6	42.48	-14	5	-13	32	27.02	-13	32	27.02	
208	6	42.48	-14	5	-13	33	28.02	-13	33	28.02	
209	6	42.48	-14	5	-13	33	28.02	-13	33	28.02	
210	6	42.48	-14	5	-13	33	28.02	-13	33	28.02	
211	6	42.59	-14	6	-12	33	27.06	-12	33	27.06	
212	6	42.59	-14	6	-12	34	28.06	-12	34	28.06	
213	6	42.48	-14	5	-12	34	29.06	-12	34	29.06	
214	6	42.48	-14	5	-12	34	29.06	-12	34	29.06	
215	6	42.48	-14	5	-11	34	29.13	-11	34	29.13	
216	6	42.59	-14	6	-11	35	29.13	-11	35	29.13	
217	6	42.59	-14	6	-11	35	29.13	-11	35	29.13	
218	6	42.59	-14	6	-11	35	29.13	-11	35	29.13	
219	6	42.59	-14	6	-11	35	29.13	-11	35	29.13	
220	6	42.59	-14	6	-10	36	30.22	-10	36	30.22	
221	6	42.59	-14	6	-10	36	30.22	-10	36	30.22	
222	6	42.59	-14	6	-10	36	30.22	-10	36	30.22	
223	6	42.59	-14	6	-10	36	30.22	-10	36	30.22	
224	7	42.78	-14	7	-25	25	20.85	-25	25	20.85	
225	7	42.78	-14	7	-25	25	20.85	-24	25	20.38	
226	7	42.89	-14	8	-25	25	19.98	-23	25	19.05	
227	7	42.89	-14	8	-25	25	19.98	-23	26	19.93	
228	7	43.00	-14	9	-25	25	19.12	-22	26	18.62	
229	7	42.97	-13	9	-25	25	19.66	-22	27	19.91	
230	7	42.97	-13	9	-25	25	19.66	-21	27	19.53	
231	7	43.09	-13	10	-25	26	19.62	-21	29	20.42	
232	7	43.09	-13	10	-25	26	19.62	-20	29	20.10	
233	7	43.21	-13	11	-25	26	18.80	-20	30	20.09	
234	7	43.21	-13	11	-25	26	18.80	-19	30	19.80	
235	7	43.21	-13	11	-24	26	18.25	-18	30	19.56	
236	7	43.17	-12	11	-24	26	18.80	-17	31	20.53	
237	7	43.17	-12	11	-24	27	19.58	-17	32	21.50	
238	7	43.17	-12	11	-24	27	19.58	-16	33	22.30	
239	7	43.17	-12	11	-24	27	19.58	-16	33	22.30	
240	7	43.17	-12	11	-24	27	19.58	-15	34	23.16	
241	7	43.26	-11	12	-24	27	19.34	-15	34	22.30	
242	7	43.26	-11	12	-24	27	19.34	-14	35	23.16	
243	7	43.26	-11	12	-24	27	19.34	-14	35	23.16	
244	7	43.26	-11	12	-24	28	20.09	-13	37	25.06	
245	7	43.26	-11	12	-24	28	20.09	-13	37	25.06	
246	7	43.26	-11	12	-23	28	19.54	-11	37	25.00	
247	7	43.26	-11	12	-23	28	19.54	-11	38	26.00	
248	7	43.23	-10	12	-23	28	20.09	-10	38	26.00	
249	7	43.23	-10	12	-23	28	20.09	-10	39	27.00	
250	7	43.23	-10	12	-23	29	20.87	-9	40	28.01	
251	7	43.23	-10	12	-23	29	20.87	-9	41	29.01	
252	7	43.23	-10	12	-23	29	20.87	-8	41	29.05	
253	7	43.32	-9	13	-23	29	20.62	-8	42	29.01	
254	7	43.32	-9	13	-23	29	20.62	-7	42	29.05	
255	7	43.32	-9	13	-23	29	20.62	-7	43	30.05	
256	8	39.45	-9	13	-26	-18	35.25	-26	-18	35.25	
257	8	39.45	-9	13	-26	-18	35.25	-25	-17	33.91	
258	8	39.45	-8	13	-26	-18	35.73	-24	-17	33.91	
259	8	39.27	-8	14	-26	-18	36.59	-23	-16	33.46	
260	8	39.27	-8	14	-26	-18	36.59	-23	-16	33.46	
261	8	39.26	-7	14	-26	-19	37.94	-22	-17	34.36	
262	8	39.26	-7	14	-26	-19	37.94	-21	-16	33.04	
263	8	39.26	-7	14	-26	-19	37.94	-20	-16	32.64	
264	8	39.26	-7	14	-26	-19	37.94	-20	-15	31.72	
265	8	39.26	-7	14	-26	-19	37.94	-19	-15	31.34	
266	8	39.10	-7	15	-26	-20	39.67	-18	-16	32.85	
267	8	39.10	-7	15	-26	-20	39.67	-17	-15	31.59	
268	8	39.10	-7	15	-26	-20	39.67	-17	-15	31.59	
269	8	38.94	-7	16	-26	-20	40.55	-16	-14	31.29	
270	8	38.94	-7	16	-26	-21	41.43	-15	-15	31.99	
271	8	38.94	-7	16	-26	-21	41.43	-14	-15	31.76	
272	8	38.94	-7	16	-25	-21	41.00	-13	-14	30.58	
273	8	38.94	-7	16	-25	-21	41.00	-12	-14	30.40	
274	8	38.80	-7	17	-25	-21	41.90	-11	-14	31.25	
275	8	38.80	-7	17	-25	-22	42.80	-10	-14	31.14	
276	8	38.67	-7	18	-25	-22	43.71	-10	-14	32.14	
277	8	38.67	-7	18	-25	-22	43.71	-9	-13	31.06	
278	8	38.55	-7	19	-25	-22	44.62	-8	-13	32.02	
279	8	38.55	-7	19	-25	-23	45.53	-7	-14	33.00	
280	8	38.55	-7	19	-25	-23	45.53	-7	-13	32.00	
281	8	38.55	-7	19	-25	-23	45.53	-6	-13	32.02	
282	8	38.55	-7	19	-25	-23	45.53	-5	-12	31.06	
283	8	38.44	-7	20	-25	-23	46.45	-4	-12	32.14	
284	8	38.44	-6	20	-25	-24	47.73	-4	-13	33.06	
285	8	38.44	-6	20	-25	-24	47.73	-3	-12	32.14	
286	8	38.33	-6	21	-25	-24	48.65	-2	-12	33.23	
287	8	38.24	-6	22	-25	-24	49.57	-2	-12	34.23	
288	9	41.61	-6	22	19	-1	33.52	19	-1	33.52	
289	9	41.61	-6	22	19	-1	33.52	18	-1	32.82	
290	9	41.61	-6	22	19	-1	33.52	18	-1	32.82	
291	9	41.59	-5	23	20	-1	34.18	19	-1	33.49	
292	9	41.61	-6	22	20	-1	34.24	18	-1	32.82	
293	9	41.64	-5	22	21	-1	34.24	19	-1	32.82	
294	9	41.64	-5	22	21	-1	34.24	19	-1	32.82	
295	9	41.64	-5	22	21	-1	34.24	19	-1	32.82	
296	9	41.59	-5	23	22	-1	35.59	19	-1	33.49	
297	9	41.59	-5	23	22	-1	35.59	19	-1	33.49	
298	9	41.59	-5	23	23	-1	36.31	20	-1	34.18	
299	9	41.59	-5	23	23	-1	36.31	20	-1	34.18	
300	9	41.59	-5	23	23	-1	36.31	19	-1	33.49	
301	9	41.59	-5	23	24	-1	37.05	20	-1	34.18	
302	9	41.64	-5	22	24	-1	36.46	20	-1	33.52	
303	9	41.66	-6	21	25	-1	37.45	21	-1	34.37	
304	9	41.66	-6	21	25	-1	37.45	20	-2	34.30	
305	9	41.66	-6	21	25	-1	37.45	20	-2	34.30	
306	9	41.70	-5	21	26	-1	37.45	21	-2	34.30	
307	9	41.70	-5	21	26	-1	37.45	21	-2	34.30	
308	9	41.70	-5	21	27	-1	38.25	21	-2	34.30	
309	9	41.66	-6	21	27	-1	39.05	21	-2	35.03	
310	9	41.66	-6	21	27	-1	39.05	21	-2	35.03	
311	9	41.66	-6	21	28	-1	39.86	22	-2	35.78	
312	9	41.66	-6	21	28	-1	39.86	21	-2	35.03	
313	9	41.66	-6	21	29	-1	40.68	22	-2	35.78	
314	9	41.66	-6	21	29	-1	40.68	22	-2	35.78	
315	9	41.66	-6	21	29	-1	40.68	22	-2	35.78	
316	9	41.66	-6	21	30	-1	41.50	22	-2	35.78	
317	9	41.61	-6	22	30	-1	41.97	22	-2	36.38	
318	9	41.61	-6	22	31	-1	42.79	23	-2	37.12	
319	9	41.61	-6	22	31	-1	42.79	23	-3	37.79	
320	10	43.09	-6	22	4	18	10.21	4	18	10.21	
321	10	43.09	-6	22	4	18	10.21	3	17	9.84	
322	10	43.09	-6	22	4	18	10.21	3	16	10.41	
323	10	43.09	-6	22	4	18	10.21	3	15	11.03	
324	10	43.06	-6	21	4	18	9.89	3	14	11.07	
325	10	43.06	-6	21	4	18	9.89	3	13	11.74	
326	10	43.09	-6	22	5	18	11.08	4	12	13.83	
327	10	43.09	-6	22	5	18	11.08	4	11	14.58	
328	10	43.09	-6	22	5	19	10.73	3	11	13.97	
329	10	43.09	-6	22	5	19	10.73	3	10	14.78	
330	10	43.09	-6	22	5	19	10.73	3	9	15.61	
331	10	43.09	-6	22	6	19	11.63	4	8	16.99	
332	10	43.09	-6	22	6	19	11.63	4	7	17.83	
333	10	43.09	-6	22	6	19	11.63	4	6	18.69	
334	10	43.09	-6	22	6	19	11.63	4	5	19.56	
335	10	43.09	-6	22	6	19	11.63	4	4	20.45	
336	10	43.09	-6	22	7	20	12.30	4	4	20.45	
337	10	43.09	-6	22	7	20	12.30	4	3	21.34	
338	10	43.09	-6	22	7	20	12.30	4	2	22.24	
339	10	43.09	-6	22	7	20	12.30	4	1	23.15	
340	10	43.09	-6	22	7	20	12.30	4	0	24.06	
341	10	43.09	-6	22	7	20	12.30	4	0	24.06	
342	10	43.09	-6	22	8	20	13.22	5	-1	25.38	
343	10	43.09	-6	22	8	20	13.22	5	-2	26.30	
344	10	43.09	-6	22	8	21	13.06	4	-2	25.91	
345	10	43.09	-6	22	8	21	13.06	4	-3	26.84	
346	10	43.09	-6	22	8	21	13.06	4	-4	27.78	
347	10	43.09	-6	22	9	21	13.99	5	-5	29.07	
348	10	43.09	-6	22	9	21	13.99	5	-6	30.00	
349	10	43.09	-6	22	9	21	13.99	5	-7	30.94	
350	10	43.09	-6	22	9	21	13.99	5	-8	31.88	
351	10	43.11	-5	22	9	21	13.06	5	-9	32.51	
352	11	43.75	-5	22	2	30	10.17	2	30	10.17	
353	11	43.75	-5	22	2	30	10.17	2	29	9.42	
354	11	43.64	-5	21	2	30	10.99	2	28	9.46	
355	11	43.64	-5	21	2	30	10.99	3	28	10.09	
356	11	43.75	-5	22	2	30	10.17	3	27	8.83	
357	11	43.72	-4	22	2	30	9.64	4	27	8.83	
358	11	43.72	-4	22	2	31	10.47	4	27	8.83	
359	11	43.72	-4	22	2	31	10.47	4	27	8.83	
360	11	43.72	-4	22	3	31	10.96	6	26	9.97	
361	11	43.68	-3	22	3	31	10.47	6	26	9.14	
362	11	43.68	-3	22	3	31	10.47	7	25	9.65	
363	11	43.68	-3	22	3	32	11.33	7	25	9.65	
364	11	43.65	-2	22	3	32	10.94	8	25	9.65	
365	11	43.65	-2	22	3	32	10.94	8	24	9.42	
366	11	43.65	-2	22	3	32	10.94	8	24	9.42	
367	11	43.62	-1	22	3	32	10.61	9	23	9.29	
368	11	43.62	-1	22	4	33	11.86	10	24	10.32	
369	11	43.59	0	22	4	33	11.55	11	23	10.21	
370	11	43.59	0	22	4	33	11.55	11	23	10.21	
371	11	43.59	0	22	4	33	11.55	11	22	10.20	
372	11	43.65	0	23	4	33	10.60	12	22	11.13	
373	11	43.65	0	23	4	33	10.60	12	21	11.30	
374	11	43.65	0	23	4	34	11.54	13	21	12.21	
375	11	43.65	0	23	4	34	11.54	13	21	12.21	
376	11	43.65	0	23	5	34	11.84	15	20	14.27	
377	11	43.65	0	23	5	34	11.84	15	20	14.27	
378	11	43.65	0	23	5	34	11.84	15	19	14.55	
379	11	43.65	0	23	5	35	12.77	16	20	15.18	
380	11	43.65	0	23	5	35	12.77	16	19	15.45	
381	11	43.66	1	24	5	35	11.53	17	19	15.69	
382	11	43.66	1	24	5	35	11.53	17	18	16.08	
383	11	43.66	1	24	5	35	11.53	18	18	16.95	
384	12	44.03	2	24	6	44	20.27	6	44	20.27	
385	12	44.03	2	24	6	44	20.27	6	45	21.25	
386	12	44.03	2	24	6	44	20.27	7	46	22.37	
387	12	43.95	2	23	6	44	21.26	7	48	25.32	
388	12	43.95	2	23	6	45	22.24	8	50	27.41	
389	12	43.94	3	23	6	45	22.14	9	52	29.36	
390	12	43.94	3	23	6	45	22.14	9	53	30.35	
391	12	44.01	3	24	6	45	21.14	10	54	30.46	
392	12	44.00	4	24	7	46	22.13	11	57	33.39	
393	12	44.00	4	24	7	46	22.13	12	58	34.48	
394	12	43.97	5	24	7	46	22.06	13	60	36.43	
395	12	43.97	5	24	7	46	22.06	13	61	37.41	
396	12	43.94	6	24	7	47	23.01	14	64	40.35	
397	12	43.91	7	24	7	47	23.00	14	65	41.25	
398	12	43.91	7	24	7	47	23.00	15	66	42.31	
399	12	43.87	8	24	7	47	23.01	16	68	44.27	
400	12	43.87	8	24	8	48	24.00	17	70	46.31	
401	12	43.87	8	24	8	48	24.00	18	72	48.33	
402	12	43.83	9	24	8	48	24.01	19	73	49.31	
403	12	43.83	9	24	8	48	24.01	19	74	50.29	
404	12	43.83	9	24	8	49	25.01	20	77	53.27	
405	12	43.71	10	23	8	49	26.05	20	78	55.20	
406	12	43.71	10	23	8	49	26.05	21	80	57.20	
407	12	43.71	10	23	8	49	26.05	22	81	58.21	
408	12	43.71	10	23	9	50	27.01	23	84	61.16	
409	12	43.71	10	23	9	50	27.01	24	85	62.15	
410	12	43.68	11	23	9	50	27.05	24	86	63.11	
411	12	43.68	11	23	9	50	27.05	25	88	65.06	
412	12	43.68	11	23	9	51	28.04	26	0	27.23	
413	12	43.68	11	23	9	51	28.04	26	2	25.55	
414	12	43.64	12	23	9	51	28.10	27	3	24.72	
415	12	43.64	12	23	9	51	28.10	28	5	23.72	
416	13	43.78	12	23	-6	24	16.53	-6	24	16.53	
417	13	43.78	13	24	-6	24	17.34	-7	24	18.26	
418	13	43.78	13	24	-6	24	17.34	-8	25	19.12	
419	13	43.75	14	24	-6	24	18.26	-9	26	20.91	
420	13	43.75	14	24	-6	24	18.26	-10	26	21.81	
421	13	43.75	14	24	-6	24	18.26	-11	27	22.73	
422	13	43.75	14	24	-6	24	18.26	-12	28	23.66	
423	13	43.75	14	24	-6	24	18.26	-14	28	25.42	
424	13	43.75	14	24	-6	24	18.26	-15	29	26.36	
425	13	43.73	15	24	-6	24	19.17	-16	30	28.17	
426	13	43.73	15	24	-6	24	19.17	-17	31	29.13	
