10864	27.514075	17984	30.0348625	27216	32.3959375	40944	34.8467125	58896	37.354425	83976	40.00655	120032	42.96235	
1456	27.6063875	2576	30.2256625	4424	32.7006875	7112	35.2847	10136	37.88215	12984	40.575175	16240	43.39375	
1696	27.40765	2912	29.84205	6504	32.196475	12800	34.4977625	27528	37.054775	51440	39.6812875	89216	42.7676375	
1312	27.593775	2432	30.1761	4440	32.642275	7664	35.09005	12800	37.775475	20656	40.4113	34056	43.35165	
10328	27.5623125	17520	30.07815	27968	32.561625	40704	34.7675625	58576	37.33215	83240	39.978325	118848	42.9053125	
1216	28.0988375	2088	30.7745	4024	33.4180125	6360	35.66065	10424	38.373175	15384	41.02695	20104	43.7631125	
1496	28.0192125	2880	30.582675	4960	33.1307125	9480	35.5046625	16880	38.2754375	27296	41.0978125	37504	43.7372125	
1040	28.122975	2088	30.823375	3048	33.3469875	5608	35.759825	9056	38.482825	15008	41.1857625	25240	43.7322125	
10184	27.7599	17080	30.314875	26536	32.6923375	39000	35.0837375	55840	37.7184875	78024	40.3170375	109784	43.1102625	
1456	28.256975	2480	30.92615	4584	33.36295	7808	35.6983875	13392	38.2937875	22528	40.8932125	35752	43.581625	
1416	28.511175	2576	31.20745	4384	33.794775	7120	36.1583625	11080	38.7133	17768	41.3233375	28248	43.91935	
1536	28.5173375	2808	31.256925	4824	33.6486625	8992	35.9761	15488	38.4764	26408	40.9908375	43208	43.60575	
9944	27.7418625	16864	30.2233125	26464	32.6895875	38408	35.0326625	55456	37.5101125	78648	40.087625	112696	42.984375	
1752	28.283125	3272	30.9577875	4864	33.2097375	8320	35.5230625	14568	38.1871	21664	40.805775	28320	43.5373375	
1704	28.531825	2768	31.207325	4840	33.5723	8128	35.927175	13312	38.4982	22456	41.0630375	36896	43.7279125	
1584	28.1823875	3064	30.872275	5448	33.1331375	10096	35.5800875	17360	38.1661375	27608	40.7733375	42424	43.4676625	
9456	27.9422	16008	30.5675875	24280	32.9009625	35976	35.3808	51216	37.799275	73888	40.4887375	104456	43.2501125	
1992	28.2877	3120	30.7981125	5448	33.16725	9168	35.465775	16208	37.79015	26448	40.3075625	43880	43.035775	
1288	28.4571375	2432	31.1485125	3928	33.588875	6280	35.9352125	10352	38.350975	16824	40.9505375	28336	43.5813125	
1888	28.2812875	3096	30.81485	5408	33.1922125	9920	35.6173125	16976	38.0791875	26384	40.7116875	40664	43.3410375	
9240	28.1136	15280	30.6881	23416	33.1691125	34624	35.5118	49824	38.014725	69864	40.558425	99872	43.364625	
1712	28.2689375	3584	30.9496625	5728	33.1938375	9984	35.5510625	17328	37.960675	29008	40.4622	47656	43.1716	
1424	28.1592375	2544	30.8078875	4160	33.1093	7048	35.46815	11136	37.7819375	18088	40.262475	29648	43.006225	
1872	28.429125	2824	31.033075	4816	33.4357875	7832	35.8523625	13048	38.3379125	21000	40.856525	33400	43.5190875	
8944	28.0953625	15400	30.6971625	23072	32.87435	34736	35.2188125	50528	37.6488375	73304	40.3236	104960	43.1475625	
1688	28.2693625	3440	31.0079375	5680	33.301025	10064	35.6915125	15920	38.147625	23872	40.901225	31688	43.5697625	
1504	28.520125	2272	31.19585	4256	33.6607625	7120	36.0836125	11232	38.4914	18064	41.1404125	29608	43.7374625	
2040	28.47485	3296	31.1211125	5544	33.3436625	10096	35.769225	17264	38.270025	27152	40.8951	41048	43.5536875	
9096	28.5875	14824	30.94135	22312	33.3850875	32952	35.72035	47072	38.216075	66712	40.813525	94664	43.581825	
1584	28.602575	3328	31.0867875	5136	33.338675	8672	35.58785	14912	38.0062	24616	40.5379	39384	43.2625125	
1896	28.7676	3184	31.3358875	5368	33.7582625	8648	36.0503125	13552	38.47615	22216	41.0729625	35096	43.7294625	
1928	28.487375	3352	31.0721625	5256	33.40725	8960	35.7481125	14856	38.2151125	23688	40.85355	36600	43.5026875	
8592	28.369575	14344	30.9127375	21720	33.2574375	31824	35.6193375	46528	38.0892375	67024	40.6511125	96680	43.4433875	
