11152	32.06	32.06	18936	34.45	34.45	30048	36.60	36.60	44856	38.71	38.71	68328	40.88	40.88	104664	43.19	43.19	162624	45.76	45.76	
3448	32.15	32.15	5640	34.61	34.61	9384	36.87	36.87	15168	38.99	38.99	24152	41.25	41.25	43112	43.55	43.55	78248	45.93	45.93	
1952	32.19	32.19	3624	34.68	34.68	6040	36.97	36.97	9776	39.15	39.15	15464	41.38	41.38	25112	43.59	43.59	43216	45.95	45.95	
1616	31.98	31.98	3096	34.55	34.55	5248	36.80	36.80	8968	38.93	38.93	15376	41.18	41.18	25448	43.43	43.43	44640	45.76	45.76	
2328	32.45	32.45	3568	34.98	34.98	5648	37.22	37.22	9088	39.37	39.37	16168	41.61	41.61	26376	43.84	43.84	46840	46.17	46.17	
2280	32.19	32.19	4000	34.62	34.62	6448	36.99	36.99	9824	39.13	39.13	16488	41.40	41.40	27264	43.74	43.74	43376	46.06	46.06	
3160	31.88	31.88	5632	34.48	34.48	8136	36.73	36.73	12896	38.88	38.88	20712	41.10	41.10	33440	43.41	43.41	54736	45.80	45.80	
2200	32.31	32.31	3832	34.88	34.88	6304	37.19	37.19	9312	39.26	39.26	16120	41.49	41.49	29152	43.81	43.81	50480	46.13	46.13	
2688	32.35	32.35	4256	34.93	34.93	6048	37.16	37.16	9440	39.32	39.32	14288	41.50	41.50	24120	43.82	43.82	40440	46.10	46.10	
2976	32.15	32.15	4744	34.86	34.86	7048	37.14	37.14	10544	39.34	39.34	15856	41.58	41.58	24528	43.82	43.82	40288	46.13	46.13	
2432	32.36	32.36	4264	34.97	34.97	6912	37.31	37.31	11128	39.43	39.43	18816	41.67	41.67	32904	43.87	43.87	56864	46.15	46.15	
2472	32.06	32.06	4224	34.73	34.73	6784	37.02	37.02	10200	39.16	39.16	16424	41.47	41.47	26768	43.71	43.71	43832	46.00	46.00	
2792	32.00	32.00	4592	34.65	34.65	6848	37.03	37.03	10216	39.17	39.17	15384	41.43	41.43	25240	43.69	43.69	40208	46.00	46.00	
2296	32.31	32.31	3640	34.87	34.87	5480	37.19	37.19	8480	39.37	39.37	15064	41.60	41.60	25352	43.77	43.77	42920	46.08	46.08	
