25112	28.42	28.42	44600	30.89	30.89	72824	33.18	33.18	109944	35.49	35.49	163976	38.01	38.01	239832	40.57	40.57	348784	43.38	43.38	
8232	28.81	28.81	14480	31.27	31.27	24120	33.69	33.69	41456	36.14	36.14	69792	38.67	38.67	119432	41.29	41.29	198864	43.96	43.96	
5952	28.51	28.51	11456	31.02	31.02	20776	33.55	33.55	33984	35.97	35.97	55104	38.54	38.54	88704	41.13	41.13	137232	43.73	43.73	
3072	28.37	28.37	6720	30.90	30.90	12136	33.42	33.42	22272	35.91	35.91	37184	38.41	38.41	64080	40.98	40.98	104752	43.61	43.61	
7888	28.63	28.63	13256	31.16	31.16	22016	33.57	33.57	36032	36.03	36.03	59944	38.55	38.55	98712	41.16	41.16	156312	43.79	43.79	
5792	28.41	28.41	11240	30.99	30.99	18760	33.45	33.45	30096	35.90	35.90	48048	38.44	38.44	73408	41.07	41.07	111648	43.70	43.70	
4888	28.47	28.47	8808	30.97	30.97	15616	33.57	33.57	25912	36.05	36.05	43688	38.68	38.68	69008	41.32	41.32	107536	43.93	43.93	
6288	28.57	28.57	11088	31.02	31.02	18016	33.52	33.52	28352	36.03	36.03	45600	38.54	38.54	70488	41.16	41.16	107056	43.77	43.77	
7584	28.57	28.57	13352	31.04	31.04	22464	33.55	33.55	36296	36.01	36.01	60456	38.53	38.53	95760	41.12	41.12	148520	43.73	43.73	
5256	28.46	28.46	10128	31.03	31.03	18184	33.56	33.56	29208	36.03	36.03	46536	38.51	38.51	72936	41.09	41.09	113352	43.73	43.73	
6528	28.39	28.39	11256	30.89	30.89	18744	33.42	33.42	30848	35.93	35.93	48784	38.52	38.52	73552	41.10	41.10	110312	43.70	43.70	
8432	28.67	28.67	14224	31.11	31.11	23672	33.57	33.57	38472	36.06	36.06	61000	38.51	38.51	96608	41.11	41.11	149672	43.66	43.66	
8256	28.52	28.52	14736	31.02	31.02	24960	33.48	33.48	39008	35.91	35.91	62232	38.48	38.48	93376	41.12	41.12	138504	43.67	43.67	
5832	28.64	28.64	10552	31.16	31.16	17456	33.73	33.73	27624	36.16	36.16	43040	38.69	38.69	67192	41.28	41.28	101056	43.82	43.82	
8208	28.51	28.51	14848	31.04	31.04	25384	33.48	33.48	41424	35.94	35.94	67040	38.47	38.47	106600	41.05	41.05	165384	43.65	43.65	
7120	28.58	28.58	12712	31.08	31.08	21400	33.58	33.58	35056	36.07	36.07	55720	38.56	38.56	85632	41.12	41.12	132056	43.73	43.73	
