7216	26.75	26.75	13568	28.91	28.91	23352	31.25	31.25	37368	33.63	33.63	56936	36.30	36.30	83640	39.19	39.19	121568	42.33	42.33	
1752	26.36	26.36	3728	28.75	28.75	6336	31.11	31.11	10288	33.49	33.49	19280	36.18	36.18	33608	38.97	38.97	59448	42.01	42.01	
2224	25.96	25.96	4592	28.34	28.34	7912	30.73	30.73	14048	33.23	33.23	22840	35.98	35.98	36696	38.81	38.81	58072	41.80	41.80	
1168	26.40	26.40	2384	28.81	28.81	4376	31.28	31.28	6136	33.81	33.81	10936	36.47	36.47	17080	39.17	39.17	30288	42.15	42.15	
3448	26.61	26.61	5736	28.91	28.91	10256	31.30	31.30	16552	33.82	33.82	26208	36.40	36.40	43560	39.26	39.26	67368	42.18	42.18	
1992	26.36	26.36	3704	28.68	28.68	6104	30.96	30.96	11224	33.51	33.51	18896	36.16	36.16	30248	38.98	38.98	48648	42.01	42.01	
4592	25.90	25.90	8392	28.38	28.38	13624	30.90	30.90	20320	33.44	33.44	31512	36.10	36.10	48096	38.93	38.93	73480	41.94	41.94	
4032	26.26	26.26	7168	28.61	28.61	11944	31.02	31.02	18872	33.58	33.58	28304	36.23	36.23	43528	39.01	39.01	66944	42.02	42.02	
2744	26.42	26.42	5120	28.80	28.80	8560	31.32	31.32	13464	33.77	33.77	20968	36.40	36.40	32264	39.19	39.19	49992	42.12	42.12	
2008	26.84	26.84	3224	29.04	29.04	6008	31.43	31.43	10936	33.83	33.83	17984	36.41	36.41	32328	39.20	39.20	54912	42.10	42.10	
880	26.50	26.50	1992	28.80	28.80	4824	31.19	31.19	8896	33.56	33.56	16256	36.33	36.33	27352	39.03	39.03	47056	42.02	42.02	
2648	26.32	26.32	4696	28.71	28.71	8632	31.07	31.07	12296	33.62	33.62	20240	36.33	36.33	32000	39.07	39.07	53112	42.07	42.07	
2528	26.35	26.35	4560	28.63	28.63	7696	31.07	31.07	12072	33.59	33.59	20992	36.23	36.23	34560	39.05	39.05	57112	41.99	41.99	
2256	26.34	26.34	3616	28.62	28.62	6224	31.01	31.01	10432	33.47	33.47	17064	36.18	36.18	27664	38.92	38.92	45336	41.93	41.93	
1776	26.40	26.40	3320	28.85	28.85	5792	31.25	31.25	9808	33.77	33.77	17264	36.41	36.41	29632	39.08	39.08	53176	42.09	42.09	
912	26.34	26.34	1800	28.80	28.80	3736	31.33	31.33	6048	33.73	33.73	10944	36.38	36.38	19872	39.09	39.09	34752	42.05	42.05	
