0	40.70
1	10.10
2	1.88
3	2.10
4	1.33
5	1.33
6	14.09
7	9.56
8	29.98
9	68.57
10	54.29
11	51.56
12	41.34
13	12.18
14	13.79
15	7.29
16	7.48
17	11.22
18	19.11
19	7.73
20	13.05
21	44.03
22	23.51
23	27.32
24	21.59
25	39.49
26	38.12
27	23.99
28	5.08
29	25.09
30	24.87
31	4.92
32	23.08
33	35.34
34	23.74
35	16.12
36	31.12
37	8.46
38	6.36
39	29.82
40	28.33
41	25.92
42	40.48
43	43.30
44	36.01
45	53.60
46	23.54
47	36.23
48	32.00
49	52.44
50	36.59
51	3.75
52	35.75
53	9.23
54	4.98
55	34.19
