frame_id	phi	theta	est_phi	est_theta	err_phi	err_theta	speed
0	27	-18	0	0	27	-18
1	27	-18	0	0	27	-18
2	27	-18	0	0	27	-18
3	27	-18	0	0	27	-18
4	27	-18	0	0	27	-18
5	27	-18	0	0	27	-18
6	27	-18	0	0	27	-18
7	27	-18	0	0	27	-18
8	27	-18	0	0	27	-18
9	27	-18	0	0	27	-18
10	27	-18	0	0	27	-18
11	26	-18	0	0	26	-18
12	26	-18	0	0	26	-18
13	26	-17	0	0	26	-17
14	26	-17	0	0	26	-17
15	25	-17	0	0	25	-17
16	23	-17	0	0	23	-17
17	21	-16	0	0	21	-16
18	20	-16	0	0	20	-16
19	18	-16	0	0	18	-16
20	17	-15	0	0	17	-15
21	16	-15	0	0	16	-15
22	15	-15	0	0	15	-15
23	14	-15	0	0	14	-15
24	14	-15	0	0	14	-15
25	14	-14	0	0	14	-14
26	13	-14	0	0	13	-14
27	13	-15	0	0	13	-15
28	13	-14	0	0	13	-14
29	13	-14	0	0	13	-14
30	13	-15	0	0	13	-15
31	13	-15	0	0	13	-15
32	13	-15	0	0	13	-15
33	13	-15	0	0	13	-15
34	13	-15	0	0	13	-15
35	13	-15	0	0	13	-15
36	13	-15	0	0	13	-15
37	13	-15	0	0	13	-15
38	13	-15	0	0	13	-15
39	13	-15	0	0	13	-15
40	13	-15	0	0	13	-15
41	13	-15	0	0	13	-15
42	13	-15	0	0	13	-15
43	13	-15	0	0	13	-15
44	13	-15	0	0	13	-15
45	13	-15	0	0	13	-15
46	13	-15	0	0	13	-15
47	13	-15	0	0	13	-15
48	14	-15	1	-12	13	-3
49	13	-15	0	-11	13	-4
50	14	-15	0	-11	14	-4
51	13	-15	0	-11	13	-4
52	13	-15	-1	-11	14	-4
53	14	-15	-1	-11	15	-4
54	14	-15	-2	-11	16	-4
55	14	-15	-2	-11	16	-4
56	14	-15	-3	-11	17	-4
57	14	-15	-3	-10	17	-5
58	14	-15	-4	-10	18	-5
59	14	-15	-4	-10	18	-5
60	14	-15	-5	-10	19	-5
61	14	-15	-6	-10	20	-5
62	14	-15	-6	-10	20	-5
63	14	-15	-7	-10	21	-5
64	14	-15	-7	-10	21	-5
65	14	-15	-8	-9	22	-6
66	14	-15	-8	-9	22	-6
67	14	-15	-9	-9	23	-6
68	14	-15	-9	-9	23	-6
69	14	-15	-10	-9	24	-6
70	14	-15	-10	-9	24	-6
71	14	-15	-11	-9	25	-6
72	14	-15	14	-15	0	0
73	14	-15	14	-15	0	0
74	14	-15	14	-15	0	0
75	14	-15	14	-15	0	0
76	14	-15	14	-15	0	0
77	14	-15	14	-15	0	0
78	14	-15	14	-15	0	0
79	14	-15	14	-15	0	0
80	14	-15	14	-15	0	0
81	14	-15	14	-15	0	0
82	14	-15	14	-15	0	0
83	14	-15	14	-15	0	0
84	14	-15	14	-15	0	0
85	14	-15	14	-15	0	0
86	14	-15	14	-15	0	0
87	14	-15	14	-15	0	0
88	14	-15	14	-15	0	0
89	14	-15	14	-15	0	0
90	14	-15	14	-15	0	0
91	14	-15	14	-15	0	0
92	14	-15	14	-15	0	0
93	14	-15	14	-15	0	0
94	14	-15	14	-15	0	0
95	14	-15	14	-15	0	0
96	14	-15	14	-15	0	0
97	14	-15	14	-15	0	0
98	14	-15	14	-15	0	0
99	14	-15	14	-15	0	0
100	14	-15	14	-15	0	0
101	14	-15	14	-15	0	0
102	14	-16	14	-15	0	-1
103	14	-15	14	-15	0	0
104	13	-15	14	-15	-1	0
105	13	-15	14	-15	-1	0
106	13	-15	14	-15	-1	0
107	13	-15	14	-15	-1	0
108	13	-15	14	-15	-1	0
109	13	-15	14	-15	-1	0
110	13	-15	14	-15	-1	0
111	13	-15	14	-15	-1	0
112	13	-15	14	-15	-1	0
113	13	-15	14	-15	-1	0
114	14	-15	14	-15	0	0
115	14	-15	14	-15	0	0
116	13	-15	14	-15	-1	0
117	13	-15	14	-15	-1	0
118	13	-15	14	-15	-1	0
119	13	-15	14	-15	-1	0
120	13	-15	14	-15	-1	0
121	13	-15	14	-15	-1	0
122	13	-15	14	-15	-1	0
123	13	-14	14	-15	-1	1
124	12	-13	14	-15	-2	2
125	12	-12	14	-15	-2	3
126	11	-7	14	-15	-3	8
127	9	-5	14	-15	-5	10
128	8	-3	14	-15	-6	12
129	7	-1	14	-15	-7	14
130	6	-1	14	-15	-8	14
131	6	0	14	-15	-8	15
132	6	0	14	-15	-8	15
133	6	0	14	-15	-8	15
134	6	0	14	-15	-8	15
135	6	0	14	-15	-8	15
136	6	-1	14	-15	-8	14
137	6	0	14	-15	-8	15
138	6	0	14	-15	-8	15
139	6	0	14	-15	-8	15
140	6	0	14	-15	-8	15
141	6	0	14	-15	-8	15
142	6	0	14	-15	-8	15
143	6	0	14	-15	-8	15
144	6	0	12	-15	-6	15
145	6	0	11	-15	-5	15
146	6	-1	11	-15	-5	14
147	5	-1	11	-15	-6	14
148	5	-1	11	-15	-6	14
149	4	-1	11	-15	-7	14
150	2	-2	11	-15	-9	13
151	0	-2	11	-15	-11	13
152	-3	-2	11	-15	-14	13
153	-7	-3	11	-15	-18	12
154	-11	-3	11	-15	-22	12
155	-14	-3	11	-15	-25	12
156	-15	-3	11	-15	-26	12
157	-16	-3	11	-15	-27	12
158	-17	-3	11	-15	-28	12
159	-16	-3	11	-15	-27	12
160	-16	-3	11	-15	-27	12
161	-15	-3	11	-15	-26	12
162	-15	-4	11	-15	-26	11
163	-15	-4	11	-15	-26	11
164	-15	-3	11	-15	-26	12
165	-15	-4	11	-15	-26	11
166	-15	-3	11	-15	-26	12
167	-15	-3	11	-15	-26	12
168	-15	-3	-1	15	-14	-18
169	-14	-3	-1	15	-13	-18
170	-14	-3	-1	16	-13	-19
171	-13	-3	-1	16	-12	-19
172	-12	-3	-2	17	-10	-20
173	-9	-4	-2	18	-7	-22
174	-6	-4	-2	18	-4	-22
175	-4	-4	-3	19	-1	-23
176	-1	-5	-3	20	2	-25
177	0	-5	-3	20	3	-25
178	1	-5	-3	21	4	-26
179	2	-5	-4	21	6	-26
180	2	-5	-4	22	6	-27
181	2	-5	-4	23	6	-28
182	2	-5	-5	23	7	-28
183	2	-5	-5	24	7	-29
184	2	-5	-5	25	7	-30
185	3	-4	-5	25	8	-29
186	3	-4	-6	26	9	-30
187	3	-4	-6	26	9	-30
188	3	-5	-6	27	9	-32
189	3	-5	-7	28	10	-33
190	3	-5	-7	28	10	-33
191	3	-5	-7	29	10	-34
192	3	-4	-36	-6	39	2
193	3	-4	-36	-6	39	2
194	3	-4	-37	-6	40	2
195	3	-4	-38	-6	41	2
196	3	-4	-39	-6	42	2
197	3	-4	-40	-6	43	2
198	3	-4	-41	-6	44	2
199	3	-4	-42	-6	45	2
200	3	-4	-43	-7	46	3
201	3	-4	-43	-7	46	3
202	3	-4	-44	-7	47	3
