0	30.68
1	21.10
2	48.68
3	70.15
4	5.92
5	2.08
6	17.19
7	53.13
8	31.09
9	56.40
10	27.34
11	22.52
12	22.01
13	109.74
14	67.59
15	19.46
16	15.37
17	1.88
18	48.30
19	6.00
20	30.08
21	0.94
22	10.98
23	56.69
24	13.05
25	23.26
26	50.47
27	0.94
28	15.92
29	6.75
30	4.65
31	11.22
32	14.00
33	4.75
34	18.71
35	61.69
36	11.30
37	89.12
38	33.64
39	16.97
40	11.07
41	15.96
42	22.52
43	1.30
44	13.79
45	12.14
46	7.54
47	25.07
48	29.68
49	27.02
50	15.25
51	27.99
52	20.58
53	38.63
54	4.05
55	5.80
