0	2.56
1	13.01
2	2.09
3	0.00
4	0.94
5	0.94
6	1.32
7	3.96
8	4.72
9	11.04
10	32.89
11	26.38
12	14.63
13	2.91
14	2.06
15	nan
16	nan
17	1.83
18	0.94
19	0.00
20	0.00
21	0.00
22	2.74
23	57.38
24	29.16
25	6.63
26	5.47
27	8.43
28	11.27
29	22.50
30	17.28
31	27.18
32	34.67
33	29.05
34	15.21
35	1.87
36	4.18
37	0.94
38	5.83
39	0.94
40	9.19
41	1.30
42	4.08
43	43.36
44	25.92
45	9.56
46	11.41
47	10.35
48	1.33
49	2.65
50	2.65
51	0.94
52	14.31
53	54.06
54	11.69
55	nan
