frame_id	phi	theta	est_phi	est_theta	err_phi	err_theta	speed
0	-110	-23	0	0	-110	-23
1	-110	-23	0	0	-110	-23
2	-110	-23	0	0	-110	-23
3	-110	-23	0	0	-110	-23
4	-109	-23	0	0	-109	-23
5	-109	-23	0	0	-109	-23
6	-108	-23	0	0	-108	-23
7	-108	-23	0	0	-108	-23
8	-106	-23	0	0	-106	-23
9	-106	-23	0	0	-106	-23
10	-105	-23	0	0	-105	-23
11	-105	-23	0	0	-105	-23
12	-104	-23	0	0	-104	-23
13	-104	-23	0	0	-104	-23
14	-104	-23	0	0	-104	-23
15	-104	-23	0	0	-104	-23
16	-104	-23	0	0	-104	-23
17	-104	-23	0	0	-104	-23
18	-103	-23	0	0	-103	-23
19	-103	-23	0	0	-103	-23
20	-103	-22	0	0	-103	-22
21	-103	-22	0	0	-103	-22
22	-102	-22	0	0	-102	-22
23	-102	-22	0	0	-102	-22
24	-102	-22	0	0	-102	-22
25	-102	-22	0	0	-102	-22
26	-102	-22	0	0	-102	-22
27	-102	-22	0	0	-102	-22
28	-102	-21	0	0	-102	-21
29	-102	-21	0	0	-102	-21
30	-101	-21	0	0	-101	-21
31	-101	-21	0	0	-101	-21
32	-101	-21	0	0	-101	-21
33	-101	-21	0	0	-101	-21
34	-101	-20	0	0	-101	-20
35	-101	-20	0	0	-101	-20
36	-101	-20	0	0	-101	-20
37	-101	-20	0	0	-101	-20
38	-101	-20	0	0	-101	-20
39	-101	-20	0	0	-101	-20
40	-101	-20	0	0	-101	-20
41	-101	-20	0	0	-101	-20
42	-101	-19	0	0	-101	-19
43	-101	-19	0	0	-101	-19
44	-101	-19	0	0	-101	-19
45	-101	-19	0	0	-101	-19
46	-101	-19	0	0	-101	-19
47	-101	-19	0	0	-101	-19
48	-100	-19	-94	-21	-6	2
49	-100	-19	-93	-20	-7	1
50	-100	-18	-93	-20	-7	2
51	-100	-18	-93	-20	-7	2
52	-99	-18	-92	-20	-7	2
53	-99	-18	-92	-20	-7	2
54	-99	-18	-92	-20	-7	2
55	-99	-18	-91	-20	-8	2
56	-99	-18	-91	-20	-8	2
57	-99	-18	-91	-20	-8	2
58	-100	-18	-90	-20	-10	2
59	-100	-18	-90	-20	-10	2
60	-100	-18	-90	-20	-10	2
61	-100	-18	-89	-20	-11	2
62	-101	-18	-89	-20	-12	2
63	-101	-18	-89	-20	-12	2
64	-101	-18	-88	-20	-13	2
65	-101	-18	-88	-20	-13	2
66	-101	-18	-88	-20	-13	2
67	-101	-18	-87	-20	-14	2
68	-101	-18	-87	-20	-14	2
69	-101	-18	-87	-20	-14	2
70	-101	-18	-86	-20	-15	2
71	-101	-18	-86	-20	-15	2
72	-101	-18	-98	-16	-3	-2
73	-101	-18	-97	-15	-4	-3
74	-101	-18	-97	-15	-4	-3
75	-101	-18	-97	-15	-4	-3
76	-101	-18	-97	-15	-4	-3
77	-101	-18	-97	-15	-4	-3
78	-101	-18	-97	-15	-4	-3
79	-101	-18	-97	-15	-4	-3
80	-100	-18	-97	-15	-3	-3
81	-100	-18	-97	-14	-3	-4
82	-100	-19	-97	-14	-3	-5
83	-100	-19	-97	-14	-3	-5
84	-100	-19	-97	-14	-3	-5
85	-100	-19	-96	-14	-4	-5
86	-100	-18	-96	-14	-4	-4
87	-100	-18	-96	-14	-4	-4
88	-100	-19	-96	-14	-4	-5
89	-100	-19	-96	-13	-4	-6
90	-100	-19	-96	-13	-4	-6
91	-100	-19	-96	-13	-4	-6
92	-100	-19	-96	-13	-4	-6
93	-100	-19	-96	-13	-4	-6
94	-100	-19	-96	-13	-4	-6
95	-100	-19	-96	-13	-4	-6
96	-100	-19	-102	-17	2	-2
97	-100	-19	-102	-16	2	-3
98	-100	-19	-102	-16	2	-3
99	-100	-19	-102	-16	2	-3
100	-100	-19	-102	-16	2	-3
101	-100	-19	-102	-16	2	-3
102	-100	-19	-102	-16	2	-3
103	-100	-19	-102	-16	2	-3
104	-99	-19	-102	-16	3	-3
105	-99	-19	-102	-16	3	-3
106	-99	-19	-102	-16	3	-3
107	-99	-19	-102	-16	3	-3
108	-99	-19	-102	-16	3	-3
109	-99	-19	-102	-16	3	-3
110	-100	-19	-102	-16	2	-3
111	-100	-19	-102	-16	2	-3
112	-100	-19	-102	-16	2	-3
113	-100	-19	-102	-16	2	-3
114	-99	-19	-102	-16	3	-3
115	-99	-19	-102	-16	3	-3
116	-100	-19	-102	-16	2	-3
117	-100	-19	-102	-16	2	-3
118	-100	-19	-102	-16	2	-3
119	-100	-19	-102	-16	2	-3
120	-100	-19	-99	-20	-1	1
121	-100	-19	-98	-20	-2	1
122	-100	-19	-98	-20	-2	1
123	-100	-19	-98	-20	-2	1
124	-100	-19	-98	-20	-2	1
125	-100	-19	-98	-20	-2	1
126	-100	-19	-98	-20	-2	1
127	-100	-19	-98	-20	-2	1
128	-99	-19	-98	-20	-1	1
129	-99	-19	-98	-20	-1	1
130	-99	-19	-98	-20	-1	1
131	-99	-19	-98	-20	-1	1
132	-99	-19	-98	-20	-1	1
133	-99	-19	-98	-20	-1	1
134	-99	-19	-98	-20	-1	1
135	-99	-19	-98	-20	-1	1
136	-99	-19	-98	-20	-1	1
137	-99	-19	-98	-20	-1	1
138	-99	-19	-98	-20	-1	1
139	-99	-19	-98	-20	-1	1
140	-99	-19	-98	-20	-1	1
141	-99	-19	-98	-20	-1	1
142	-99	-19	-98	-20	-1	1
143	-99	-19	-98	-20	-1	1
144	-99	-20	-100	-19	1	-1
145	-99	-20	-100	-19	1	-1
146	-99	-20	-100	-19	1	-1
147	-99	-20	-100	-19	1	-1
148	-99	-20	-100	-19	1	-1
149	-99	-20	-100	-19	1	-1
150	-99	-20	-100	-19	1	-1
151	-99	-20	-100	-19	1	-1
152	-99	-20	-100	-19	1	-1
153	-99	-20	-100	-19	1	-1
154	-99	-20	-100	-19	1	-1
155	-99	-20	-100	-19	1	-1
156	-99	-20	-100	-19	1	-1
157	-99	-20	-100	-19	1	-1
158	-99	-20	-100	-19	1	-1
159	-99	-20	-100	-19	1	-1
160	-99	-20	-100	-19	1	-1
161	-99	-20	-100	-19	1	-1
162	-99	-20	-100	-19	1	-1
163	-99	-20	-100	-19	1	-1
164	-99	-20	-100	-19	1	-1
165	-99	-20	-100	-19	1	-1
166	-99	-20	-100	-19	1	-1
167	-99	-20	-100	-19	1	-1
168	-99	-20	-98	-21	-1	1
169	-99	-20	-97	-21	-2	1
170	-99	-20	-97	-21	-2	1
171	-99	-20	-97	-21	-2	1
172	-99	-20	-97	-21	-2	1
173	-99	-20	-97	-21	-2	1
174	-99	-20	-97	-21	-2	1
175	-99	-20	-97	-21	-2	1
176	-99	-20	-97	-21	-2	1
177	-99	-20	-97	-21	-2	1
178	-99	-20	-97	-21	-2	1
179	-99	-20	-97	-21	-2	1
180	-99	-21	-97	-21	-2	0
181	-99	-21	-97	-21	-2	0
182	-99	-20	-97	-21	-2	1
183	-99	-20	-97	-21	-2	1
184	-99	-21	-97	-21	-2	0
185	-99	-21	-97	-21	-2	0
186	-99	-21	-97	-21	-2	0
187	-99	-21	-97	-21	-2	0
188	-99	-21	-97	-21	-2	0
189	-99	-21	-97	-21	-2	0
190	-99	-21	-97	-21	-2	0
191	-99	-21	-97	-21	-2	0
192	-99	-21	-99	-20	0	-1
193	-99	-21	-99	-20	0	-1
194	-99	-21	-99	-20	0	-1
195	-99	-21	-99	-20	0	-1
196	-99	-21	-99	-20	0	-1
197	-99	-21	-99	-20	0	-1
198	-99	-21	-99	-20	0	-1
199	-99	-21	-99	-20	0	-1
200	-99	-21	-99	-20	0	-1
201	-99	-21	-99	-20	0	-1
202	-99	-21	-99	-20	0	-1
203	-99	-21	-99	-20	0	-1
204	-99	-21	-99	-20	0	-1
205	-99	-21	-99	-20	0	-1
206	-99	-20	-99	-20	0	0
207	-99	-20	-99	-20	0	0
208	-99	-19	-99	-20	0	1
209	-99	-19	-99	-20	0	1
210	-99	-18	-99	-20	0	2
211	-99	-18	-99	-20	0	2
212	-99	-16	-99	-20	0	4
213	-99	-16	-99	-20	0	4
214	-100	-15	-99	-20	-1	5
215	-100	-15	-99	-20	-1	5
216	-100	-14	-99	-22	-1	8
217	-100	-14	-99	-22	-1	8
218	-101	-13	-99	-22	-2	9
219	-101	-13	-99	-22	-2	9
220	-102	-12	-99	-22	-3	10
221	-102	-12	-99	-22	-3	10
222	-102	-10	-99	-22	-3	12
223	-102	-10	-99	-22	-3	12
224	-103	-9	-99	-22	-4	13
225	-103	-9	-99	-22	-4	13
226	-104	-7	-99	-22	-5	15
227	-104	-7	-99	-22	-5	15
228	-105	-5	-99	-22	-6	17
229	-105	-5	-99	-22	-6	17
230	-107	-5	-99	-22	-8	17
231	-107	-5	-99	-22	-8	17
232	-108	-4	-99	-22	-9	18
233	-108	-4	-99	-22	-9	18
234	-109	-4	-99	-22	-10	18
235	-109	-4	-99	-22	-10	18
236	-109	-3	-99	-22	-10	19
237	-109	-3	-99	-22	-10	19
238	-110	-2	-99	-22	-11	20
239	-110	-2	-99	-22	-11	20
240	-111	0	-101	-7	-10	7
241	-111	0	-101	-6	-10	6
242	-112	0	-101	-6	-11	6
243	-112	0	-101	-6	-11	6
244	-113	2	-101	-5	-12	7
245	-113	2	-101	-5	-12	7
246	-113	5	-101	-5	-12	10
247	-113	5	-101	-4	-12	9
248	-114	6	-101	-4	-13	10
249	-114	6	-101	-4	-13	10
250	-113	7	-101	-4	-12	11
251	-113	7	-101	-3	-12	10
252	-113	8	-101	-3	-12	11
253	-113	8	-101	-3	-12	11
254	-113	9	-101	-2	-12	11
255	-113	9	-101	-2	-12	11
256	-113	10	-101	-2	-12	12
257	-113	10	-101	-2	-12	12
258	-113	10	-101	-1	-12	11
259	-113	10	-101	-1	-12	11
260	-114	10	-101	-1	-13	11
261	-114	10	-101	0	-13	10
262	-115	11	-101	0	-14	11
263	-115	11	-101	0	-14	11
264	-116	11	-122	14	6	-3
265	-116	11	-122	14	6	-3
266	-117	11	-122	15	5	-4
267	-117	11	-123	15	6	-4
268	-116	11	-123	16	7	-5
269	-116	11	-124	16	8	-5
270	-117	12	-124	17	7	-5
271	-117	12	-125	18	8	-6
272	-118	13	-125	18	7	-5
273	-118	13	-126	19	8	-6
274	-119	13	-126	19	7	-6
275	-119	13	-127	20	8	-7
276	-120	13	-127	21	7	-8
277	-120	13	-127	21	7	-8
278	-121	13	-128	22	7	-9
279	-121	13	-128	22	7	-9
280	-122	13	-129	23	7	-10
281	-122	13	-129	23	7	-10
282	-123	13	-130	24	7	-11
283	-123	13	-130	25	7	-12
284	-124	13	-131	25	7	-12
285	-124	13	-131	26	7	-13
286	-126	13	-132	26	6	-13
287	-126	13	-132	27	6	-14
288	-128	13	-121	22	-7	-9
289	-128	13	-121	22	-7	-9
290	-130	13	-121	22	-9	-9
291	-130	13	-121	23	-9	-10
292	-133	13	-121	23	-12	-10
293	-133	13	-122	24	-11	-11
294	-135	12	-122	24	-13	-12
295	-135	12	-122	25	-13	-13
296	-137	11	-122	25	-15	-14
297	-137	11	-122	26	-15	-15
298	-139	9	-123	26	-16	-17
299	-139	9	-123	27	-16	-18
300	-142	8	-123	27	-19	-19
301	-142	8	-123	27	-19	-19
302	-144	8	-123	28	-21	-20
303	-144	8	-124	28	-20	-20
304	-146	7	-124	29	-22	-22
305	-146	7	-124	29	-22	-22
306	-148	7	-124	30	-24	-23
307	-148	7	-124	30	-24	-23
308	-150	6	-125	31	-25	-25
309	-150	6	-125	31	-25	-25
310	-151	3	-125	32	-26	-29
311	-151	3	-125	32	-26	-29
312	-152	2	-140	15	-12	-13
313	-152	2	-140	15	-12	-13
314	-154	0	-141	15	-13	-15
315	-154	0	-141	15	-13	-15
316	-156	-1	-142	15	-14	-16
317	-156	-1	-142	15	-14	-16
318	-158	-2	-143	15	-15	-17
319	-158	-2	-143	15	-15	-17
320	-160	-2	-144	15	-16	-17
321	-160	-2	-144	15	-16	-17
322	-161	-3	-145	15	-16	-18
323	-161	-3	-145	15	-16	-18
324	-162	-3	-146	16	-16	-19
325	-162	-3	-146	16	-16	-19
326	-164	-4	-147	16	-17	-20
327	-164	-4	-147	16	-17	-20
328	-167	-4	-148	16	-19	-20
329	-167	-4	-148	16	-19	-20
330	-171	-5	-149	16	-22	-21
331	-171	-5	-149	16	-22	-21
332	-174	-6	-150	16	-24	-22
333	-174	-6	-150	16	-24	-22
334	-178	-6	-151	16	-27	-22
335	-178	-6	-151	16	-27	-22
336	178	-6	-176	-9	-6	3
337	178	-6	-177	-9	-5	3
338	175	-5	-178	-9	-7	4
339	175	-5	-179	-10	-6	5
340	172	-5	-180	-10	-8	5
341	172	-5	179	-11	-7	6
342	170	-5	178	-11	-8	6
343	170	-5	177	-12	-7	7
344	168	-6	176	-12	-8	6
345	168	-6	175	-13	-7	7
346	167	-7	174	-13	-7	6
347	167	-7	173	-14	-6	7
348	165	-8	172	-14	-7	6
349	165	-8	171	-14	-6	6
350	163	-8	170	-15	-7	7
351	163	-8	169	-15	-6	7
352	162	-7	168	-16	-6	9
353	162	-7	167	-16	-5	9
354	160	-7	166	-17	-6	10
355	160	-7	165	-17	-5	10
356	158	-5	164	-18	-6	13
357	158	-5	163	-18	-5	13
358	155	-4	162	-19	-7	15
359	155	-4	161	-19	-6	15
360	153	-4	148	-14	5	10
361	153	-4	146	-14	7	10
362	152	-4	145	-14	7	10
363	152	-4	144	-15	8	11
364	151	-4	143	-15	8	11
365	151	-4	141	-15	10	11
366	150	-3	140	-16	10	13
367	150	-3	139	-16	11	13
368	149	-2	138	-16	11	14
369	149	-2	136	-17	13	15
370	149	-2	135	-17	14	15
371	149	-2	134	-17	15	15
372	148	-1	133	-18	15	17
373	148	-1	131	-18	17	17
374	147	0	130	-18	17	18
375	147	0	129	-19	18	19
376	145	0	128	-19	17	19
377	145	0	126	-19	19	19
378	144	1	125	-20	19	21
379	144	1	124	-20	20	21
380	143	2	123	-20	20	22
381	143	2	121	-21	22	23
382	142	2	120	-21	22	23
383	142	2	119	-21	23	23
384	141	3	128	-2	13	5
385	141	3	126	-1	15	4
386	140	3	125	-1	15	4
387	140	3	124	-1	16	4
388	139	3	123	-1	16	4
389	139	3	122	-1	17	4
390	137	3	121	-1	16	4
391	137	3	120	-1	17	4
392	135	3	119	-1	16	4
393	135	3	118	-1	17	4
394	134	3	117	-1	17	4
395	134	3	116	-1	18	4
396	132	2	115	-1	17	3
397	132	2	114	0	18	2
398	130	1	113	0	17	1
399	130	1	112	0	18	1
400	127	0	111	0	16	0
401	127	0	110	0	17	0
402	125	0	109	0	16	0
403	125	0	108	0	17	0
404	123	0	107	0	16	0
405	123	0	106	0	17	0
406	122	0	105	0	17	0
407	122	0	104	0	18	0
408	121	0	129	10	-8	-10
409	121	0	128	10	-7	-10
410	120	0	128	10	-8	-10
411	120	0	127	10	-7	-10
412	119	0	127	11	-8	-11
413	119	0	126	11	-7	-11
414	118	-1	126	11	-8	-12
415	118	-1	125	12	-7	-13
416	117	-1	125	12	-8	-13
417	117	-1	124	12	-7	-13
418	116	-2	124	12	-8	-14
419	116	-2	123	13	-7	-15
420	116	-2	123	13	-7	-15
421	116	-2	122	13	-6	-15
422	115	-2	122	14	-7	-16
423	115	-2	121	14	-6	-16
424	114	-3	121	14	-7	-17
425	114	-3	120	14	-6	-17
426	114	-3	120	15	-6	-18
427	114	-3	119	15	-5	-18
428	114	-4	119	15	-5	-19
429	114	-4	118	16	-4	-20
430	114	-5	118	16	-4	-21
431	114	-5	117	16	-3	-21
432	114	-6	101	-3	13	-3
433	114	-6	100	-3	14	-3
434	114	-6	99	-3	15	-3
435	114	-6	98	-3	16	-3
436	114	-6	97	-3	17	-3
437	114	-6	96	-3	18	-3
438	116	-5	96	-3	20	-2
439	116	-5	95	-3	21	-2
440	118	-5	94	-4	24	-1
441	118	-5	93	-4	25	-1
442	119	-5	92	-4	27	-1
443	119	-5	91	-4	28	-1
444	120	-6	91	-4	29	-2
445	120	-6	90	-4	30	-2
446	119	-6	89	-4	30	-2
447	119	-6	88	-4	31	-2
448	118	-5	87	-5	31	0
449	118	-5	86	-5	32	0
450	119	-4	86	-5	33	1
451	119	-4	85	-5	34	1
452	120	-3	84	-5	36	2
453	120	-3	83	-5	37	2
454	122	-2	82	-5	40	3
455	122	-2	81	-5	41	3
456	124	-2	107	-12	17	10
457	124	-2	106	-12	18	10
458	125	0	106	-12	19	12
459	125	0	106	-12	19	12
