0	17.99
1	23.40
2	38.12
3	4.11
4	44.28
5	17.10
6	26.74
7	41.22
8	4.37
9	53.08
10	54.23
11	25.92
12	6.77
13	18.78
14	17.99
15	7.54
16	83.83
17	40.51
18	8.82
19	24.39
20	26.86
21	14.05
22	38.06
23	16.93
24	18.44
25	5.80
26	31.50
27	6.03
28	57.89
29	23.06
30	48.72
31	28.43
32	18.03
33	9.97
34	50.92
35	12.09
36	50.78
37	29.20
38	18.34
39	56.81
40	59.11
41	32.44
42	8.71
43	74.07
44	20.50
45	46.46
46	27.85
47	42.83
48	42.68
49	19.37
50	14.06
51	11.42
52	8.37
53	31.07
54	33.83
55	33.23
