frame_id	phi	theta	est_phi	est_theta	err_phi	err_theta	speed
0	-121	-2	0	0	-121	-2
1	-121	-2	0	0	-121	-2
2	-121	-2	0	0	-121	-2
3	-121	-2	0	0	-121	-2
4	-121	-3	0	0	-121	-3
5	-121	-3	0	0	-121	-3
6	-121	-3	0	0	-121	-3
7	-121	-3	0	0	-121	-3
8	-121	-3	0	0	-121	-3
9	-122	-2	0	0	-122	-2
10	-122	-3	0	0	-122	-3
11	-122	-3	0	0	-122	-3
12	-122	-3	0	0	-122	-3
13	-122	-3	0	0	-122	-3
14	-122	-3	0	0	-122	-3
15	-122	-3	0	0	-122	-3
16	-123	-3	0	0	-123	-3
17	-123	-3	0	0	-123	-3
18	-124	-3	0	0	-124	-3
19	-125	-3	0	0	-125	-3
20	-125	-3	0	0	-125	-3
21	-126	-4	0	0	-126	-4
22	-129	-6	0	0	-129	-6
23	-129	-6	0	0	-129	-6
24	-132	-7	0	0	-132	-7
25	-135	-8	0	0	-135	-8
26	-135	-8	0	0	-135	-8
27	-139	-10	0	0	-139	-10
28	-139	-10	0	0	-139	-10
29	-144	-13	0	0	-144	-13
30	-147	-13	0	0	-147	-13
31	-147	-13	0	0	-147	-13
32	-149	-14	0	0	-149	-14
33	-152	-16	0	0	-152	-16
34	-152	-16	0	0	-152	-16
35	-155	-19	0	0	-155	-19
36	-159	-21	0	0	-159	-21
37	-159	-21	0	0	-159	-21
38	-159	-20	0	0	-159	-20
39	-160	-21	0	0	-160	-21
40	-160	-21	0	0	-160	-21
41	-161	-22	0	0	-161	-22
42	-162	-22	0	0	-162	-22
43	-162	-22	0	0	-162	-22
44	-163	-21	0	0	-163	-21
45	-166	-21	0	0	-166	-21
46	-166	-21	0	0	-166	-21
47	-168	-21	0	0	-168	-21
48	-169	-21	-143	-12	-26	-9
49	-169	-21	-143	-12	-26	-9
50	-172	-20	-143	-12	-29	-8
51	-173	-20	-144	-12	-29	-8
52	-173	-20	-144	-12	-29	-8
53	-176	-20	-145	-13	-31	-7
54	-178	-19	-145	-13	-33	-6
55	-178	-19	-146	-13	-32	-6
56	179	-18	-146	-13	-35	-5
57	179	-18	-147	-13	-34	-5
58	178	-17	-147	-14	-35	-3
59	178	-17	-148	-14	-34	-3
60	178	-17	-148	-14	-34	-3
61	178	-16	-148	-14	-34	-2
62	178	-15	-149	-14	-33	-1
63	178	-15	-149	-15	-33	0
64	178	-14	-150	-15	-32	1
65	178	-14	-150	-15	-32	1
66	178	-14	-151	-15	-31	1
67	179	-13	-151	-15	-30	2
68	180	-11	-152	-16	-28	5
69	180	-11	-152	-16	-28	5
70	-179	-10	-153	-16	-26	6
71	-178	-9	-153	-16	-25	7
72	-178	-9	154	-35	28	26
73	-178	-9	153	-35	29	26
74	-178	-9	151	-36	31	27
75	-178	-9	150	-36	32	27
76	-179	-9	148	-37	33	28
77	-179	-8	147	-37	34	29
78	-179	-8	145	-38	36	30
79	-179	-7	144	-39	37	32
80	-179	-7	142	-39	39	32
81	-179	-7	141	-40	40	33
82	179	-7	139	-40	40	33
83	178	-8	138	-41	40	33
84	178	-8	136	-42	42	34
85	178	-7	134	-42	44	35
86	177	-7	133	-43	44	36
87	177	-7	131	-43	46	36
88	176	-6	130	-44	46	38
89	176	-9	128	-44	48	35
90	176	-9	127	-45	49	36
91	176	-11	125	-46	51	35
92	176	-11	124	-46	52	35
93	175	-11	122	-47	53	36
94	175	-9	121	-47	54	38
95	175	-9	119	-48	56	39
96	173	-9	173	3	0	-12
97	172	-10	173	3	-1	-13
98	172	-10	173	4	-1	-14
99	172	-10	172	4	0	-14
100	172	-10	172	5	0	-15
101	172	-10	172	5	0	-15
102	171	-10	171	6	0	-16
103	170	-9	171	6	-1	-15
104	170	-9	170	7	0	-16
105	171	-10	170	7	1	-17
106	170	-10	170	8	0	-18
107	170	-10	169	8	1	-18
108	170	-12	169	9	1	-21
109	170	-13	169	9	1	-22
110	170	-13	168	10	2	-23
111	170	-11	168	10	2	-21
112	170	-10	167	11	3	-21
113	170	-10	167	11	3	-21
114	171	-11	167	12	4	-23
115	171	-11	166	12	5	-23
116	170	-11	166	13	4	-24
117	170	-9	166	13	4	-22
118	170	-9	165	14	5	-23
119	170	-8	165	14	5	-22
120	170	-9	164	-9	6	0
121	170	-9	163	-9	7	0
122	170	-8	163	-9	7	1
123	170	-12	162	-9	8	-3
124	170	-12	162	-9	8	-3
125	170	-15	162	-9	8	-6
126	170	-12	161	-9	9	-3
127	170	-12	161	-9	9	-3
128	170	-11	161	-9	9	-2
129	171	-10	160	-9	11	-1
130	171	-10	160	-9	11	-1
131	170	-9	159	-9	11	0
132	170	-9	159	-9	11	0
133	170	-9	159	-9	11	0
134	170	-8	158	-9	12	1
135	169	-8	158	-9	11	1
136	169	-8	158	-9	11	1
137	168	-9	157	-9	11	0
138	168	-10	157	-9	11	-1
139	168	-10	156	-9	12	-1
140	168	-10	156	-9	12	-1
141	168	-10	156	-9	12	-1
142	168	-9	155	-9	13	0
143	169	-8	155	-9	14	1
144	169	-8	167	-9	2	1
145	169	-8	166	-9	3	1
146	171	-8	166	-9	5	1
147	171	-8	166	-9	5	1
148	172	-8	166	-9	6	1
149	174	-8	166	-9	8	1
150	174	-8	166	-9	8	1
151	176	-7	166	-9	10	2
152	177	-7	166	-9	11	2
153	177	-7	165	-9	12	2
154	178	-7	165	-9	13	2
155	179	-7	165	-9	14	2
156	179	-7	165	-9	14	2
157	180	-7	165	-9	15	2
158	-179	-7	165	-9	16	2
159	-179	-7	165	-9	16	2
160	-178	-8	165	-9	17	1
161	-178	-8	164	-9	18	1
162	-176	-8	164	-9	20	1
163	-176	-9	164	-9	20	0
