frame_id	phi	theta	est_phi	est_theta	err_phi	err_theta	speed
0	-48	-9	0	0	-48	-9
1	-48	-9	0	0	-48	-9
2	-48	-9	0	0	-48	-9
3	-48	-9	0	0	-48	-9
4	-48	-9	0	0	-48	-9
5	-48	-9	0	0	-48	-9
6	-48	-9	0	0	-48	-9
7	-49	-9	0	0	-49	-9
8	-48	-9	0	0	-48	-9
9	-48	-9	0	0	-48	-9
10	-48	-9	0	0	-48	-9
11	-48	-9	0	0	-48	-9
12	-48	-9	0	0	-48	-9
13	-47	-9	0	0	-47	-9
14	-47	-9	0	0	-47	-9
15	-43	-9	0	0	-43	-9
16	-43	-9	0	0	-43	-9
17	-39	-9	0	0	-39	-9
18	-34	-9	0	0	-34	-9
19	-34	-9	0	0	-34	-9
20	-28	-8	0	0	-28	-8
21	-28	-8	0	0	-28	-8
22	-24	-8	0	0	-24	-8
23	-22	-8	0	0	-22	-8
24	-22	-8	0	0	-22	-8
25	-20	-7	0	0	-20	-7
26	-20	-7	0	0	-20	-7
27	-18	-6	0	0	-18	-6
28	-17	-6	0	0	-17	-6
29	-17	-6	0	0	-17	-6
30	-17	-5	0	0	-17	-5
31	-17	-5	0	0	-17	-5
32	-16	-4	0	0	-16	-4
33	-15	-4	0	0	-15	-4
34	-15	-4	0	0	-15	-4
35	-14	-3	0	0	-14	-3
36	-13	-2	0	0	-13	-2
37	-13	-2	0	0	-13	-2
38	-12	1	0	0	-12	1
39	-12	1	0	0	-12	1
40	-12	4	0	0	-12	4
41	-12	4	0	0	-12	4
42	-11	6	0	0	-11	6
43	-11	8	0	0	-11	8
44	-11	8	0	0	-11	8
45	-10	12	0	0	-10	12
46	-10	12	0	0	-10	12
47	-10	14	0	0	-10	14
48	-10	15	4	-7	-14	22
49	-10	15	5	-6	-15	21
50	-10	18	6	-6	-16	24
51	-10	18	7	-6	-17	24
52	-10	20	8	-6	-18	26
53	-10	21	9	-6	-19	27
54	-10	21	10	-6	-20	27
55	-10	23	11	-6	-21	29
56	-10	23	12	-6	-22	29
57	-10	24	13	-6	-23	30
58	-10	25	14	-6	-24	31
59	-10	25	15	-6	-25	31
60	-11	27	17	-6	-28	33
61	-11	27	18	-6	-29	33
62	-11	29	19	-6	-30	35
63	-12	30	20	-6	-32	36
64	-12	30	21	-6	-33	36
65	-12	31	22	-6	-34	37
66	-12	31	23	-6	-35	37
67	-13	32	24	-6	-37	38
68	-14	33	25	-6	-39	39
69	-14	33	26	-6	-40	39
70	-15	34	27	-6	-42	40
71	-15	34	28	-6	-43	40
72	-18	34	2	38	-20	-4
73	-22	35	2	38	-24	-3
74	-22	35	3	39	-25	-4
75	-28	36	3	40	-31	-4
76	-28	36	4	41	-32	-5
77	-31	36	4	42	-35	-6
78	-33	37	5	43	-38	-6
79	-33	37	5	44	-38	-7
80	-34	37	6	45	-40	-8
81	-34	37	6	46	-40	-9
82	-34	37	7	47	-41	-10
83	-35	37	7	48	-42	-11
84	-35	37	8	49	-43	-12
85	-36	37	8	50	-44	-13
86	-37	37	9	51	-46	-14
87	-37	37	9	52	-46	-15
88	-39	37	10	53	-49	-16
89	-39	37	10	54	-49	-17
90	-40	36	11	55	-51	-19
91	-41	36	11	56	-52	-20
92	-41	36	12	57	-53	-21
93	-41	36	12	58	-53	-22
94	-41	36	13	59	-54	-23
95	-42	35	13	60	-55	-25
96	-43	35	-26	53	-17	-18
97	-43	35	-26	53	-17	-18
98	-43	35	-26	54	-17	-19
99	-43	35	-27	55	-16	-20
100	-43	35	-27	56	-16	-21
101	-43	35	-27	56	-16	-21
102	-43	34	-28	57	-15	-23
103	-42	34	-28	58	-14	-24
104	-42	34	-28	59	-14	-25
105	-40	34	-29	60	-11	-26
106	-38	33	-29	60	-9	-27
107	-38	33	-29	61	-9	-28
108	-32	32	-30	62	-2	-30
109	-32	32	-30	63	-2	-31
110	-27	31	-30	64	3	-33
111	-24	30	-31	64	7	-34
112	-24	30	-31	65	7	-35
113	-20	30	-31	66	11	-36
114	-20	30	-32	67	12	-37
115	-16	30	-32	68	16	-38
116	-14	30	-32	68	18	-38
117	-14	30	-33	69	19	-39
118	-10	26	-33	70	23	-44
119	-10	26	-33	71	23	-45
120	-8	25	-68	36	60	-11
121	-7	24	-69	36	62	-12
122	-7	24	-70	36	63	-12
123	-4	23	-71	36	67	-13
124	-4	23	-72	36	68	-13
125	-1	22	-73	36	72	-14
126	0	21	-74	36	74	-15
127	0	21	-75	36	75	-15
