frame_id	phi	theta	est_phi	est_theta	err_phi	err_theta	speed	err_ang
0	76	-8	0	0	76.14
1	77	-8	0	0	77.13
2	77	-8	0	0	77.13
3	78	-8	0	0	78.12
4	78	-8	0	0	78.12
5	80	-8	0	0	80.10
6	80	-8	0	0	80.10
7	80	-8	0	0	80.10
8	80	-8	0	0	80.10
9	80	-8	0	0	80.10
10	80	-8	0	0	80.10
11	81	-9	0	0	81.11
12	81	-9	0	0	81.11
13	81	-10	0	0	81.14
14	81	-10	0	0	81.14
15	81	-10	0	0	81.14
16	81	-10	0	0	81.14
17	80	-10	0	0	80.15
18	80	-10	0	0	80.15
19	81	-10	0	0	81.14
20	81	-10	0	0	81.14
21	84	-11	0	0	84.11
22	84	-11	0	0	84.11
23	87	-11	0	0	87.06
24	88	-11	0	0	88.04
25	88	-11	0	0	88.04
26	91	-11	0	0	90.98
27	91	-11	0	0	90.98
28	94	-13	0	0	93.90
29	94	-13	0	0	93.90
30	94	-13	0	0	93.90
31	95	-14	0	0	94.85
32	95	-14	76	-8	19.58
33	97	-13	76	-8	21.23
34	97	-13	76	-8	21.23
35	99	-12	76	-8	22.99
36	99	-12	76	-8	22.99
37	100	-12	76	-8	23.96
38	100	-12	76	-8	23.96
39	100	-12	76	-8	23.96
40	100	-12	76	-8	23.96
41	98	-13	76	-8	22.19
42	98	-13	76	-8	22.19
43	94	-15	76	-8	18.96
44	94	-15	76	-8	18.96
45	87	-16	76	-8	13.40
46	87	-16	76	-8	13.40
47	80	-18	76	-8	10.73
48	80	-18	76	-8	10.73
49	74	-20	76	-8	12.16
50	74	-20	76	-8	12.16
51	67	-22	76	-8	16.47
52	67	-22	76	-8	16.47
53	63	-22	76	-8	18.78
54	63	-22	76	-8	18.78
55	61	-21	76	-8	19.46
56	61	-21	76	-8	19.46
57	63	-21	76	-8	18.07
58	63	-21	76	-8	18.07
59	66	-21	76	-8	16.19
60	66	-21	76	-8	16.19
61	66	-22	76	-8	16.99
62	66	-22	76	-8	16.99
63	63	-23	76	-8	19.51
64	63	-23	114	-20	47.31
65	57	-25	114	-20	52.53
66	57	-25	115	-20	53.43
67	51	-25	115	-20	58.81
68	51	-25	116	-20	59.70
69	45	-26	116	-20	64.86
70	45	-26	117	-21	65.39
71	41	-26	118	-21	69.77
72	41	-26	118	-21	69.77
73	39	-27	119	-21	72.11
74	39	-27	119	-21	72.11
75	37	-27	120	-22	74.29
76	37	-27	121	-22	75.14
77	37	-28	121	-22	74.84
78	37	-28	122	-22	75.69
79	36	-29	122	-22	76.22
80	36	-29	123	-23	76.61
81	35	-28	124	-23	78.60
82	35	-28	124	-23	78.60
83	32	-28	125	-23	81.90
