frame_id	phi	theta	est_phi	est_theta	err_phi	err_theta	speed
0	26	2	0	0	26	2
1	26	2	0	0	26	2
2	27	2	0	0	27	2
3	27	2	0	0	27	2
4	28	2	0	0	28	2
5	29	2	0	0	29	2
6	29	2	0	0	29	2
7	30	2	0	0	30	2
8	30	2	0	0	30	2
9	30	1	0	0	30	1
10	31	1	0	0	31	1
11	32	1	0	0	32	1
12	32	1	0	0	32	1
13	33	1	0	0	33	1
14	34	1	0	0	34	1
15	36	1	0	0	36	1
16	36	3	0	0	36	3
17	36	3	0	0	36	3
18	36	4	0	0	36	4
19	35	5	0	0	35	5
20	34	6	0	0	34	6
21	34	6	0	0	34	6
22	34	7	0	0	34	7
23	33	8	0	0	33	8
24	32	8	0	0	32	8
25	30	9	0	0	30	9
26	30	9	0	0	30	9
27	29	11	0	0	29	11
28	27	11	0	0	27	11
29	26	13	0	0	26	13
30	26	13	0	0	26	13
31	25	14	0	0	25	14
32	24	16	0	0	24	16
33	22	17	0	0	22	17
34	21	19	0	0	21	19
35	21	19	0	0	21	19
36	20	20	0	0	20	20
37	19	20	0	0	19	20
38	19	20	0	0	19	20
39	19	20	0	0	19	20
40	18	20	0	0	18	20
41	18	20	0	0	18	20
42	17	20	0	0	17	20
43	17	19	0	0	17	19
44	17	19	0	0	17	19
45	17	19	0	0	17	19
46	16	19	0	0	16	19
47	16	19	0	0	16	19
48	15	19	38	14	-23	5
49	15	19	38	14	-23	5
50	14	20	38	14	-24	6
51	12	20	38	14	-26	6
52	11	20	39	15	-28	5
53	11	20	39	15	-28	5
54	9	20	39	15	-30	5
55	8	20	39	15	-31	5
56	7	20	40	16	-33	4
57	6	20	40	16	-34	4
58	6	20	40	16	-34	4
59	6	19	40	16	-34	3
60	6	19	41	17	-35	2
61	5	19	41	17	-36	2
62	5	19	41	17	-36	2
63	5	19	41	17	-36	2
64	4	19	42	18	-38	1
65	3	19	42	18	-39	1
66	2	19	42	18	-40	1
67	2	19	42	18	-40	1
68	1	19	43	19	-42	0
69	0	19	43	19	-43	0
70	0	20	43	19	-43	1
71	0	20	43	19	-43	1
72	0	20	-2	30	2	-10
73	-1	20	-2	30	1	-10
74	-1	19	-3	30	2	-11
75	-1	19	-4	31	3	-12
76	-1	19	-4	31	3	-12
77	-2	18	-5	32	3	-14
78	-2	18	-6	32	4	-14
79	-3	18	-6	33	3	-15
80	-3	18	-7	33	4	-15
81	-3	17	-8	34	5	-17
82	-4	16	-9	34	5	-18
83	-5	14	-9	35	4	-21
84	-5	11	-10	35	5	-24
85	-5	11	-11	35	6	-24
86	-6	8	-11	36	5	-28
87	-6	5	-12	36	6	-31
88	-6	4	-13	37	7	-33
89	-6	3	-14	37	8	-34
90	-6	3	-14	38	8	-35
91	-6	2	-15	38	9	-36
92	-7	1	-16	39	9	-38
93	-7	0	-16	39	9	-39
94	-7	0	-17	40	10	-40
95	-7	0	-18	40	11	-40
96	-8	-1	-15	21	7	-22
97	-8	-2	-15	21	7	-23
98	-8	-2	-16	21	8	-23
99	-8	-2	-16	21	8	-23
100	-8	-3	-17	21	9	-24
101	-9	-3	-18	21	9	-24
102	-9	-4	-18	21	9	-25
103	-9	-4	-19	21	10	-25
104	-9	-5	-20	21	11	-26
105	-9	-5	-20	21	11	-26
106	-10	-5	-21	21	11	-26
107	-10	-5	-21	21	11	-26
108	-10	-5	-22	21	12	-26
109	-10	-6	-23	21	13	-27
110	-11	-6	-23	21	12	-27
111	-11	-6	-24	21	13	-27
112	-11	-6	-25	21	14	-27
113	-12	-6	-25	21	13	-27
114	-13	-6	-26	21	13	-27
115	-13	-6	-26	21	13	-27
116	-13	-6	-27	21	14	-27
117	-14	-6	-28	21	14	-27
118	-14	-6	-28	21	14	-27
119	-15	-6	-29	21	14	-27
