0	1.87
1	2.09
2	2.09
3	0.94
4	0.00
5	0.94
6	nan
7	1.32
8	2.09
9	1.31
10	nan
11	3.75
12	0.94
13	0.93
14	1.32
15	0.00
16	0.93
17	1.32
18	0.00
19	0.00
20	0.00
21	0.00
22	0.00
23	13.96
24	17.68
25	17.22
26	9.42
27	8.44
28	3.75
29	2.96
30	10.31
31	6.56
32	15.93
33	15.95
34	14.27
35	4.19
36	4.69
37	6.63
38	2.95
39	14.05
40	12.19
41	11.25
42	13.09
43	7.48
44	12.20
45	2.09
46	8.43
47	15.93
48	9.37
49	10.31
50	10.31
51	6.56
52	2.81
53	0.94
54	0.94
55	11.28
