frame_id	phi	theta	est_phi	est_theta	err_phi	err_theta	speed
0	129	-13	0	0	129	-13
1	129	-13	0	0	129	-13
2	131	-14	0	0	131	-14
3	131	-14	0	0	131	-14
4	133	-12	0	0	133	-12
5	133	-12	0	0	133	-12
6	134	-12	0	0	134	-12
7	134	-12	0	0	134	-12
8	135	-13	0	0	135	-13
9	135	-13	0	0	135	-13
10	136	-13	0	0	136	-13
11	136	-13	0	0	136	-13
12	137	-10	0	0	137	-10
13	137	-10	0	0	137	-10
14	138	-11	0	0	138	-11
15	138	-11	0	0	138	-11
16	139	-12	0	0	139	-12
17	139	-12	0	0	139	-12
18	139	-11	0	0	139	-11
19	139	-11	0	0	139	-11
20	139	-11	0	0	139	-11
21	139	-11	0	0	139	-11
22	139	-11	0	0	139	-11
23	139	-11	0	0	139	-11
24	139	-11	0	0	139	-11
25	139	-11	0	0	139	-11
26	140	-12	0	0	140	-12
27	140	-12	0	0	140	-12
28	141	-13	0	0	141	-13
29	141	-13	0	0	141	-13
30	141	-13	0	0	141	-13
31	141	-13	0	0	141	-13
32	140	-13	0	0	140	-13
33	140	-13	0	0	140	-13
34	140	-14	0	0	140	-14
35	140	-14	0	0	140	-14
36	140	-15	0	0	140	-15
37	140	-15	0	0	140	-15
38	141	-15	0	0	141	-15
39	141	-15	0	0	141	-15
40	142	-16	0	0	142	-16
41	142	-16	0	0	142	-16
42	143	-17	0	0	143	-17
43	143	-17	0	0	143	-17
44	145	-17	0	0	145	-17
45	145	-17	0	0	145	-17
46	146	-17	0	0	146	-17
47	146	-17	0	0	146	-17
48	148	-17	149	-9	-1	-8
49	148	-17	149	-8	-1	-9
50	150	-19	149	-8	1	-11
51	150	-19	150	-8	0	-11
52	152	-19	150	-8	2	-11
53	152	-19	151	-8	1	-11
54	152	-19	151	-8	1	-11
55	152	-19	151	-8	1	-11
56	153	-19	152	-8	1	-11
57	153	-19	152	-8	1	-11
58	153	-19	153	-8	0	-11
59	153	-19	153	-8	0	-11
60	154	-19	154	-8	0	-11
61	154	-19	154	-7	0	-12
62	154	-19	154	-7	0	-12
63	154	-19	155	-7	-1	-12
64	156	-19	155	-7	1	-12
65	156	-19	156	-7	0	-12
66	157	-18	156	-7	1	-11
67	157	-18	156	-7	1	-11
68	158	-18	157	-7	1	-11
69	158	-18	157	-7	1	-11
70	158	-19	158	-7	0	-12
71	158	-19	158	-7	0	-12
72	158	-20	157	-23	1	3
73	158	-20	157	-23	1	3
74	159	-20	157	-23	2	3
75	159	-20	158	-23	1	3
76	159	-20	158	-24	1	4
77	159	-20	158	-24	1	4
78	159	-20	159	-24	0	4
79	159	-20	159	-24	0	4
80	159	-21	160	-25	-1	4
81	159	-21	160	-25	-1	4
82	158	-20	160	-25	-2	5
83	158	-20	161	-25	-3	5
84	158	-21	161	-26	-3	5
85	158	-21	161	-26	-3	5
86	157	-21	162	-26	-5	5
87	157	-21	162	-26	-5	5
88	157	-21	163	-27	-6	6
89	157	-21	163	-27	-6	6
90	158	-21	163	-27	-5	6
91	158	-21	164	-27	-6	6
92	158	-21	164	-28	-6	7
93	158	-21	164	-28	-6	7
94	158	-21	165	-28	-7	7
95	158	-21	165	-28	-7	7
96	157	-20	168	-23	-11	3
97	157	-20	168	-23	-11	3
98	157	-20	168	-23	-11	3
99	157	-20	169	-23	-12	3
100	156	-20	169	-23	-13	3
101	156	-20	170	-23	-14	3
102	157	-20	170	-23	-13	3
103	157	-20	170	-23	-13	3
104	159	-21	171	-24	-12	3
105	159	-21	171	-24	-12	3
106	160	-20	172	-24	-12	4
107	160	-20	172	-24	-12	4
108	161	-21	173	-24	-12	3
109	161	-21	173	-24	-12	3
110	162	-20	173	-24	-11	4
111	162	-20	174	-24	-12	4
112	164	-18	174	-25	-10	7
113	164	-18	175	-25	-11	7
114	166	-17	175	-25	-9	8
115	166	-17	175	-25	-9	8
116	167	-16	176	-25	-9	9
117	167	-16	176	-25	-9	9
118	169	-15	177	-25	-8	10
119	169	-15	177	-25	-8	10
120	170	-13	156	-20	14	7
121	170	-13	155	-20	15	7
122	172	-12	155	-20	17	8
123	172	-12	155	-20	17	8
124	174	-10	155	-20	19	10
125	174	-10	155	-20	19	10
126	175	-8	155	-20	20	12
127	175	-8	155	-20	20	12
