frame_id	phi	theta	est_phi	est_theta	err_phi	err_theta	speed	err_ang
0	18	-12	0	0	21.52
1	19	-14	0	0	23.45
2	20	-15	0	0	24.81
3	20	-15	0	0	24.81
4	20	-15	0	0	24.81
5	21	-16	0	0	26.18
6	21	-16	0	0	26.18
7	21	-16	0	0	26.18
8	21	-15	0	0	25.61
9	21	-15	0	0	25.61
10	21	-14	0	0	25.06
11	21	-13	0	0	24.54
12	21	-12	0	0	24.05
13	21	-10	0	0	23.16
14	21	-9	0	0	22.77
15	21	-8	0	0	22.41
16	21	-7	0	0	22.09
17	21	-6	0	0	21.80
18	20	-4	0	0	20.38
19	19	-3	0	0	19.23
20	17	-1	0	0	17.03
21	15	0	0	0	15.00
22	14	0	0	0	14.00
23	12	2	0	0	12.16
24	11	2	0	0	11.18
25	10	3	0	0	10.44
26	10	4	0	0	10.76
27	10	4	0	0	10.76
28	9	4	0	0	9.84
29	9	4	0	0	9.84
30	9	4	0	0	9.84
31	9	4	0	0	9.84
32	9	5	18	-12	19.21
33	8	5	18	-12	19.69
34	8	5	18	-12	19.69
35	7	6	18	-12	21.06
36	7	6	18	-12	21.06
37	6	6	18	-12	21.60
38	6	7	18	-12	22.44
39	5	7	18	-12	22.98
40	5	7	18	-12	22.98
41	5	7	18	-12	22.98
42	5	7	18	-12	22.98
43	5	7	18	-12	22.98
44	5	7	18	-12	22.98
45	5	7	18	-12	22.98
46	5	7	18	-12	22.98
47	5	7	18	-12	22.98
48	5	8	18	-12	23.81
49	5	8	18	-12	23.81
50	5	8	18	-12	23.81
51	5	8	18	-12	23.81
52	5	8	18	-12	23.81
53	5	8	18	-12	23.81
54	5	8	18	-12	23.81
55	5	8	18	-12	23.81
56	5	8	18	-12	23.81
57	4	8	18	-12	24.37
58	4	8	18	-12	24.37
59	4	8	18	-12	24.37
60	4	8	18	-12	24.37
61	5	8	18	-12	23.81
62	5	8	18	-12	23.81
63	4	8	18	-12	24.37
64	4	8	0	22	14.52
65	5	8	0	22	14.80
66	5	8	0	23	15.75
67	4	8	0	23	15.48
68	5	8	-1	24	17.00
69	5	9	-1	24	16.06
70	5	9	-1	25	16.99
71	5	9	-1	25	16.99
72	5	9	-2	26	18.25
73	5	9	-2	26	18.25
74	5	9	-2	27	19.18
75	5	9	-3	27	19.53
76	5	9	-3	28	20.44
77	5	9	-3	28	20.44
78	5	9	-3	29	21.36
79	5	9	-4	29	21.71
80	5	9	-4	30	22.62
81	5	9	-4	31	23.54
82	5	9	-5	31	23.89
83	5	8	-5	32	25.74
84	5	8	-5	32	25.74
85	5	8	-5	33	26.66
86	5	8	-6	33	26.99
87	5	8	-6	34	27.91
88	5	8	-6	34	27.91
89	5	8	-7	35	29.16
90	5	8	-7	35	29.16
91	5	9	-7	36	29.13
92	5	9	-7	36	29.13
93	5	9	-8	37	30.38
94	5	9	-8	37	30.38
95	5	9	-8	38	31.28
96	5	9	-1	11	6.24
97	5	9	-1	11	6.24
98	5	9	-1	11	6.24
99	5	9	-1	11	6.24
100	5	9	-1	11	6.24
101	5	9	-1	11	6.24
102	5	9	-1	11	6.24
103	5	9	-2	11	7.18
104	5	9	-2	11	7.18
105	5	9	-2	11	7.18
106	5	9	-2	11	7.18
107	5	9	-2	12	7.51
108	5	9	-2	12	7.51
109	5	9	-3	12	8.42
110	4	9	-3	12	7.51
111	4	9	-3	12	7.51
112	5	9	-3	12	8.42
113	4	9	-3	12	7.51
114	5	9	-3	12	8.42
115	4	9	-3	12	7.51
116	5	9	-4	12	9.34
117	4	9	-4	12	8.42
118	4	9	-4	13	8.81
119	4	9	-4	13	8.81
120	4	9	-4	13	8.81
121	4	9	-4	13	8.81
122	4	9	-5	13	9.70
123	4	9	-5	13	9.70
124	4	9	-5	13	9.70
125	4	9	-5	13	9.70
126	4	9	-5	13	9.70
127	4	9	-5	13	9.70
128	4	9	6	10	2.21
129	4	9	6	10	2.21
130	4	9	6	10	2.21
131	4	9	6	10	2.21
132	4	9	6	10	2.21
133	4	9	6	10	2.21
134	4	9	6	10	2.21
135	4	9	6	10	2.21
136	4	10	6	10	1.97
137	4	9	6	10	2.21
138	3	9	6	10	3.12
139	3	9	6	10	3.12
140	3	9	6	10	3.12
141	3	8	6	10	3.57
142	3	8	6	10	3.57
143	2	7	6	10	4.96
144	2	7	6	10	4.96
145	2	7	6	10	4.96
146	2	8	6	10	4.43
147	2	8	6	10	4.43
148	2	8	6	10	4.43
149	2	9	6	10	4.07
150	2	9	6	10	4.07
151	1	10	6	10	4.92
152	1	11	6	10	5.02
153	1	11	6	10	5.02
154	2	12	6	10	4.41
155	3	12	6	10	3.56
156	4	11	6	10	2.21
157	5	9	6	10	1.40
158	4	9	6	10	2.21
159	4	9	6	10	2.21
160	3	8	3	9	1.00
161	3	8	2	9	1.41
162	3	8	2	9	1.41
163	3	8	2	9	1.41
164	3	8	2	9	1.41
165	3	9	2	9	0.99
166	3	9	2	9	0.99
167	3	9	2	9	0.99
168	3	9	2	9	0.99
169	3	9	2	9	0.99
170	2	9	2	9	0.00
171	2	9	2	9	0.00
172	2	9	2	9	0.00
173	3	9	2	9	0.99
174	2	9	2	9	0.00
175	3	9	2	9	0.99
176	3	9	2	9	0.99
177	3	10	2	9	1.40
178	3	10	2	9	1.40
179	2	10	2	9	1.00
180	2	10	2	9	1.00
181	2	10	2	9	1.00
182	2	10	2	9	1.00
183	2	10	2	9	1.00
184	2	10	2	9	1.00
185	2	10	2	9	1.00
186	2	10	2	9	1.00
187	2	10	2	9	1.00
188	3	9	2	9	0.99
189	3	9	2	9	0.99
190	2	9	2	9	0.00
191	2	9	2	9	0.00
192	2	9	2	7	2.00
193	2	9	1	6	3.16
194	2	9	1	6	3.16
195	2	9	1	6	3.16
196	2	9	1	6	3.16
197	2	9	1	6	3.16
198	2	9	1	6	3.16
199	2	9	1	6	3.16
200	2	9	1	6	3.16
201	2	9	1	6	3.16
202	2	9	1	6	3.16
203	2	9	1	6	3.16
204	2	9	1	6	3.16
205	2	9	1	6	3.16
206	2	9	1	6	3.16
207	2	9	1	6	3.16
208	2	9	1	6	3.16
209	2	9	1	6	3.16
210	2	9	1	6	3.16
211	2	9	1	6	3.16
212	2	9	1	6	3.16
213	2	9	1	6	3.16
214	2	9	1	6	3.16
215	2	9	1	6	3.16
216	2	9	1	6	3.16
217	2	9	1	6	3.16
218	2	9	1	6	3.16
219	2	9	1	6	3.16
220	2	9	1	6	3.16
221	2	9	1	6	3.16
222	2	9	1	6	3.16
223	2	9	1	6	3.16
224	2	9	1	10	1.40
225	2	9	0	10	2.21
226	2	9	0	10	2.21
227	2	9	0	10	2.21
228	2	9	0	10	2.21
229	2	9	0	10	2.21
230	2	9	0	10	2.21
231	2	9	0	10	2.21
232	2	9	0	10	2.21
233	2	9	0	10	2.21
234	2	9	0	10	2.21
235	2	9	0	10	2.21
236	2	9	0	10	2.21
237	2	9	0	10	2.21
238	2	9	0	10	2.21
239	2	9	0	10	2.21
240	2	9	0	10	2.21
241	2	9	0	10	2.21
242	2	9	0	10	2.21
243	2	9	0	10	2.21
244	2	9	0	10	2.21
245	2	9	0	10	2.21
