0	22.67
1	15.02
2	43.64
3	37.77
4	29.06
5	57.38
6	40.18
7	47.30
8	124.56
9	5.63
10	19.99
11	26.48
12	18.95
13	18.03
14	38.25
15	68.42
16	59.86
17	81.04
18	36.18
19	55.94
20	42.03
21	40.36
22	22.46
23	42.34
24	29.60
25	26.44
26	39.53
27	29.58
28	42.38
29	1.21
30	55.42
31	9.96
32	68.99
33	51.73
34	30.05
35	32.83
36	16.93
37	46.25
38	39.51
39	18.71
40	78.93
41	105.85
42	46.39
43	21.91
44	27.92
45	18.76
46	114.71
47	56.09
48	44.03
49	2.06
50	22.62
51	4.69
52	18.81
53	20.79
54	24.85
55	52.10
