frame_id	phi	theta	est_phi	est_theta	err_phi	err_theta	speed	err_ang
0	155	-18	0	0	149.54
1	155	-18	0	0	149.54
2	155	-18	0	0	149.54
3	155	-18	0	0	149.54
4	155	-18	0	0	149.54
5	155	-18	0	0	149.54
6	155	-18	0	0	149.54
7	155	-18	0	0	149.54
8	155	-18	0	0	149.54
9	155	-18	0	0	149.54
10	155	-18	0	0	149.54
11	155	-18	0	0	149.54
12	155	-18	0	0	149.54
13	155	-18	0	0	149.54
14	155	-18	0	0	149.54
15	155	-18	0	0	149.54
16	156	-18	0	0	150.32
17	156	-17	0	0	150.88
18	156	-17	0	0	150.88
19	156	-17	0	0	150.88
20	157	-17	0	0	151.68
21	157	-17	0	0	151.68
22	158	-16	0	0	153.03
23	159	-16	0	0	153.82
24	160	-16	0	0	154.59
25	161	-16	0	0	155.35
26	162	-15	0	0	156.73
27	162	-15	0	0	156.73
28	163	-15	0	0	157.48
29	164	-14	0	0	158.86
30	164	-14	0	0	158.86
31	165	-14	0	0	159.59
32	165	-14	155	-18	10.41
33	165	-14	155	-18	10.41
34	165	-14	155	-18	10.41
35	165	-14	155	-18	10.41
36	165	-14	155	-18	10.41
37	165	-14	155	-18	10.41
38	165	-14	155	-18	10.41
39	165	-14	155	-18	10.41
40	165	-14	155	-18	10.41
41	165	-14	155	-18	10.41
42	165	-14	155	-18	10.41
43	165	-14	155	-18	10.41
44	165	-14	155	-18	10.41
45	164	-14	155	-18	9.53
46	164	-14	155	-18	9.53
47	164	-14	155	-18	9.53
48	164	-14	155	-18	9.53
49	164	-14	155	-18	9.53
50	164	-14	155	-18	9.53
51	164	-14	155	-18	9.53
52	165	-14	155	-18	10.41
53	165	-15	155	-18	10.04
54	165	-15	155	-18	10.04
55	165	-15	155	-18	10.04
56	165	-15	155	-18	10.04
57	165	-15	155	-18	10.04
58	166	-15	155	-18	10.96
59	166	-15	155	-18	10.96
60	166	-15	155	-18	10.96
61	166	-15	155	-18	10.96
62	166	-15	155	-18	10.96
63	166	-15	155	-18	10.96
64	166	-15	175	-10	10.11
65	166	-15	175	-9	10.65
66	166	-15	175	-9	10.65
67	166	-15	175	-9	10.65
68	166	-14	176	-9	11.00
69	165	-14	176	-9	11.88
70	165	-13	176	-9	11.51
71	165	-13	177	-9	12.44
72	165	-13	177	-9	12.44
73	166	-13	177	-8	11.91
74	166	-13	178	-8	12.81
75	166	-13	178	-8	12.81
76	166	-13	178	-8	12.81
77	166	-13	179	-8	13.72
78	166	-13	179	-8	13.72
79	166	-13	179	-8	13.72
80	166	-13	-180	-8	14.64
81	166	-13	-180	-7	15.03
82	166	-13	-180	-7	15.03
83	165	-13	-180	-7	15.94
84	165	-13	-179	-7	16.85
85	165	-13	-179	-7	16.85
86	165	-13	-179	-7	16.85
87	165	-13	-178	-7	17.77
88	165	-13	-178	-7	17.77
89	165	-14	-178	-6	18.54
90	166	-14	-177	-6	18.54
91	166	-14	-177	-6	18.54
92	166	-14	-177	-6	18.54
93	166	-14	-176	-6	19.43
94	165	-14	-176	-6	20.33
95	165	-14	-176	-6	20.33
96	165	-14	167	-16	2.78
97	165	-14	167	-16	2.78
98	165	-14	167	-16	2.78
99	165	-14	167	-16	2.78
100	166	-13	167	-16	3.15
101	165	-13	167	-16	3.57
102	165	-13	167	-16	3.57
103	165	-13	167	-16	3.57
104	165	-14	167	-16	2.78
105	165	-13	167	-16	3.57
106	165	-14	167	-16	2.78
107	165	-14	167	-16	2.78
108	166	-13	167	-16	3.15
109	166	-13	167	-16	3.15
110	166	-13	167	-16	3.15
111	166	-13	167	-16	3.15
112	166	-13	167	-16	3.15
113	166	-13	167	-16	3.15
114	166	-13	167	-16	3.15
115	166	-13	167	-16	3.15
116	166	-13	167	-16	3.15
117	166	-12	167	-16	4.12
118	166	-12	167	-16	4.12
119	166	-11	167	-16	5.09
120	166	-11	167	-16	5.09
121	165	-12	167	-16	4.45
122	165	-12	167	-16	4.45
123	164	-13	167	-16	4.18
124	164	-12	167	-16	4.95
125	164	-12	167	-16	4.95
126	164	-13	167	-16	4.18
127	164	-13	167	-16	4.18
128	163	-12	164	-13	1.40
129	162	-12	163	-12	0.98
130	161	-13	163	-12	2.19
131	161	-12	163	-12	1.96
132	161	-12	163	-12	1.96
133	161	-12	163	-12	1.96
134	161	-12	163	-12	1.96
135	161	-12	163	-12	1.96
136	161	-12	163	-12	1.96
137	160	-13	163	-12	3.09
138	160	-13	163	-12	3.09
139	160	-12	163	-12	2.93
140	160	-12	163	-12	2.93
141	161	-12	163	-12	1.96
142	162	-12	163	-12	0.98
143	163	-12	163	-12	nan
144	163	-12	163	-12	nan
145	165	-12	163	-12	1.96
146	166	-12	163	-12	2.93
147	167	-12	163	-12	3.91
148	169	-12	163	-12	5.87
149	171	-12	163	-12	7.82
150	173	-13	163	-12	9.81
151	174	-13	163	-12	10.78
152	175	-13	163	-12	11.76
153	176	-13	163	-12	12.73
154	175	-13	163	-12	11.76
155	174	-13	163	-12	10.78
156	173	-13	163	-12	9.81
157	172	-13	163	-12	8.84
158	171	-14	163	-12	8.05
159	171	-14	163	-12	8.05
160	171	-14	161	-10	10.57
161	171	-14	160	-9	11.88
162	171	-15	160	-9	12.31
163	172	-15	160	-9	13.18
164	172	-15	160	-9	13.18
165	172	-15	160	-9	13.18
166	172	-15	160	-9	13.18
167	172	-15	160	-9	13.18
168	173	-16	160	-9	14.49
169	173	-16	160	-9	14.49
170	173	-16	160	-9	14.49
171	173	-16	160	-9	14.49
172	173	-16	160	-9	14.49
173	173	-16	160	-9	14.49
174	173	-16	160	-9	14.49
175	173	-16	160	-9	14.49
176	174	-16	160	-9	15.35
177	174	-17	159	-8	17.17
