0	26.08
1	31.88
2	5.70
3	44.61
4	63.58
5	39.31
6	24.71
7	8.27
8	12.49
9	27.32
10	2.96
11	36.56
12	8.49
13	117.46
14	3.98
15	13.42
16	30.05
17	32.91
18	52.12
19	32.52
20	44.47
21	20.95
22	47.08
23	104.07
24	1.33
25	63.37
26	10.69
27	27.22
28	19.23
29	54.30
30	29.10
31	34.94
32	14.60
33	29.03
34	136.52
35	72.45
36	51.55
37	17.58
38	25.45
39	9.29
40	45.82
41	32.48
42	54.62
43	14.30
44	49.06
45	66.38
46	38.34
47	38.44
48	3.59
49	12.42
50	0.94
51	62.95
52	91.37
53	42.79
54	34.33
55	18.54
