frame_id	phi	theta	est_phi	est_theta	err_phi	err_theta	speed
0	167	1	0	0	167	1
1	167	1	0	0	167	1
2	167	1	0	0	167	1
3	167	1	0	0	167	1
4	167	1	0	0	167	1
5	167	1	0	0	167	1
6	167	1	0	0	167	1
7	167	1	0	0	167	1
8	167	1	0	0	167	1
9	167	1	0	0	167	1
10	167	1	0	0	167	1
11	167	1	0	0	167	1
12	167	1	0	0	167	1
13	167	0	0	0	167	0
14	167	0	0	0	167	0
15	166	0	0	0	166	0
16	166	-2	0	0	166	-2
17	165	-3	0	0	165	-3
18	164	-5	0	0	164	-5
19	164	-7	0	0	164	-7
20	164	-9	0	0	164	-9
21	163	-10	0	0	163	-10
22	163	-12	0	0	163	-12
23	163	-14	0	0	163	-14
24	163	-15	0	0	163	-15
25	163	-15	0	0	163	-15
26	163	-15	0	0	163	-15
27	164	-15	0	0	164	-15
28	164	-15	0	0	164	-15
29	164	-15	0	0	164	-15
30	164	-15	0	0	164	-15
31	165	-16	0	0	165	-16
32	165	-16	0	0	165	-16
33	166	-16	0	0	166	-16
34	166	-16	0	0	166	-16
35	167	-16	0	0	167	-16
36	168	-16	0	0	168	-16
37	169	-16	0	0	169	-16
38	170	-17	0	0	170	-17
39	170	-17	0	0	170	-17
40	171	-18	0	0	171	-18
41	171	-19	0	0	171	-19
42	172	-19	0	0	172	-19
43	173	-20	0	0	173	-20
44	173	-21	0	0	173	-21
45	174	-22	0	0	174	-22
46	174	-23	0	0	174	-23
47	175	-22	0	0	175	-22
48	175	-22	159	-31	16	9
49	175	-22	158	-31	17	9
50	175	-21	158	-32	17	11
51	175	-19	158	-33	17	14
52	174	-18	158	-33	16	15
53	174	-18	158	-34	16	16
54	173	-17	158	-35	15	18
55	173	-17	157	-35	16	18
56	172	-17	157	-36	15	19
57	172	-17	157	-37	15	20
58	172	-16	157	-37	15	21
59	172	-15	157	-38	15	23
60	171	-15	157	-39	14	24
61	171	-14	156	-39	15	25
62	171	-13	156	-40	15	27
63	171	-12	156	-41	15	29
64	171	-12	156	-41	15	29
65	171	-11	156	-42	15	31
66	170	-11	156	-43	14	32
67	170	-10	155	-43	15	33
68	170	-10	155	-44	15	34
69	169	-8	155	-45	14	37
70	168	-7	155	-45	13	38
71	167	-6	155	-46	12	40
72	165	-5	-173	-29	-22	24
73	164	-3	-173	-29	-23	26
74	162	-2	-172	-29	-26	27
75	160	-1	-172	-29	-28	28
76	159	0	-171	-30	-30	30
77	157	0	-171	-30	-32	30
78	155	0	-170	-30	-35	30
79	153	0	-170	-31	-37	31
80	151	0	-169	-31	-40	31
81	149	0	-169	-31	-42	31
82	147	0	-168	-31	-45	31
83	145	0	-168	-32	-47	32
84	143	0	-167	-32	-50	32
85	140	1	-167	-32	-53	33
86	138	2	-166	-33	-56	35
87	135	2	-166	-33	-59	35
88	133	3	-165	-33	-62	36
89	130	3	-165	-33	-65	36
90	126	2	-164	-34	-70	36
91	123	2	-164	-34	-73	36
92	119	2	-163	-34	-78	36
93	116	1	-163	-35	-81	36
94	113	1	-162	-35	-85	36
95	110	0	-162	-35	-88	35
96	106	0	155	12	-49	-12
97	103	-1	154	12	-51	-13
98	99	-1	154	13	-55	-14
99	96	-2	153	14	-57	-16
100	92	-2	153	14	-61	-16
101	88	-2	152	15	-64	-17
102	84	-3	152	16	-68	-19
103	80	-3	152	16	-72	-19
104	76	-3	151	17	-75	-20
105	73	-3	151	18	-78	-21
106	70	-3	150	19	-80	-22
107	67	-3	150	19	-83	-22
108	63	-4	150	20	-87	-24
109	60	-4	149	21	-89	-25
110	56	-5	149	21	-93	-26
111	52	-6	148	22	-96	-28
112	49	-7	148	23	-99	-30
113	45	-8	147	24	-102	-32
114	42	-10	147	24	-105	-34
115	39	-11	147	25	-108	-36
116	36	-12	146	26	-110	-38
117	32	-12	146	26	-114	-38
118	29	-12	145	27	-116	-39
119	27	-12	145	28	-118	-40
120	25	-11	47	5	-22	-16
121	24	-11	44	5	-20	-16
122	22	-10	42	5	-20	-15
123	22	-9	39	5	-17	-14
124	21	-8	37	5	-16	-13
125	20	-7	34	6	-14	-13
126	19	-6	32	6	-13	-12
127	19	-6	29	6	-10	-12
128	19	-5	27	6	-8	-11
129	19	-5	24	6	-5	-11
130	20	-5	22	7	-2	-12
131	21	-6	19	7	2	-13
132	22	-6	17	7	5	-13
133	23	-5	15	7	8	-12
134	24	-5	12	7	12	-12
135	26	-5	10	8	16	-13
136	28	-5	7	8	21	-13
137	30	-4	5	8	25	-12
138	33	-4	2	8	31	-12
139	36	-4	0	8	36	-12
140	39	-5	-2	9	41	-14
141	43	-5	-4	9	47	-14
142	47	-4	-7	9	54	-13
143	51	-3	-9	9	60	-12
144	55	-3	-56	-22	111	19
145	59	-3	-59	-22	118	19
146	62	-3	-62	-22	124	19
147	66	-3	-66	-23	132	20
148	69	-3	-69	-23	138	20
149	73	-4	-72	-24	145	20
150	77	-5	-76	-24	153	19
151	80	-6	-79	-25	159	19
152	83	-7	-83	-25	166	18
153	86	-7	-86	-26	172	19
154	88	-7	-89	-26	177	19
155	91	-7	-93	-27	-176	20
156	93	-8	-96	-27	-171	19
157	96	-9	-99	-27	-165	18
158	98	-10	-103	-28	-159	18
159	100	-10	-106	-28	-154	18
160	103	-10	-110	-29	-147	19
161	104	-9	-113	-29	-143	20
162	105	-10	-116	-30	-139	20
163	105	-11	-120	-30	-135	19
164	104	-12	-123	-31	-133	19
165	103	-13	-126	-31	-131	18
166	101	-13	-130	-32	-129	19
167	99	-14	-133	-32	-128	18
168	97	-13	85	5	12	-18
169	95	-13	86	5	9	-18
170	92	-13	87	5	5	-18
171	88	-12	88	6	0	-18
172	84	-11	90	6	-6	-17
173	81	-11	91	6	-10	-17
174	77	-10	92	7	-15	-17
175	74	-10	93	7	-19	-17
176	70	-10	95	7	-25	-17
177	66	-10	96	8	-30	-18
178	63	-10	97	8	-34	-18
179	60	-10	98	8	-38	-18
180	58	-11	100	9	-42	-20
181	56	-11	101	9	-45	-20
182	55	-11	102	9	-47	-20
183	52	-11	103	10	-51	-21
184	50	-10	105	10	-55	-20
185	46	-10	106	10	-60	-20
186	43	-10	107	11	-64	-21
187	40	-10	108	11	-68	-21
188	38	-11	110	11	-72	-22
189	36	-11	111	12	-75	-23
190	35	-12	112	12	-77	-24
191	34	-12	113	12	-79	-24
192	33	-12	139	-23	-106	11
193	32	-11	140	-23	-108	12
194	31	-10	142	-23	-111	13
195	30	-9	144	-24	-114	15
196	29	-9	146	-24	-117	15
197	28	-11	147	-25	-119	14
198	28	-11	149	-25	-121	14
199	28	-11	151	-25	-123	14
200	28	-10	153	-26	-125	16
201	29	-9	154	-26	-125	17
202	30	-8	156	-27	-126	19
203	30	-8	158	-27	-128	19
204	31	-9	160	-28	-129	19
205	32	-9	161	-28	-129	19
206	32	-9	163	-28	-131	19
207	33	-9	165	-29	-132	20
208	34	-9	167	-29	-133	20
209	35	-9	168	-30	-133	21
210	36	-9	170	-30	-134	21
211	37	-9	172	-30	-135	21
212	38	-9	174	-31	-136	22
213	38	-9	175	-31	-137	22
214	39	-9	177	-32	-138	23
215	40	-9	179	-32	-139	23
216	41	-8	-31	-11	72	3
217	42	-8	-33	-10	75	2
218	44	-7	-36	-10	80	3
219	46	-7	-39	-10	85	3
220	49	-7	-41	-10	90	3
221	51	-8	-44	-10	95	2
222	53	-8	-47	-10	100	2
223	54	-9	-49	-10	103	1
224	56	-10	-52	-10	108	0
225	58	-11	-55	-10	113	-1
226	60	-12	-57	-10	117	-2
227	63	-14	-60	-10	123	-4
228	66	-14	-63	-10	129	-4
229	68	-15	-65	-10	133	-5
230	72	-16	-68	-10	140	-6
231	76	-16	-71	-10	147	-6
232	81	-16	-73	-10	154	-6
233	86	-16	-76	-10	162	-6
234	91	-16	-79	-10	170	-6
235	95	-16	-81	-10	176	-6
236	99	-15	-84	-10	-177	-5
237	103	-15	-87	-10	-170	-5
238	107	-15	-89	-10	-164	-5
239	111	-15	-92	-10	-157	-5
240	115	-14	49	-4	66	-10
241	120	-13	49	-3	71	-10
242	124	-13	49	-3	75	-10
243	129	-13	50	-3	79	-10
244	133	-14	50	-3	83	-11
245	136	-14	50	-3	86	-11
246	138	-14	51	-3	87	-11
247	141	-14	51	-2	90	-12
248	143	-14	51	-2	92	-12
249	145	-14	52	-2	93	-12
250	147	-14	52	-2	95	-12
251	148	-13	52	-2	96	-11
