0	4.69
1	10.68
2	17.98
3	2.64
4	9.65
5	2.10
6	1.87
7	2.96
8	6.55
9	4.19
10	13.42
11	2.65
12	2.65
13	0.94
14	4.78
15	12.50
16	31.92
17	33.90
18	18.10
19	11.85
20	2.10
21	15.94
22	17.09
23	15.03
24	21.80
25	2.10
26	10.31
27	21.83
28	8.49
29	3.75
30	7.56
31	16.98
32	14.09
33	8.40
34	4.53
35	11.97
36	8.40
37	19.75
38	24.39
39	14.65
40	12.21
41	1.95
42	30.50
43	8.13
44	7.31
45	27.04
46	6.28
47	9.55
48	23.81
49	19.46
50	0.94
51	3.91
52	11.97
53	7.95
54	11.56
55	9.56
