id	estThrp(kbps)	bitrate(kbps)	vp-bitrate(kbps)	vp-psnr(dB)	calcTime(ms)	ext_width
0	0.00	2843.02	598.19	27.64	0.00	0	10000.00	0.23	0.80
1	10000.00	9999.31	2176.19	30.58	0.02	0	10000.00	0.80	0.80
2	10000.00	9999.36	5001.17	36.85	0.05	0	10000.00	0.80	0.80
3	10000.00	9999.36	5022.53	36.82	0.04	0	10000.00	0.80	0.80
4	10000.00	9999.36	4886.72	36.78	0.04	0	10000.00	0.80	0.80
5	10000.00	9999.93	4818.95	35.67	0.07	0	10000.00	0.80	0.80
6	10000.00	9999.36	5028.00	36.80	0.05	0	10000.00	0.80	0.80
7	10000.00	9999.65	4304.33	36.11	0.05	0	10000.00	0.80	0.80
8	10000.00	9999.36	4585.86	35.69	0.05	0	10000.00	0.80	0.80
9	10000.00	9999.67	4984.54	37.07	0.04	0	10000.00	0.80	0.80
10	10000.00	9999.76	4388.72	35.63	0.04	0	10000.00	0.80	0.80
11	10000.00	9999.10	4615.77	37.95	0.02	0	10000.00	0.80	0.80
12	10000.00	9999.87	4853.54	37.68	0.04	0	10000.00	0.80	0.80
13	10000.00	9998.92	4646.14	37.36	0.04	0	10000.00	0.80	0.80
14	10000.00	9999.75	3987.95	32.70	0.02	0	10000.00	0.80	0.80
15	10000.00	9999.72	4413.57	35.85	0.06	0	10000.00	0.80	0.80
16	10000.00	9999.26	4999.97	36.58	0.06	0	10000.00	0.80	0.80
17	10000.00	9999.83	4714.73	36.32	0.05	0	10000.00	0.80	0.80
18	10000.00	9998.88	5177.02	36.85	0.05	0	10000.00	0.80	0.80
19	10000.00	9998.88	5052.19	36.66	0.05	0	10000.00	0.80	0.80
20	10000.00	9999.90	5001.92	36.85	0.05	0	10000.00	0.80	0.80
21	10000.00	9999.36	5024.63	36.81	0.04	0	10000.00	0.80	0.80
22	10000.00	9999.36	4997.12	36.88	0.04	0	10000.00	0.80	0.80
23	10000.00	9999.90	4927.50	37.03	0.04	0	10000.00	0.80	0.80
24	10000.00	9999.67	3827.61	33.38	0.05	0	10000.00	0.80	0.80
25	10000.00	9999.94	4834.57	38.15	0.05	0	10000.00	0.80	0.80
26	10000.00	9999.92	4408.40	38.88	0.05	0	10000.00	0.80	0.80
27	10000.00	9999.96	4593.89	34.10	0.05	0	10000.00	0.80	0.80
28	10000.00	9999.99	4054.34	33.73	0.04	0	10000.00	0.80	0.80
29	10000.00	9999.36	5045.14	36.30	0.03	0	10000.00	0.80	0.80
30	10000.00	9999.59	4764.40	35.05	0.02	0	10000.00	0.80	0.80
31	10000.00	9999.67	3949.75	35.08	0.04	0	10000.00	0.80	0.80
32	10000.00	9999.72	4390.82	35.57	0.01	0	10000.00	0.80	0.80
33	10000.00	9999.86	5203.61	36.57	0.01	0	10000.00	0.80	0.80
34	10000.00	9999.56	4440.74	36.51	0.04	0	10000.00	0.80	0.80
35	10000.00	9999.45	4367.87	35.68	0.04	0	10000.00	0.80	0.80
36	10000.00	9999.43	5260.66	36.90	0.04	0	10000.00	0.80	0.80
37	10000.00	9999.86	5262.11	37.52	0.01	0	10000.00	0.80	0.80
38	10000.00	9999.86	4492.78	34.65	0.01	0	10000.00	0.80	0.80
39	10000.00	9999.56	4262.66	38.43	0.04	0	10000.00	0.80	0.80
40	10000.00	9999.90	3362.33	42.72	0.05	0	10000.00	0.80	0.80
41	10000.00	9999.01	3200.97	43.18	0.06	0	10000.00	0.80	0.80
42	10000.00	9999.07	3227.19	38.19	0.05	0	10000.00	0.80	0.80
43	10000.00	9999.35	4262.76	38.87	0.05	0	10000.00	0.80	0.80
44	10000.00	9999.21	3741.91	41.40	0.61	0	10000.00	0.80	0.80
45	10000.00	9999.11	3918.30	41.91	0.06	0	10000.00	0.80	0.80
46	10000.00	9999.36	3651.52	40.52	0.07	0	10000.00	0.80	0.80
47	10000.00	9999.15	3618.51	39.88	0.05	0	10000.00	0.80	0.80
48	10000.00	9999.65	3960.54	40.41	0.07	0	10000.00	0.80	0.80
49	10000.00	9999.63	5051.18	35.87	0.05	0	10000.00	0.80	0.80
50	10000.00	9999.71	3227.27	35.59	0.04	0	10000.00	0.80	0.80
51	10000.00	9999.26	3444.21	33.85	0.07	0	10000.00	0.80	0.80
52	10000.00	9998.94	4757.37	37.20	0.05	0	10000.00	0.80	0.80
53	10000.00	9999.36	5033.26	36.85	0.05	0	10000.00	0.80	0.80
54	10000.00	9999.36	4215.96	35.39	0.07	0	10000.00	0.80	0.80
55	10000.00	9999.90	4523.45	35.64	0.06	0	10000.00	0.80	0.80
56	10000.00	9998.91	3960.20	34.57	0.02	0	10000.00	0.80	0.80
57	10000.00	9999.99	3890.16	34.65	0.02	0	10000.00	0.80	0.80
58	10000.00	9999.44	4542.35	39.83	0.05	0	10000.00	0.80	0.80
59	10000.00	9999.44	5024.68	38.52	0.05	0	10000.00	0.80	0.80
60	10000.00	9999.44	5140.75	38.66	0.05	0	10000.00	0.80	0.80
61	10000.00	9999.44	3797.91	32.37	0.05	0	10000.00	0.80	0.80
62	10000.00	9998.88	4092.57	33.87	0.05	0	10000.00	0.80	0.80
63	10000.00	9999.04	3442.62	33.82	0.06	0	10000.00	0.80	0.80
64	10000.00	9998.87	4433.92	34.51	0.05	0	10000.00	0.80	0.80
65	10000.00	9999.84	4951.04	35.74	0.01	0	10000.00	0.80	0.80
66	10000.00	9998.87	4893.63	37.38	0.05	0	10000.00	0.80	0.80
67	10000.00	9999.78	3264.76	39.55	0.07	0	10000.00	0.80	0.80
68	10000.00	9999.43	3629.17	42.99	0.07	0	10000.00	0.80	0.80
69	10000.00	9999.07	3595.28	34.09	0.08	0	10000.00	0.80	0.80
70	10000.00	9999.72	4926.51	37.70	0.01	0	10000.00	0.80	0.80
71	10000.00	9999.60	4912.91	38.06	0.03	0	10000.00	0.80	0.80
72	10000.00	9999.78	4796.45	37.50	0.02	0	10000.00	0.80	0.80
73	10000.00	9999.72	4168.53	37.87	0.01	0	10000.00	0.80	0.80
74	10000.00	9999.28	3664.85	38.34	0.06	0	10000.00	0.80	0.80
