45.5369	43.1513	40.975		38.8454	34.4689		36.7544	
44.9215	42.4983	40.269		38.1792	33.8352		36.0835	
45.8578	43.4442	41.1338		38.9565	34.6073		36.8094	
49.8793	47.4813	45.2243		43.0055	38.8005		40.8906	
48.4209	45.9826	43.7135		41.4876	37.1474		39.3232	
49.0598	46.6933	44.543		42.4473	38.232		40.3655	
48.1547	45.768	43.5194		41.3624	37.0407		39.2181	
47.4998	45.1731	42.9554		40.7243	36.4588		38.632	
48.4562	46.1277	43.9062		41.6687	37.292		39.5095	
48.3276	46.013	43.8179		41.6724	37.2574		39.4967	
47.5002	45.102	42.8662		40.7553	36.442		38.6291	
47.8728	45.5418	43.3028		41.074	36.7452		38.9489	
47.1004	44.6971	42.4318		40.2358	35.8492		38.1093	
47.0227	44.6141	42.3422		40.1814	35.8803		38.0469	
47.7662	45.4433	43.2868		41.0514	36.783		38.9759	
49.3635	47.3589	45.3673		43.338	39.1112		41.2162	
47.6241	45.2564	43.0059		40.7838	36.4691		38.6215	
47.6684	45.3335	43.1353		40.9484	36.6425		38.8587	
48.6069	46.2345	44.0349		41.8868	37.6296		39.7856	
48.2391	46.0825	43.9642		41.8573	37.6526		39.7841	
48.9013	46.8239	44.8591		42.8468	38.6192		40.7506	
48.0329	45.7019	43.5107		41.2831	36.8899		39.1539	
47.7135	45.4489	43.2296		41.0551	36.6339		38.8634	
48.1054	45.7899	43.6036		41.438	36.9945		39.256	
48.3794	46.226	44.1303		41.8902	37.4915		39.6969	
47.9263	45.6759	43.5213		41.3662	37.0745		39.2319	
48.757	46.4817	44.3844		42.2203	37.8648		40.0876	
49.1091	46.8983	44.8298		42.6731	38.3922		40.5829	
