43.8802	41.3353	38.9014		36.4486	31.831		34.1387	
44.7786	42.2617	39.8659		37.5192	33.022		35.2675	
45.9645	43.5453	41.182		38.8071	34.3048		36.5154	
46.9022	44.5931	42.2084		39.8599	35.3341		37.5445	
46.6875	44.3228	41.9902		39.573	35.1508		37.3794	
45.2065	42.7292	40.3769		38.0606	33.5572		35.8341	
44.9943	42.5337	40.1097		37.6592	33.0644		35.3415	
45.47	42.9967	40.5528		38.0944	33.5371		35.7676	
46.3417	43.9443	41.55		39.1334	34.6675		36.8469	
46.2054	43.7973	41.4136		38.978	34.3525		36.6582	
45.7809	43.3792	41.0284		38.6557	34.0212		36.3673	
45.1287	42.6787	40.266		37.8399	33.2714		35.5338	
45.2367	42.8258	40.4436		38.0239	33.4246		35.7509	
45.8286	43.4216	41.0628		38.7741	34.3485		36.509	
45.6548	43.2854	40.95		38.5594	34.1145		36.2942	
45.0876	42.6461	40.1923		37.7606	33.1808		35.4057	
45.0376	42.6021	40.2125		37.7785	33.2134		35.4552	
45.1865	42.7928	40.4428		38.0806	33.5588		35.7933	
45.4367	43.0583	40.7341		38.4043	33.8786		36.1404	
45.5252	43.1508	40.798		38.4983	34.041		36.2764	
45.5954	43.2453	40.9966		38.7065	34.2995		36.4958	
45.5063	43.0737	40.6273		38.2013	33.7461		35.9104	
45.9215	43.5137	41.1063		38.7129	34.1622		36.4834	
45.727	43.2815	40.8628		38.4676	33.8552		36.1591	
45.4302	42.9881	40.5624		38.1621	33.6427		35.9182	
45.6124	43.2463	40.9262		38.5534	34.047		36.2879	
45.4856	43.1299	40.7676		38.4193	33.8722		36.141	
45.5544	43.1572	40.7727		38.3866	33.9024		36.0984	
