48.0746	45.9382	43.9532		41.9036	37.7059		39.8526	
48.5034	46.3022	44.1994		42.1348	37.9265		40.0192	
49.5735	47.2511	44.947		42.6913	38.2481		40.4862	
47.9736	45.5595	43.2041		40.8382	36.287		38.5683	
47.5308	45.0961	42.7257		40.3437	35.6899		38.0491	
48.4174	46.0479	43.6999		41.4062	36.8153		39.1113	
49.159	46.7966	44.4841		42.1179	37.5798		39.8636	
49.9133	47.5584	45.3136		43.0575	38.6341		40.8053	
52.1738	49.7649	47.5101		45.3893	41.1083		43.27	
53.2396	50.9374	48.8488		46.7662	42.7567		44.7549	
50.9137	48.7384	46.687		44.662	40.5217		42.6634	
53.9936	51.6843	49.6981		47.6877	43.5742		45.6774	
53.1143	50.7504	48.6433		46.6497	42.5392		44.6193	
53.7976	51.5339	49.4616		47.5063	43.181		45.5425	
51.6847	49.7707	47.9645		46.1273	42.0577		44.2	
54.4333	52.2239	50.3633		48.545	44.6075		46.6945	
52.2146	50.1402	48.2352		46.3652	42.0873		44.3863	
53.9964	51.6676	49.6971		47.8939	43.8225		45.9074	
51.8924	49.9886	48.087		46.2776	42.336		44.332	
50.0012	48.0019	46.0169		44.0267	39.9198		42.0587	
50.945	48.8659	46.9336		44.861	40.6849		42.8351	
52.2915	50.1913	48.2682		46.2881	42.2407		44.2894	
53.2721	51.1704	49.2423		47.2615	43.4002		45.4487	
52.4718	50.4366	48.5137		46.583	42.3864		44.6147	
51.1103	49.1215	47.1707		45.1723	41.087		43.1714	
51.1781	49.3006	47.4257		45.4726	41.4563		43.5611	
52.1225	50.1405	48.2126		46.2343	42.2458		44.2559	
50.8947	48.9312	47.0404		45.0854	40.9337		43.1458	
