45.6417	43.2815	41.0468		38.7935	34.5234		36.6668	
44.2946	41.8396	39.5153		37.173	32.7779		35.0119	
44.3233	41.834	39.4066		37.0158	32.3281		34.6696	
45.206	42.7514	40.364		37.9898	33.4625		35.7514	
47.1243	44.8316	42.6066		40.3607	36.0534		38.2194	
51.7047	49.7019	47.8222		45.8216	42.1881		43.9449	
48.5657	46.3793	44.2805		42.1809	38.0094		40.0573	
44.3305	41.8607	39.4478		37.0345	32.5014		34.7179	
45.6449	43.2521	40.9644		38.618	34.1114		36.3691	
47.9176	45.7397	43.6385		41.5126	37.3548		39.3867	
48.7881	46.6465	44.5537		42.3931	38.2753		40.2204	
49.7845	47.4964	45.3263		43.1383	38.9579		41.0163	
48.4432	46.4154	44.3661		42.2632	37.999		40.1642	
48.6442	46.6878	44.6871		42.6312	38.3732		40.5519	
48.9477	46.8525	44.8697		42.7712	38.6865		40.6974	
47.1899	44.9356	42.7509		40.5402	36.1737		38.3347	
48.0873	45.9425	43.8741		41.7672	37.497		39.6429	
46.7011	44.4948	42.3548		40.2264	35.8891		38.0721	
47.6154	45.4312	43.3514		41.2255	36.9714		39.0688	
46.8559	44.5725	42.3648		40.1778	35.8864		38.0284	
47.0342	44.8098	42.6795		40.5066	36.2693		38.4284	
47.5621	45.2743	43.0438		40.7876	36.4063		38.6218	
47.8436	45.57	43.3755		41.1425	36.8392		38.9746	
50.8168	48.6305	46.5477		44.3254	40.1623		42.2088	
47.5707	45.2481	42.9901		40.6863	36.321		38.489	
46.8149	44.5259	42.3527		40.1166	35.876		37.9966	
48.4314	46.3185	44.214		42.0428	37.8619		39.9323	
49.7138	47.5335	45.4547		43.3547	39.2135		41.2917	
