44.9824	42.5266	40.3125		38.257	33.8655		36.13	
44.4622	41.9997	39.7918		37.744	33.5108		35.6819	
46.2348	43.9071	41.7447		39.5954	35.3983		37.5092	
46.8238	44.4512	42.1448		39.9048	35.5553		37.7563	
45.9861	43.4976	41.2209		38.9426	34.5483		36.7774	
45.2771	42.7635	40.4372		38.1767	33.7574		35.9964	
45.1095	42.5629	40.1804		37.8635	33.3586		35.6335	
45.2875	42.7865	40.3892		38.0241	33.5305		35.8192	
45.2121	42.6087	40.1817		37.8064	33.3068		35.5657	
45.2084	42.6489	40.2477		37.9285	33.3532		35.6803	
45.7651	43.2692	40.9467		38.6639	34.2877		36.5002	
45.9101	43.488	41.1525		38.8526	34.4371		36.6461	
46.4877	44.0087	41.6506		39.4134	35.0554		37.2412	
46.5395	44.0821	41.7202		39.5196	35.1716		37.3235	
47.0069	44.5662	42.326		40.1207	35.7572		37.9456	
47.3726	45.0338	42.732		40.5039	36.0348		38.2942	
47.2778	44.8729	42.5957		40.3656	35.9276		38.2045	
47.6834	45.3015	43.0699		40.8498	36.4907		38.7334	
48.6087	46.2594	44.1196		42.0088	37.8513		39.9421	
46.8651	44.5161	42.2558		40.0646	35.8015		37.9291	
47.7347	45.5917	43.4838		41.4128	37.1432		39.2492	
48.1287	45.7151	43.3876		41.0621	36.7871		38.9213	
48.1009	45.5596	43.2502		40.9535	36.5935		38.808	
47.8906	45.3656	43.0272		40.7482	36.4606		38.6296	
47.393	44.943	42.6242		40.4038	36.2495		38.3082	
49.0357	46.8302	44.659		42.6043	38.3065		40.4199	
48.7242	46.6137	44.5853		42.5096	38.2948		40.4585	
48.0621	45.7986	43.5909		41.4272	37.0718		39.2747	
