47.7893	45.521	43.3023		41.162	36.7645		38.9831	
47.8272	45.4511	43.1348		40.8902	36.6306		38.7957	
48.5015	46.0507	43.7181		41.42	37.0543		39.2296	
48.6954	46.195	43.7742		41.4786	36.9297		39.2326	
49.429	46.9428	44.552		42.241	37.8264		40.0176	
50.836	48.4298	46.2129		44.0209	39.582		41.9613	
51.0996	48.9282	46.8125		44.6625	40.5092		42.6535	
52.3623	50.1667	48.0535		46	41.9028		43.9697	
54.4022	52.2863	50.1574		48.4189	44.4493		46.5608	
53.4067	51.0654	48.996		46.9574	42.7767		44.7607	
51.2454	49.1669	47.206		45.2239	41.0755		43.2468	
55.3407	52.9155	50.9075		48.673	44.4448		46.8381	
51.9243	49.6469	47.4787		45.2647	41.1776		43.2631	
54.7421	52.5193	50.3658		48.1582	43.7003		45.9736	
51.9021	49.8813	47.9861		46.1635	42.0502		44.2869	
55.1579	52.8459	50.9093		49.3245	44.8773		47.195	
52.1081	50.0003	48.0378		46.0854	41.4868		43.9211	
54.2929	51.9706	50.0267		48.1434	44.0642		46.1374	
51.0322	48.9871	47.0491		45.1356	41.1361		43.2657	
50.628	48.555	46.5354		44.4478	40.2798		42.4456	
51.4324	49.3375	47.3925		45.3018	41.1193		43.1491	
52.6241	50.5058	48.6249		46.5111	42.3012		44.3926	
53.2712	51.1599	49.1985		47.3251	43.4985		45.654	
51.9812	49.953	48.0459		45.9659	41.8893		44.1451	
50.8918	48.8883	46.918		44.9846	40.9476		42.9498	
52.6106	50.6654	48.7604		46.6725	42.6473		44.7258	
51.8122	49.8662	47.9565		45.9368	41.8677		43.9787	
51.4082	49.2563	47.2842		45.2916	40.964		43.2252	
