46.9803	44.6869	42.4963		40.247	35.8968		38.0724	
46.8529	44.5646	42.3509		40.1406	35.7783		37.9061	
47.0604	44.8014	42.5941		40.403	36.1081		38.3022	
47.4788	45.2364	42.9873		40.7381	36.3275		38.5363	
46.016	43.6853	41.4139		39.1125	34.6066		36.8273	
45.6447	43.2462	40.9277		38.6121	34.1481		36.3808	
46.5865	44.2926	41.9979		39.6484	35.195		37.4038	
47.3008	45.0093	42.731		40.4357	35.9795		38.2082	
47.2019	44.9301	42.6875		40.3929	35.9997		38.185	
47.3683	45.0467	42.7443		40.4877	35.9703		38.244	
45.9048	43.5807	41.297		39.0387	34.5888		36.843	
46.5467	44.2428	41.9328		39.6891	35.284		37.4659	
45.4465	42.9813	40.6084		38.2587	33.777		36.0562	
45.2795	42.9291	40.633		38.3931	34.1257		36.1921	
45.3008	42.892	40.527		38.1191	33.6421		35.8663	
45.7203	43.3399	41.0133		38.6874	34.225		36.442	
45.1558	42.7111	40.3215		38.0128	33.5319		35.7795	
46.0415	43.6713	41.3839		39.1516	34.73		36.9368	
45.3761	42.9836	40.6331		38.3205	33.8482		36.1063	
45.6931	43.3479	41.0515		38.7482	34.3202		36.5118	
44.9275	42.5417	40.2644		38.0038	33.5729		35.7598	
45.8325	43.4633	41.084		38.7298	34.2361		36.4841	
48.1127	45.879	43.7006		41.4966	37.1299		39.3062	
46.9635	44.6446	42.3585		40.0608	35.5889		37.8137	
47.7963	45.4928	43.2126		40.8457	36.2918		38.5586	
49.7382	47.5384	45.4935		43.385	39.3136		41.3784	
46.3939	44.1261	41.8955		39.7174	35.4162		37.5315	
46.4963	44.1883	41.9142		39.663	35.3375		37.4348	
