47.8061	45.4857	43.2678		40.9336	36.5319		38.7748	
47.8127	45.4246	43.19		40.9503	36.5469		38.8307	
47.395	45.0116	42.668		40.42	36.0169		38.2738	
46.4395	44.1101	41.8145		39.5455	35.1161		37.3364	
46.4041	44.1025	41.8851		39.6453	35.2941		37.434	
46.5716	44.2919	42.0945		39.8769	35.6556		37.7688	
46.5591	44.2779	42.0418		39.8119	35.4285		37.5747	
46.3788	44.0732	41.7897		39.5523	35.2019		37.3228	
47.1519	44.8282	42.5785		40.3333	35.9469		38.1053	
46.7943	44.4874	42.2212		39.9884	35.6295		37.7606	
47.3309	44.958	42.7541		40.4416	36.0813		38.181	
48.0016	45.6658	43.3639		41.1735	36.8342		38.8786	
48.4156	46.0192	43.7017		41.438	37.0077		39.1476	
47.5422	45.245	43.026		40.7725	36.3998		38.5552	
47.3004	44.9751	42.7197		40.4991	36.1864		38.2754	
47.4541	45.1012	42.8119		40.5861	36.2466		38.4232	
47.5822	45.256	43.0111		40.7501	36.5812		38.7079	
47.5107	45.2493	43.0736		40.8535	36.7075		38.7532	
47.7998	45.5356	43.37		41.1081	36.7702		38.8835	
47.5904	45.3577	43.1779		40.9855	36.8031		38.9048	
47.6576	45.4197	43.2457		41.1362	36.9428		38.9728	
47.4918	45.1936	42.9496		40.6919	36.387		38.4988	
47.8981	45.5618	43.3349		41.0471	36.6713		38.8049	
48.1901	45.8713	43.6749		41.4286	37.0244		39.136	
48.2232	45.9312	43.6771		41.4475	37.2701		39.3433	
47.9071	45.6626	43.4891		41.3083	37.1249		39.2261	
47.7489	45.5211	43.3257		41.1225	37.0952		39.0749	
47.4803	45.1968	42.9924		40.8148	36.7099		38.76	
