52.065	49.9816	47.9517		45.8194	41.5896		43.7934	
52.2256	50.0996	48.0311		45.6973	41.6694		43.6954	
52.263	50.1211	48.1371		46.2164	42.184		44.1758	
53.7419	51.5292	49.5405		47.7036	43.6816		45.7786	
54.14	51.8856	49.8157		47.9835	44.1668		46.3133	
54.7056	52.5037	50.4966		48.7976	45.152		47.046	
53.9315	51.7541	49.8729		48.0914	44.3222		46.2896	
54.9631	52.5682	50.6131		48.7647	44.884		46.7739	
56.0484	53.6193	51.5941		49.6021	45.8758		47.9549	
53.359	51.0649	49.104		47.22	43.1804		45.2401	
55.162	52.8173	50.8498		49.0188	45.2044		47.1905	
57.6504	54.7942	52.5897		50.8731	47.1312		49.1307	
56.6372	54.2138	52.2158		50.494	46.3311		48.5415	
55.2855	52.8886	50.8449		48.9543	45.5309		47.0945	
54.2537	52.0529	50.0857		48.2791	44.4638		46.4121	
54.5763	52.3128	50.3924		48.5426	44.8166		46.7614	
54.2343	52.0915	50.1493		48.37	44.3637		46.5168	
54.539	52.3647	50.4143		48.6974	45.0929		47.1102	
53.0176	50.8415	48.8675		46.9016	43.2933		45.0841	
55.1314	52.7372	50.7513		48.8634	45.2134		46.9801	
55.0373	52.6879	50.735		49.0026	45.4698		47.3143	
55.9543	53.4537	51.4755		49.7345	45.7684		48.0002	
55.9872	53.5468	51.5044		49.6032	45.7798		47.7538	
56.7916	54.2186	52.1462		50.475	46.6546		48.7659	
54.4011	52.0817	50.1273		48.264	44.4675		46.3771	
53.2391	51.0708	49.1598		47.2427	43.225		45.4156	
53.4146	51.2688	49.2852		47.4785	43.7208		45.6416	
53.2547	51.1612	49.2947		47.4277	43.6817		45.7162	
