45.6861	43.1613	40.8218		38.552	34.1555		36.3963	
47.3992	45.1279	42.9527		40.7623	36.508		38.5927	
52.4529	50.2441	48.089		46.2343	42.6324		44.4125	
52.1511	50.0135	48.0689		46.0621	42.1143		44.1519	
51.3532	49.3009	47.2336		45.2247	41.1379		43.1882	
48.2531	46.0016	43.8359		41.6759	37.5046		39.573	
47.7528	45.5572	43.421		41.2345	36.8487		39.1635	
48.4031	46.1233	43.9281		41.7816	37.5239		39.6329	
48.9218	46.613	44.3735		42.1879	38.0374		40.0894	
47.922	45.6464	43.4457		41.2223	36.9854		39.114	
47.2358	44.964	42.775		40.5737	36.1889		38.318	
47.2361	44.9224	42.6619		40.3979	36.0896		38.2478	
47.6188	45.3448	43.1344		40.8405	36.4093		38.6745	
46.9656	44.7099	42.5005		40.2917	35.8105		38.0881	
46.2924	43.924	41.6735		39.3723	34.823		37.1321	
49.4533	47.2791	45.0798		42.8594	38.6711		40.7527	
47.5882	45.396	43.2448		41.0412	36.8123		38.9402	
46.5481	44.2876	42.0902		39.8781	35.4676		37.7089	
46.6479	44.294	42.0635		39.8212	35.3551		37.5902	
48.5284	46.3382	44.1799		42.0952	37.7129		39.9297	
47.0528	44.8121	42.6818		40.5141	36.2361		38.409	
47.7383	45.5472	43.4673		41.3243	37.0557		39.2193	
48.9682	46.9356	44.9061		42.8608	38.5711		40.8377	
50.5513	48.4698	46.4472		44.391	40.1948		42.353	
49.1654	47.0844	45.0605		42.9977	38.7811		40.851	
48.2555	46.1201	44.0396		41.9144	37.6602		39.7819	
48.8707	46.7864	44.6984		42.5659	38.334		40.434	
48.8792	46.7321	44.6279		42.4668	38.2636		40.4406	
