47.2989	44.7638	42.4521		40.2289	35.8622		38.0274	
46.6655	44.2254	41.8964		39.6485	35.2633		37.4842	
47.3246	45.0914	42.9136		40.6835	36.4394		38.542	
47.7614	45.4359	43.1516		40.9302	36.5831		38.7347	
49.3512	47.1775	45.0444		42.835	38.7148		40.7452	
49.5729	47.4785	45.4008		43.2489	39.2451		41.3343	
49.3379	47.2792	45.2477		43.0612	39.0822		41.0558	
49.1693	47.0099	44.9235		42.7544	38.5284		40.6632	
48.1196	45.8676	43.6215		41.3979	37.071		39.28	
49.1731	47.1251	45.2198		43.325	39.0656		41.2755	
48.2018	46.1097	44.055		42.0455	37.8081		39.9757	
49.3576	47.2841	45.2051		43.1177	39.0054		41.1504	
49.9157	47.7983	45.7833		43.6743	39.5877		41.6813	
48.5204	46.4606	44.4092		42.3103	38.239		40.2342	
48.3294	46.197	44.1303		41.9916	37.7697		39.8463	
48.0896	45.9287	43.7537		41.6588	37.4051		39.5465	
49.1545	47.0065	44.9944		42.9869	38.8084		40.8034	
50.1669	48.0816	46.1539		44.2141	40.287		42.2562	
48.5723	46.3604	44.2326		42.1092	37.7326		39.9459	
48.9258	46.8617	44.8551		42.7739	38.6633		40.7082	
47.0181	44.8606	42.8291		40.7219	36.5397		38.6324	
47.6884	45.5363	43.521		41.438	37.2418		39.4065	
49.6686	47.5559	45.5142		43.4606	39.4093		41.4761	
49.8624	47.7976	45.8472		43.9654	39.8977		41.8674	
50.1596	48.1187	46.1587		44.204	40.2571		42.2737	
48.8355	46.6832	44.6194		42.5211	38.2637		40.4032	
50.2196	48.0462	45.9448		43.8559	39.7821		41.8273	
49.1467	46.9183	44.799		42.6641	38.5404		40.6644	
