49.8643	47.6613	45.5672		43.291	39.3878		41.225	
48.4455	46.2784	44.2056		42.1066	37.9391		39.9846	
49.0264	46.874	44.8039		42.7288	38.6831		40.5837	
48.6844	46.5517	44.4853		42.4003	38.3144		40.3585	
51.3822	49.3652	47.4583		45.603	41.9163		43.7536	
50.0637	48.0474	46.1393		44.1683	40.3756		42.2148	
48.86	46.7369	44.6921		42.6265	38.5811		40.6643	
48.6593	46.4877	44.4447		42.3554	38.2035		40.2661	
49.2358	47.1357	45.0805		43.0779	38.9177		40.8933	
49.0496	46.9555	44.897		42.8215	38.5458		40.7388	
49.1785	47.1151	45.1281		43.1607	39.2966		41.1706	
49.9571	47.8185	45.7874		43.735	39.7232		41.8127	
50.3442	48.4306	46.5422		44.5657	40.79		42.7219	
50.6491	48.6901	46.8332		44.8757	40.9973		42.8695	
49.4813	47.307	45.3538		43.3488	39.1023		41.2505	
46.8895	44.4683	42.2243		40.0715	35.7658		37.9314	
48.2334	45.9702	43.8577		41.7575	37.6023		39.7126	
47.8218	45.6943	43.6728		41.575	37.3358		39.4637	
47.9944	45.8956	43.8191		41.7595	37.5332		39.6518	
48.5106	46.3946	44.3389		42.2369	38.2241		40.2638	
47.3118	45.1	43.0393		40.8979	36.7129		38.8183	
48.0862	45.83	43.7358		41.6567	37.4499		39.5487	
50.2783	48.2038	46.2627		44.1507	40.0753		42.1987	
52.2286	50.2101	48.3608		46.3107	42.6405		44.4576	
50.4276	48.4557	46.5005		44.5566	40.6554		42.6292	
47.4618	45.3433	43.2541		41.1035	37.0823		39.0721	
47.6517	45.5053	43.4374		41.2533	37.0038		39.1238	
50.2372	48.164	46.1766		44.1215	40.1376		42.1585	
